GeneID	GeneSymbol	median_z_score
23049	SMG1	0.49
114790	STK11IP	0.48
4294	MAP3K10	0.47
23235	SIK2	0.47
23678	SGK3	0.47
51765	MST4	0.47
9146	HGS	0.46
9475	ROCK2	0.46
11344	TWF2	0.46
51678	MPP6	0.46
1022	CDK7	0.45
5587	PRKD1	0.45
7371	UCK2	0.45
6041	RNASEL	0.44
10256	CNKSR1	0.44
56990	CDC42SE2	0.44
25	ABL1	0.43
2048	EPHB2	0.43
6502	SKP2	0.43
8877	SPHK1	0.43
1019	CDK4	0.42
1609	DGKQ	0.41
5260	PHKG1	0.41
10420	TESK2	0.41
53354	PANK1	0.41
85481	PSKH2	0.41
1796	DOK1	0.4
2264	FGFR4	0.4
3932	LCK	0.4
9020	MAP3K14	0.4
9891	NUAK1	0.4
23129	PLXND1	0.4
3654	IRAK1	0.39
3984	LIMK1	0.39
4217	MAP3K5	0.39
6199	RPS6KB2	0.39
27010	TPK1	0.39
814	CAMK4	0.37
2185	PTK2B	0.37
5591	PRKDC	0.37
9942	XYLB	0.37
284656	EPHA10	0.37
6259	RYK	0.36
50808	AK3	0.36
51314	TXNDC3	0.36
2081	ERN1	0.35
5218	CDK14	0.35
5362	PLXNA2	0.35
5607	MAP2K5	0.35
8711	TNK1	0.35
55558	PLXNA3	0.35
158798	AKAP14	0.35
817	CAMK2D	0.34
1025	CDK9	0.34
4830	NME1	0.34
6885	MAP3K7	0.34
9465	AKAP7	0.34
23118	MAP3K7IP2	0.34
1024	CDK8	0.33
154043	CNKSR3	0.33
1456	CSNK1G3	0.32
2049	EPHB3	0.32
5681	PSKH1	0.32
51347	TAOK3	0.32
84254	CAMKK1	0.32
344387	CDKL4	0.32
5129	PCTK3	0.31
5290	PIK3CA	0.31
283455	KSR2	0.31
90	ACVR1	0.3
5598	MAPK7	0.3
8859	STK19	0.3
10783	NEK6	0.3
27102	EIF2AK1	0.3
5592	PRKG1	0.29
7016	TESK1	0.29
147746	HIPK4	0.29
225689	MAPK15	0.29
1459	CSNK2A2	0.28
5593	PRKG2	0.28
7075	TIE1	0.28
10295	BCKDK	0.28
11035	RIPK3	0.28
55872	PBK	0.28
472	ATM	0.27
3055	HCK	0.27
5230	PGK1	0.27
6872	TAF1	0.27
3480	IGF1R	0.26
3791	KDR	0.26
4117	MAK	0.26
4355	MPP2	0.26
56924	PAK6	0.26
79837	PIP4K2C	0.26
136371	ASB10	0.26
1454	CSNK1E	0.25
5170	PDPK1	0.25
9261	MAPKAPK2	0.25
9578	CDC42BPB	0.25
11213	IRAK3	0.25
55359	STYK1	0.25
1606	DGKA	0.24
5590	PRKCZ	0.24
8550	MAPKAPK5	0.24
11200	CHEK2	0.24
1152	CKB	0.23
1608	DGKG	0.23
4067	LYN	0.23
8558	CDK10	0.23
57396	CLK4	0.23
81788	NUAK2	0.23
1147	CHUK	0.22
4354	MPP1	0.22
9706	ULK2	0.22
221823	PRPS1L1	0.22
2064	ERBB2	0.21
55450	CAMK2N1	0.21
256356	GK5	0.21
2242	FES	0.2
2872	MKNK2	0.2
3101	HK3	0.2
93	ACVR2B	0.19
1198	CLK3	0.19
4921	DDR2	0.19
57144	PAK7	0.19
84284	NTPCR	0.19
1017	CDK2	0.18
4145	MATK	0.18
5063	PAK3	0.18
10298	PAK4	0.18
2585	GALK2	0.17
8621	CDC2L5	0.17
55781	RIOK2	0.17
1956	EGFR	0.16
5585	PKN1	0.16
5603	MAPK13	0.16
5605	MAP2K2	0.16
91754	NEK9	0.16
203	AK1	0.15
5609	MAP2K7	0.15
5636	PRPSAP2	0.15
9748	SLK	0.15
5563	PRKAA2	0.14
6732	SRPK1	0.14
25778	DSTYK	0.14
203054	ADCK5	0.14
1445	CSK	0.13
3795	KHK	0.13
29993	PACSIN1	0.13
2444	FRK	0.12
4751	NEK2	0.12
9943	OXSR1	0.12
10128	LRPPRC	0.12
79934	ADCK4	0.12
91807	MYLK3	0.12
8428	STK24	0.11
8986	RPS6KA4	0.11
55361	PI4K2A	0.11
84630	TTBK1	0.11
117283	IP6K3	0.11
253430	IPMK	0.11
5594	MAPK1	0.1
7525	YES1	0.1
80122	MAP3K19	0.1
285220	EPHA6	0.1
8517	IKBKG	0.09
1196	CLK2	0.08
2645	GCK	0.08
10654	PMVK	0.08
55500	ETNK1	0.08
57172	CAMK1G	0.08
131890	GRK7	0.08
152110	NEK10	0.08
208	AKT2	0.07
805	CALM2	0.07
5287	PIK3C2B	0.07
6792	CDKL5	0.07
9463	PICK1	0.07
29941	PKN3	0.07
57118	CAMK1D	0.07
130106	CIB4	0.07
130399	ACVR1C	0.07
5562	PRKAA1	0.06
5747	PTK2	0.06
7301	TYRO3	0.06
115701	ALPK2	0.06
54981	NMRK1	0.05999999999999994
27330	RPS6KA6	0.05
84446	BRSK1	0.05
4593	MUSK	0.04
5586	PKN2	0.04
5979	RET	0.04
6195	RPS6KA1	0.04
8527	DGKD	0.04
9223	MAGI1	0.04
53834	FGFRL1	0.04
140901	STK35	0.04
1119	CHKA	0.03
1455	CSNK1G2	0.03
5293	PIK3CD	0.03
5568	PRKACG	0.03
9060	PAPSS2	0.03
83903	GSG2	0.03
2042	EPHA3	0.02
2868	GRK4	0.02
4233	MET	0.02
4920	ROR2	0.02
5165	PDK3	0.02
5832	ALDH18A1	0.02
9467	SH3BP5	0.02
64089	SNX16	0.02
79906	MORN1	0.02
282974	STK32C	0.02
284086	NEK8	0.02
1020	CDK5	0.01
1021	CDK6	0.01
2584	GALK1	0.01
5584	PRKCI	0.01
5597	MAPK6	0.01
1760	DMPK	-0
3656	IRAK2	0
5365	PLXNB3	0
8445	DYRK2	0
8573	CASK	0
8767	RIPK2	-0
9902	MRC2	0
23396	PIP5K1C	0
29904	EEF2K	-0
51231	VRK3	-0
4140	MARK3	-0.01
4638	MYLK	-0.01
5567	PRKACB	-0.01
57761	TRIB3	-0.01
92335	STRADA	-0.01
5058	PAK1	-0.02
9807	IP6K1	-0.02
23548	TTC33	-0.02
55589	BMP2K	-0.02
91156	IGFN1	-0.02
150094	SIK1	-0.02
4139	MARK1	-0.03
10201	NME6	-0.03
26993	AKAP8L	-0.03
30849	PIK3R4	-0.03
283284	IGSF22	-0.03
5608	MAP2K6	-0.04
6787	NEK4	-0.04
7175	TPR	-0.04
9258	MFHAS1	-0.04
10221	TRIB1	-0.04
79705	LRRK1	-0.04
1159	CKMT1B	-0.05
1457	CSNK2A1	-0.05
1607	DGKB	-0.05
2932	GSK3B	-0.05
9162	DGKI	-0.05
9641	IKBKE	-0.05
10188	TNK2	-0.05
27347	STK39	-0.05
55351	STK32B	-0.05
64398	MPP5	-0.05
65266	WNK4	-0.05
81629	TSSK3	-0.05
207	AKT1	-0.06
816	CAMK2B	-0.06
2260	FGFR1	-0.06
4216	MAP3K4	-0.06
5613	PRKX	-0.06
7535	ZAP70	-0.06
8576	STK16	-0.06
2869	GRK5	-0.07
6788	STK3	-0.07
27231	ITGB1BP3	-0.07
55300	PI4K2B	-0.07
2931	GSK3A	-0.08
54981	C9orf95	-0.08
80201	HKDC1	-0.08
2047	EPHB1	-0.09
5579	PRKCB	-0.09
9064	MAP3K6	-0.09
10270	AKAP8	-0.09
79858	NEK11	-0.09
80851	SH3BP5L	-0.1
8566	PDXK	-0.11
25989	ULK3	-0.11
8525	DGKZ	-0.12
27148	STK36	-0.12
57551	TAOK1	-0.12
340156	MYLK4	-0.12
2044	EPHA5	-0.13
2534	FYN	-0.13
10494	STK25	-0.13
10746	MAP3K2	-0.13
83732	RIOK1	-0.13
3611	ILK	-0.14
10000	AKT3	-0.14
26007	DAK	-0.14
3716	JAK1	-0.15
8737	RIPK1	-0.15
9149	DYRK1B	-0.15
10769	PLK2	-0.15
7006	TEC	-0.16
51447	IP6K2	-0.16
658	BMPR1B	-0.17
3551	IKBKB	-0.17
5582	PRKCG	-0.17
4486	MST1R	-0.18
5157	PDGFRL	-0.18
6725	SRMS	-0.18
7297	TYK2	-0.18
23031	MAST3	-0.18
122481	AK7	-0.18
369	ARAF	-0.19
2580	GAK	-0.19
659	BMPR2	-0.21
7010	TEK	-0.21
197258	FUK	-0.21
7443	VRK1	-0.22
10922	FASTK	-0.22
51232	CRIM1	-0.22
138429	PIP5KL1	-0.22
5634	PRPS2	-0.23
8631	SKAP1	-0.23
9625	AATK	-0.23
51086	TNNI3K	-0.23
983	CDC2	-0.24
1263	PLK3	-0.24
5602	MAPK10	-0.24
11183	MAP4K5	-0.24
5289	PIK3C3	-0.25
25865	PRKD2	-0.25
29959	NRBP1	-0.25
124923	FLJ25006	-0.25
2322	FLT3	-0.26
5159	PDGFRB	-0.26
6093	ROCK1	-0.26
65975	STK33	-0.26
114836	SLAMF6	-0.26
132158	GLYCTK	-0.26
5166	PDK4	-0.27
6850	SYK	-0.27
11040	PIM2	-0.27
11252	PACSIN2	-0.27
79646	PANK3	-0.27
347736	NME9	-0.27
51776	ZAK	-0.28
204851	HIPK1	-0.28
10461	MERTK	-0.29
80347	COASY	-0.29
64768	IPPK	-0.3
914	CD2	-0.31
8295	TRRAP	-0.31
8567	MADD	-0.31
2051	EPHB6	-0.32
5596	MAPK4	-0.32
6794	STK11	-0.32
64799	IQCH	-0.32
27	ABL2	-0.33
1432	MAPK14	-0.33
4900	NRGN	-0.33
5128	PCTK2	-0.33
9201	DCLK1	-0.33
26289	AK5	-0.34
53944	CSNK1G1	-0.34
4919	ROR1	-0.35
8382	NME5	-0.35
9590	AKAP12	-0.35
818	CAMK2G	-0.36
83694	RPS6KL1	-0.36
138474	TAF1L	-0.36
5127	PCTK1	-0.37
23097	CDK19	-0.37
4058	LTK	-0.39
4915	NTRK2	-0.39
56848	SPHK2	-0.39
808	CALM3	-0.4
5288	PIK3C2G	-0.4
23012	STK38L	-0.4
65268	WNK2	-0.4
5578	PRKCA	-0.41
127933	UHMK1	-0.41
2324	FLT4	-0.42
11184	MAP4K1	-0.42
54101	RIPK4	-0.42
5211	PFKL	-0.43
9024	BRSK2	-0.43
9175	MAP3K13	-0.43
64781	CERK	-0.43
1453	CSNK1D	-0.44
2263	FGFR2	-0.44
5315	PKM2	-0.44
7083	TK1	-0.44
7465	WEE1	-0.44
8536	CAMK1	-0.44
3815	KIT	-0.45
4293	MAP3K9	-0.45
11284	PNKP	-0.46
54998	AURKAIP1	-0.46
83942	TSSK1B	-0.46
8844	KSR1	-0.47
9829	DNAJC6	-0.47
83549	UCK1	-0.47
26524	LATS2	-0.48
80025	PANK2	-0.48
157	ADRBK2	-0.49
5164	PDK2	-0.5
695	BTK	-0.51
4598	MVK	-0.51
54103	PION	-0.51
65220	NADK	-0.51
2646	GCKR	-0.52
54899	PXK	-0.52
55277	FGGY	-0.52
79810	PTCD2	-0.52
26750	RPS6KC1	-0.53
55224	ETNK2	-0.53
8798	DYRK4	-0.54
28951	TRIB2	-0.54
89882	TPD52L3	-0.54
9061	PAPSS1	-0.55
55437	STRADB	-0.55
4833	NME4	-0.57
51265	CDKL3	-0.57
84930	MASTL	-0.57
6197	RPS6KA3	-0.58
8396	PIP4K2B	-0.58
60385	TSKS	-0.58
83931	STK40	-0.58
143098	MPP7	-0.58
5588	PRKCQ	-0.59
23613	ZMYND8	-0.6
30811	HUNK	-0.6
51701	NLK	-0.6
255239	ANKK1	-0.6
238	ALK	-0.61
673	BRAF	-0.61
2712	GK2	-0.61
57538	ALPK3	-0.61
5580	PRKCD	-0.62
10114	HIPK3	-0.62
815	CAMK2A	-0.63
2043	EPHA4	-0.63
112464	PRKCDBP	-0.63
269	AMHR2	-0.64
8408	ULK1	-0.64
23139	MAST2	-0.64
3717	JAK2	-0.65
29763	PACSIN3	-0.65
64122	FN3K	-0.65
1160	CKMT2	-0.66
4214	MAP3K1	-0.66
6795	AURKC	-0.66
9263	STK17A	-0.66
23387	SIK3	-0.66
389840	MAP3K15	-0.66
8503	PIK3R3	-0.67
29922	NME7	-0.67
4296	MAP3K11	-0.68
5286	PIK3C2A	-0.68
6714	SRC	-0.68
8999	CDKL2	-0.68
2050	EPHB4	-0.69
8317	CDC7	-0.7
56911	MAP3K7CL	-0.7
57787	MARK4	-0.7
1841	DTYMK	-0.72
7046	TGFBR1	-0.73
1326	MAP3K8	-0.74
3702	ITK	-0.74
6733	SRPK2	-0.74
92	ACVR2A	-0.75
5361	PLXNA1	-0.75
1716	DGUOK	-0.76
9262	STK17B	-0.76
23178	PASK	-0.77
54963	UCKL1	-0.77
58538	MPP4	-0.77
4356	MPP3	-0.78
660	BMX	-0.79
5891	MOK	-0.79
23617	TSSK2	-0.79
114783	LMTK3	-0.79
91	ACVR1B	-0.8
65018	PINK1	-0.81
65125	WNK1	-0.81
5871	MAP4K2	-0.82
11329	STK38	-0.82
55750	AGK	-0.82
341676	NEK5	-0.82
558	AXL	-0.83
23654	PLXNB2	-0.84
146057	TTBK2	-0.84
1018	CDK3	-0.85
5156	PDGFRA	-0.85
57147	SCYL3	-0.85
85366	MYLK2	-0.85
139728	PNCK	-0.85
5298	PI4KB	-0.87
51727	CMPK1	-0.87
5108	PCM1	-0.88
6196	RPS6KA2	-0.88
6416	MAP2K4	-0.89
7048	TGFBR2	-0.89
120892	LRRK2	-0.89
7786	MAP3K12	-0.91
56155	TEX14	-0.92
5610	EIF2AK2	-0.93
23729	SHPK	-0.94
202374	STK32A	-0.94
5214	PFKP	-0.95
3707	ITPKB	-0.96
4832	NME3	-0.96
5581	PRKCE	-0.96
65061	CDK15	-0.96
90956	ADCK2	-0.96
9448	MAP4K4	-0.98
22858	ICK	-0.99
5753	PTK6	-1
80342	TRAF3IP3	-1
657	BMPR1A	-1.02
2870	GRK6	-1.02
167359	NIM1	-1.03
55229	PANK4	-1.06
5600	MAPK11	-1.09
5297	PI4KA	-1.1
55561	CDC42BPG	-1.1
51530	ZC3HC1	-1.11
4215	MAP3K3	-1.13
166614	DCLK2	-1.13
5364	PLXNB1	-1.14
5261	PHKG2	-1.16
1111	CHEK1	-1.18
57410	SCYL1	-1.18
94	ACVRL1	-1.19
29110	TBK1	-1.19
160851	DGKH	-1.19
4752	NEK3	-1.21
79012	CAMKV	-1.21
701	BUB1B	-1.22
2268	FGR	-1.22
8476	CDC42BPA	-1.22
6446	SGK1	-1.23
83983	TSSK6	-1.23
51135	IRAK4	-1.26
9863	MAGI2	-1.29
5604	MAP2K1	-1.3
5595	MAPK3	-1.32
8444	DYRK3	-1.32
2041	EPHA1	-1.34
5294	PIK3CG	-1.35
7867	MAPKAPK3	-1.35
3985	LIMK2	-1.36
10733	PLK4	-1.37
8394	PIP5K1A	-1.46
388228	SBK1	-1.46
2045	EPHA7	-1.57
9344	TAOK2	-1.57
140609	NEK7	-1.62
50488	MINK1	-1.64
51755	CRKRS	-1.64
2261	FGFR3	-1.67
6793	STK10	-1.76
984	CDK11B	-1.78
91584	PLXNA4	-1.79
5313	PKLR	-1.85
5754	PTK7	-1.87
118788	PIK3AP1	-1.87
2011	MARK2	-1.97
84451	KIAA1804	-1.97
1436	CSF1R	-2.01
6011	GRK1	-2.06
3099	HK2	-2.1
6102	RP2	-2.11
1195	CLK1	-2.16
7272	TTK	-2.29
26576	SRPK3	-2.32
9212	AURKB	-3.02
6790	AURKA	-3.13
5347	PLK1	-3.51
