GeneID.x	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	GeneID.y	GeneSymbol	siRNAID
5832	5	J02	1.92	158	156	0.03965872353318486	1	3	3	100	5832	ALDH18A1	s11635
5832	1	I01	1.1	159	329	0.03965872353318486	1	3	3	100	5832	ALDH18A1	s11633
5832	3	J02	0.33	160	766	0.03965872353318486	1	3	3	100	5832	ALDH18A1	s11634
8317	2	A15	3.54	161	31	0.04067732961324201	1	3	3	100	8317	CDC7	s15826
9807	6	M07	1.07	162	340	0.04154443303008803	1	3	3	100	9807	IP6K1	s18959
9807	4	M07	0.81	163	451	0.04154443303008803	1	3	3	100	9807	IP6K1	s18958
9807	2	M07	0.31	164	780	0.04154443303008803	1	3	3	100	9807	IP6K1	s18957
1018	3	C08	3.54	165	32	0.04197079838230286	1	3	3	100	1018	CDK3	s2820
64089	4	J13	0.91	166	398	0.04332467356654533	1	3	3	100	64089	SNX16	s34410
64089	6	J13	0.55	167	603	0.04332467356654533	1	3	3	100	64089	SNX16	s34411
64089	2	J13	0.3	168	788	0.04332467356654533	1	3	3	100	64089	SNX16	s34409
4058	3	D07	1.73	169	182	0.043442698505116534	1	3	3	100	4058	LTK	s8334
4058	1	C08	1.24	170	283	0.043442698505116534	1	3	3	100	4058	LTK	s8333
6795	1	M13	1.93	171	155	0.04365372066973529	1	3	3	100	6795	AURKC	s13582
6795	5	N14	1.03	172	354	0.04365372066973529	1	3	3	100	6795	AURKC	s13584
6795	3	N14	0.29	173	795	0.04365372066973529	1	3	3	100	6795	AURKC	s13583
10188	4	O11	1.9	174	160	0.04448361818457258	1	3	3	100	10188	TNK2	s19851
10188	6	O11	0.73	175	504	0.04448361818457258	1	3	3	100	10188	TNK2	s223092
10188	2	O11	0.29	176	796	0.04448361818457258	1	3	3	100	10188	TNK2	s19850
2268	3	M16	3.5	177	34	0.04455424686965996	1	2	3	67	2268	FGR	s5186
65266	4	L11	2.88	178	52	0.04465084983188302	1	3	3	100	65266	WNK4	s35276
65266	2	L11	0.89	179	408	0.04465084983188302	1	3	3	100	65266	WNK4	s35275
65266	6	L11	0.29	180	797	0.04465084983188302	1	3	3	100	65266	WNK4	s35277
80347	3	I11	1.53	181	215	0.04581052700405992	1	2	3	67	80347	COASY	s479
80347	1	J12	1.22	182	291	0.04581052700405992	1	2	3	67	80347	COASY	s478
9863	2	M11	3.49	183	36	0.04584422763446253	1	2	3	67	9863	MAGI2	s19098
57147	2	H11	1.37	184	245	0.04617483455473833	1	3	3	100	57147	SCYL3	s32778
57147	4	H11	0.92	185	392	0.04617483455473833	1	3	3	100	57147	SCYL3	s32779
57147	6	H11	0.28	186	804	0.04617483455473833	1	3	3	100	57147	SCYL3	s32780
5585	1	A17	3.44	188	37	0.04842070482257969	1	1	3	33	5585	PKN1	s11113
81788	6	P09	0.64	189	558	0.04861377103848429	1	3	3	100	81788	NUAK2	s37781
81788	2	P09	0.3	190	789	0.04861377103848429	1	3	3	100	81788	NUAK2	s37779
81788	4	P09	0.25	191	820	0.04861377103848429	1	3	3	100	81788	NUAK2	s37780
5871	3	J04	1.12	192	321	0.049147332609179147	1	3	3	100	5871	MAP4K2	s11688
5871	1	I03	0.79	193	467	0.049147332609179147	1	3	3	100	5871	MAP4K2	s11687
5871	5	J04	0.25	194	821	0.049147332609179147	1	3	3	100	5871	MAP4K2	s11689
283284	2	P16	3.43	195	38	0.04970720229240066	1	2	3	67	283284	IGSF22	s49171
11284	4	E20	1.26	196	278	0.049777431212223486	1	2	3	67	11284	PNKP	s22287
11284	2	E20	1.18	197	305	0.049777431212223486	1	2	3	67	11284	PNKP	s22286
51347	4	B07	0.91	198	399	0.050589218941975024	1	3	3	100	51347	TAOK3	s27995
51347	2	B07	0.78	199	474	0.050589218941975024	1	3	3	100	51347	TAOK3	s27994
51347	6	B07	0.24	200	834	0.050589218941975024	1	3	3	100	51347	TAOK3	s27996
7444	4	A03	3.43	201	39	0.05099253971039997	1	2	3	67	7444	VRK2	s224777
1716	3	I08	1.9	202	161	0.05134204652773729	1	2	3	67	1716	DGUOK	s4072
1716	1	J07	1.15	203	309	0.05134204652773729	1	2	3	67	1716	DGUOK	s4071
81629	4	P07	0.64	204	559	0.05336824421295826	1	3	3	100	81629	TSSK3	s37746
81629	2	P07	0.42	205	687	0.05336824421295826	1	3	3	100	81629	TSSK3	s37745
81629	6	P07	0.22	206	850	0.05336824421295826	1	3	3	100	81629	TSSK3	s37747
10256	2	O17	1.18	208	306	0.054212196825662855	1	2	3	67	10256	CNKSR1	s20036
10256	6	O17	1.13	209	317	0.054212196825662855	1	2	3	67	10256	CNKSR1	s20038
3099	5	B15	1.36	210	247	0.0545077426578295	1	3	3	100	3099	HK2	s6562
3099	1	A16	0.27	211	814	0.0545077426578295	1	3	3	100	3099	HK2	s6560
3099	3	B15	0.22	212	851	0.0545077426578295	1	3	3	100	3099	HK2	s6561
25865	4	K10	3.14	213	42	0.05484159688600029	1	1	3	33	25865	PRKD2	s24645
4356	3	F19	1.19	214	301	0.054891148941695764	1	3	3	100	4356	MPP3	s8947
4356	1	E20	0.81	215	452	0.054891148941695764	1	3	3	100	4356	MPP3	s8946
4356	5	F19	0.22	216	852	0.054891148941695764	1	3	3	100	4356	MPP3	s8948
6416	5	L12	1.3	217	264	0.05550987673457836	1	2	3	67	6416	MAP2K4	s12703
6416	1	K11	1.12	218	322	0.05550987673457836	1	2	3	67	6416	MAP2K4	s224602
56911	6	N14	0.88	219	417	0.055663346828934236	1	3	3	100	56911	MAP3K7CL	s32374
56911	2	N14	0.88	220	418	0.055663346828934236	1	3	3	100	56911	MAP3K7CL	s32372
56911	4	N14	0.21	221	862	0.055663346828934236	1	3	3	100	56911	MAP3K7CL	s32373
79834	4	N05	3.08	222	43	0.05612229932924414	1	1	3	33	79834	NA	s36442
5364	4	N02	2.23	223	124	0.05842302482157186	1	3	3	100	5364	PLXNB1	s10703
5364	2	N02	0.86	224	427	0.05842302482157186	1	3	3	100	5364	PLXNB1	s10702
5364	6	N02	0.2	225	872	0.05842302482157186	1	3	3	100	5364	PLXNB1	s10704
2047	3	K12	1.19	226	302	0.059026010549030915	1	3	3	100	2047	EPHB1	s4738
2047	1	L11	0.32	227	774	0.059026010549030915	1	3	3	100	2047	EPHB1	s4737
2047	5	K12	0.2	228	873	0.059026010549030915	1	3	3	100	2047	EPHB1	s4739
55561	4	F09	2.56	230	76	0.06127244069754391	1	3	3	100	55561	CDC42BPG	s30984
55561	2	F09	0.33	231	767	0.06127244069754391	1	3	3	100	55561	CDC42BPG	s30983
55561	6	F09	0.18	232	890	0.06127244069754391	1	3	3	100	55561	CDC42BPG	s30985
92	5	M13	0.38	233	721	0.061894842772740086	1	3	3	100	92	ACVR2A	s982
92	3	M13	0.32	234	775	0.061894842772740086	1	3	3	100	92	ACVR2A	s981
92	1	N14	0.18	235	891	0.061894842772740086	1	3	3	100	92	ACVR2A	s980
1608	5	I02	1.42	236	236	0.0625422793627482	1	2	3	67	1608	DGKG	s223379
1608	3	I02	1.05	237	344	0.0625422793627482	1	2	3	67	1608	DGKG	s3918
9463	6	K09	0.9	238	405	0.06273124903119717	1	3	3	100	9463	PICK1	s18130
9463	4	K09	0.75	239	494	0.06273124903119717	1	3	3	100	9463	PICK1	s18129
9463	2	K09	0.18	240	892	0.06273124903119717	1	3	3	100	9463	PICK1	s18128
255239	2	J06	2.93	242	49	0.06378222615587535	1	1	3	33	255239	ANKK1	s48636
4139	3	D13	1.56	243	212	0.0661522224918487	1	3	3	100	4139	MARK1	s8512
4139	1	C14	0.25	244	822	0.0661522224918487	1	3	3	100	4139	MARK1	s8511
4139	5	D13	0.17	245	901	0.0661522224918487	1	3	3	100	4139	MARK1	s8513
25778	2	K08	2.87	246	53	0.06886575114281587	1	2	3	67	25778	DSTYK	s24468
114783	2	B16	1.11	247	325	0.06947029511760194	1	3	3	100	114783	LMTK3	s41588
114783	4	B16	0.45	248	661	0.06947029511760194	1	3	3	100	114783	LMTK3	s41589
114783	6	B16	0.15	249	923	0.06947029511760194	1	3	3	100	114783	LMTK3	s41590
23097	2	G20	1.88	250	163	0.06957633756329636	1	2	3	67	23097	CDK19	s23028
23097	6	G20	1.01	251	364	0.06957633756329636	1	2	3	67	23097	CDK19	s23030
56155	4	F21	1.68	252	195	0.07037347368680143	1	3	3	100	56155	TEX14	s32016
56155	6	F21	0.41	253	695	0.07037347368680143	1	3	3	100	56155	TEX14	s32017
56155	2	F21	0.15	254	924	0.07037347368680143	1	3	3	100	56155	TEX14	s32015
2580	5	O06	1.08	255	334	0.07065923468854038	1	2	3	67	2580	GAK	s5529
2580	1	P05	1	256	367	0.07065923468854038	1	2	3	67	2580	GAK	s5527
51314	4	B05	1.24	257	284	0.0708279837694466	1	3	3	100	51314	TXNDC3	s27930
51314	2	B05	0.63	258	566	0.0708279837694466	1	3	3	100	51314	TXNDC3	s27929
51314	6	B05	0.15	259	925	0.0708279837694466	1	3	3	100	51314	TXNDC3	s27931
11200	6	C08	2.85	260	55	0.07140059832511332	1	1	3	33	11200	CHEK2	s22121
9175	2	I09	2.37	261	100	0.07211424211266271	1	2	3	67	9175	MAP3K13	s17533
9175	6	I09	0.99	262	371	0.07211424211266271	1	2	3	67	9175	MAP3K13	s17535
55750	2	F17	1.45	263	231	0.07247997709742705	1	2	3	67	55750	AGK	s31413
55750	4	F17	0.99	264	372	0.07247997709742705	1	2	3	67	55750	AGK	s31414
204851	4	H22	2.39	265	98	0.0726655937608824	1	3	3	100	204851	HIPK1	s47548
204851	6	H22	0.71	266	516	0.0726655937608824	1	3	3	100	204851	HIPK1	s47549
204851	2	H22	0.14	267	935	0.0726655937608824	1	3	3	100	204851	HIPK1	s47547
1198	3	A17	1.4	268	241	0.07284650324067306	1	2	3	67	1198	CLK3	s3169
1198	1	B18	0.99	269	373	0.07284650324067306	1	2	3	67	1198	CLK3	s3168
6011	3	J10	0.55	270	604	0.07289750523033195	1	3	3	100	6011	GRK1	s12026
6011	1	I09	0.14	271	936	0.07289750523033195	1	3	3	100	6011	GRK1	s12025
6011	5	J10	0.14	272	937	0.07289750523033195	1	3	3	100	6011	GRK1	s12027
5580	5	B08	0.63	273	567	0.0731299096040737	1	3	3	100	5580	PRKCD	s11100
5580	3	B08	0.18	274	893	0.0731299096040737	1	3	3	100	5580	PRKCD	s11099
5580	1	A07	0.14	275	938	0.0731299096040737	1	3	3	100	5580	PRKCD	s11098
4752	1	G10	2.77	276	60	0.07321381949589473	1	2	3	67	4752	NEK3	s9445
4752	5	H09	0.98	277	374	0.07321381949589473	1	2	3	67	4752	NEK3	s9447
6199	3	L06	1.86	278	165	0.07359619915744547	1	3	3	100	6199	RPS6KB2	s12286
6199	5	L06	0.18	279	894	0.07359619915744547	1	3	3	100	6199	RPS6KB2	s12287
6199	1	K05	0.14	280	939	0.07359619915744547	1	3	3	100	6199	RPS6KB2	s12285
51265	2	B03	0.76	281	485	0.07383008538358139	1	3	3	100	51265	CDKL3	s27797
51265	4	B03	0.38	282	722	0.07383008538358139	1	3	3	100	51265	CDKL3	s27798
51265	6	B03	0.14	283	940	0.07383008538358139	1	3	3	100	51265	CDKL3	s27799
5294	3	P01	1.72	284	185	0.0739508181562416	1	2	3	67	5294	PIK3CG	s10533
5294	1	O02	0.97	285	377	0.0739508181562416	1	2	3	67	5294	PIK3CG	s10532
3702	1	F05	1.23	286	286	0.07406446660702147	1	3	3	100	3702	ITK	s223953
3702	5	E06	0.56	287	599	0.07406446660702147	1	3	3	100	3702	ITK	s7615
3702	3	E06	0.13	288	949	0.07406446660702147	1	3	3	100	3702	ITK	s223954
6732	1	K19	2.82	289	58	0.07519423673278511	1	1	3	33	6732	SRPK1	s224684
10000	2	M21	0.61	290	574	0.07524381599763479	1	3	3	100	10000	AKT3	s19427
10000	4	M21	0.38	291	723	0.07524381599763479	1	3	3	100	10000	AKT3	s19428
10000	6	M21	0.13	292	950	0.07524381599763479	1	3	3	100	10000	AKT3	s19429
1024	5	C16	1.64	293	203	0.07693020797547194	1	2	3	67	1024	CDK8	s2833
1024	3	C16	0.95	294	383	0.07693020797547194	1	2	3	67	1024	CDK8	s2832
1613	5	I21	0.68	296	531	0.07739807147375954	1	3	3	100	1613	DAPK3	s559
1613	1	J22	0.22	297	853	0.07739807147375954	1	3	3	100	1613	DAPK3	s557
1613	3	I21	0.12	298	956	0.07739807147375954	1	3	3	100	1613	DAPK3	s558
2048	5	K14	1.52	299	218	0.07768286236450306	1	2	3	67	2048	EPHB2	s4742
2048	3	K14	0.94	300	386	0.07768286236450306	1	2	3	67	2048	EPHB2	s4741
7297	5	P18	0.58	301	589	0.07983947561848392	1	3	3	100	7297	TYK2	s14537
7297	3	P18	0.49	302	637	0.07983947561848392	1	3	3	100	7297	TYK2	s14536
7297	1	O17	0.11	303	967	0.07983947561848392	1	3	3	100	7297	TYK2	s14535
23387	4	N04	2.73	304	62	0.08023632950352623	1	1	3	33	23387	SIK3	s225957
166614	2	H10	1.17	305	307	0.08058178058713922	1	3	3	100	166614	DCLK2	s46617
166614	6	H10	0.24	306	835	0.08058178058713922	1	3	3	100	166614	DCLK2	s46619
166614	4	H10	0.11	307	968	0.08058178058713922	1	3	3	100	166614	DCLK2	s46618
23031	4	G14	2.51	308	81	0.08072445649609974	1	2	3	67	23031	MAST3	s22870
23031	2	G14	0.92	309	393	0.08072445649609974	1	2	3	67	23031	MAST3	s22869
5286	1	M08	1.98	310	146	0.08149255731262968	1	2	3	67	5286	PIK3C2A	s10508
5286	5	N07	0.92	311	394	0.08149255731262968	1	2	3	67	5286	PIK3C2A	s10510
138474	6	F04	1.39	312	243	0.08208016515872836	1	3	3	100	138474	TAF1L	s44117
