GeneID.x	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	GeneID.y	GeneSymbol	siRNAID	Flag
1021	3	E05	2.63	84	70	0.01938883718917049	1	2	3	67	1021	CDK6	s52	TRUE
1021	5	E05	1.71	85	187	0.01938883718917049	1	2	3	67	1021	CDK6	s53	TRUE
660	5	O21	2.4	87	96	0.019998838169118616	1	3	3	100	660	BMX	s2049	TRUE
660	1	P22	1.69	88	189	0.019998838169118616	1	3	3	100	660	BMX	s2047	TRUE
26576	6	K22	1.97	89	148	0.020204136469563712	1	2	3	67	26576	SRPK3	s25547	TRUE
26576	4	K22	1.69	90	190	0.020204136469563712	1	2	3	67	26576	SRPK3	s25546	TRUE
23049	6	G18	2.15	97	131	0.020825910641202986	1	2	3	67	23049	SMG1	s223562	TRUE
23049	2	G18	1.68	98	192	0.020825910641202986	1	2	3	67	23049	SMG1	s223560	TRUE
23729	6	K06	2.42	99	94	0.021668622097876837	1	2	3	67	23729	SHPK	s24336	TRUE
23729	4	K06	1.67	100	198	0.021668622097876837	1	2	3	67	23729	SHPK	s24335	TRUE
64398	2	J17	3.82	105	22	0.022526905562760886	1	3	3	100	64398	MPP5	s34686	TRUE
64398	6	J17	1.65	106	202	0.022526905562760886	1	3	3	100	64398	MPP5	s34688	TRUE
85443	4	P21	1.86	107	164	0.02296186586816313	1	2	3	67	85443	DCLK3	s40004	TRUE
85443	2	P21	1.61	108	204	0.02296186586816313	1	2	3	67	85443	DCLK3	s40003	TRUE
2011	3	I20	2.43	113	92	0.023843381764650968	1	3	3	100	2011	MARK2	s4649	TRUE
2011	1	J19	1.6	114	206	0.023843381764650968	1	3	3	100	2011	MARK2	s4648	TRUE
5313	3	P07	-2.5	1021	1021	0.015915940290390337	0	2	3	67	5313	PKLR	s10569	TRUE
23654	4	I22	-1.97	1021	1021	0.007092706485770722	0	2	3	67	23654	PLXNB2	s24287	TRUE
26576	2	K22	-1.51	1021	1021	0.020204136469563712	0	2	3	67	26576	SRPK3	s25545	TRUE
23729	2	K06	-1.32	1021	1021	0.021668622097876837	0	2	3	67	23729	SHPK	s24334	TRUE
5288	1	M12	-1	1021	1021	0.011633219430232775	0	2	3	67	5288	PIK3C2G	s10514	TRUE
85443	6	P21	-0.94	1021	1021	0.02296186586816313	0	2	3	67	85443	DCLK3	s40005	TRUE
5362	1	O14	-0.82	1021	1021	0.007344946856126664	0	2	3	67	5362	PLXNA2	s10699	TRUE
2185	5	M02	-0.78	1021	1021	0.001481957044782794	0	2	3	67	2185	PTK2B	s5008	TRUE
8295	2	A13	-0.51	1021	1021	0.0014242684054962661	0	2	3	67	8295	TRRAP	s224898	TRUE
4833	3	H15	-0.37	1021	1021	0.0036409615648093363	0	2	3	67	4833	NME4	s224123	TRUE
57787	6	J03	-0.14	1021	1021	0.006361536863443409	0	2	3	67	57787	MARK4	s33719	TRUE
1021	1	F06	-0.06	1021	1021	0.01938883718917049	0	2	3	67	1021	CDK6	s51	TRUE
23049	4	G18	-0.01	1021	1021	0.020825910641202986	0	2	3	67	23049	SMG1	s223561	TRUE
6793	5	N10	0.03	1021	1021	0.017612124424196754	0	3	3	100	6793	STK10	s13578	TRUE
2011	5	I20	0.19	1021	1021	0.023843381764650968	0	3	3	100	2011	MARK2	s4650	TRUE
660	3	O21	0.28	1021	1021	0.019998838169118616	0	3	3	100	660	BMX	s2048	TRUE
5347	1	J06	0.44	1021	1021	0.0013122765736006154	0	3	3	100	5347	PLK1	s448	TRUE
64398	4	J17	0.48	1021	1021	0.022526905562760886	0	3	3	100	64398	MPP5	s34687	TRUE
51727	6	C18	0.51	1021	1021	0.013101710036732779	0	3	3	100	51727	CMPK1	s28584	TRUE
