plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
3	262	1.61	K22	sample	sample	162.452096812	104.191093808	133.32159531	-58.261003004	1.6	1.58	1.824	1.394	7158	TP53BP1	s14315
1	148	1.6	G04	sample	sample	365.82838496	232.412758593	299.1205717765	-133.415626367	1.81	2	1.633	1.572	5984	RFC4	s11952
6	269	1.59	L05	sample	sample	232.327651056	159.875682541	196.1016667985	-72.451968515	1.25	1.55	0.841	2.347	84126	ATRIP	s458584
1	279	1.59	L15	sample	sample	362.724498149	134.842082563	248.783290356	-227.882415586	1.8	1.16	2.155	1.027	5527	PPP2R5C	s10989
5	289	1.59	M01	sample	sample	203.108205949	127.191158534	165.1496822415	-75.917047415	1.26	1.65	1.106	2.072	51720	UIMC1	s28575
3	128	1.59	F08	sample	sample	165.429902136	87.2179082276	126.3239051818	-78.2119939084	1.63	1.32	2.147	1.031	8924	HERC2	s17062
5	53	1.59	C05	sample	sample	205.47743142	115.081818721	160.2796250705	-90.395612699	1.27	1.49	1.025	2.151	23300	ATMIN	s23502
2	119	1.58	E23	neg	neg	171.802755888	108.155902291	139.9793290895	-63.646853597	1.39	1.35	1.688	1.478	NA	NA	NA
1	149	1.58	G05	sample	sample	328.52534145	211.863468733	270.1944050915	-116.661872717	1.63	1.83	1.529	1.628	1069	CETN2	s2927
2	318	1.58	N06	sample	sample	144.503606291	96.7089632557	120.60628477335	-47.7946430353	1.17	1.21	1.486	1.667	10413	YAP1	s20367
6	285	1.57	L21	sample	sample	239.035240441	146.991395663	193.013318052	-92.043844778	1.29	1.42	1.288	1.857	84690	SPATA22	s39331
1	82	1.57	D10	sample	sample	404.122656498	161.437538579	282.7800975385	-242.685117919	2	1.39	2.669	0.471	8517	IKBKG	s16187
6	211	1.57	I19	sample	sample	292.790446834	117.997439831	205.3939433325	-174.793007003	1.58	1.14	1.906	1.234	51065	RPS27L	s27335
3	278	1.57	L14	sample	sample	155.398640501	77.487675956	116.4431582285	-77.910964545	1.53	1.18	2.22	0.918	10111	RAD50	s793
5	353	1.56	O17	sample	sample	265.064539056	117.77915077	191.421844913	-147.285388286	1.64	1.53	1.982	1.147	55339	WDR33	s30773
2	164	1.56	G20	sample	sample	170.274066047	137.213516045	153.743791046	-33.060550002	1.38	1.72	0.85	2.273	6419	SETMAR	s12707
3	15	1.56	A15	sample	sample	127.650716736	73.7380253404	100.6943710382	-53.9126913956	1.25	1.12	2.11	1.011	472	ATM	s1708
5	66	1.56	C18	sample	sample	217.664632845	118.574427274	168.1195300595	-99.090205571	1.35	1.54	1.319	1.8	200933	FBXO45	s223481
3	370	1.55	P10	sample	sample	136.84636941	93.4352908427	115.14083012635	-43.4110785673	1.35	1.42	1.629	1.477	10973	ASCC3	s21605
1	278	1.55	L14	sample	sample	405.696057732	151.922781438	278.809419585	-253.773276294	2.01	1.31	2.102	0.991	10111	RAD50	s791
3	102	1.54	E06	sample	sample	114.459104755	97.0859147001	105.77250972755	-17.3731900549	1.13	1.47	0.997	2.088	5890	RAD51L1	s11740
2	19	1.54	A19	sample	sample	121.308040283	77.3873423947	99.34769133885	-43.9206978883	0.982	0.97	1.288	1.794	546	ATRX	s1825
2	373	1.54	P13	sample	sample	147.692885421	102.510906604	125.1018960125	-45.181978817	1.2	1.28	1.927	1.152	5698	PSMB9	s11365
2	50	1.54	C02	sample	sample	244.770736425	149.484958056	197.1278472405	-95.285778369	1.98	1.87	2.098	0.976	5716	PSMD10	s11411
5	116	1.53	E20	sample	sample	270.787331969	83.4502451594	177.1187885642	-187.3370868096	1.68	1.08	2.29	0.769	254394	MCM9	s223646
1	225	1.53	J09	sample	sample	377.524817112	94.1532600899	235.83903860095	-283.3715570221	1.87	0.812	2.776	0.28	5428	POLG	s10788
3	21	1.53	A21	sample	sample	123.958932734	85.0970199055	104.52797631975	-38.8619128285	1.22	1.29	1.657	1.396	571	BACH1	s1858
5	81	1.52	D09	sample	sample	175.39305192	100.167917536	137.780484728	-75.225134384	1.09	1.3	0.956	2.087	57646	USP28	s33510
2	210	1.52	I18	sample	sample	203.494265689	104.011075399	153.752670544	-99.48319029	1.65	1.3	2.389	0.645	6794	STK11	s13581
1	378	1.51	P18	sample	sample	218.723838811	129.903649642	174.3137442265	-88.820189169	1.08	1.12	2.042	0.983	11144	DMC1	s21976
3	49	1.51	C01	sample	sample	170.279631741	96.749604754	133.5146182475	-73.530026987	1.67	1.47	1.517	1.507	572	BAD	s1863
2	339	1.51	O03	sample	sample	221.115148378	134.822183718	177.968666048	-86.29296466	1.79	1.69	1.837	1.181	2967	GTF2H3	s6316
4	213	1.5	I21	sample	sample	265.836049479	84.811174616	175.3236120475	-181.024874863	1.18	1.15	1.9	1.102	51246	SHISA5	s27749
2	272	1.5	L08	sample	sample	142.7514436	100.177758309	121.4646009545	-42.573685291	1.16	1.26	1.163	1.831	10038	PARP2	s19504
6	196	1.5	I04	sample	sample	260.485709968	116.650566913	188.5681384405	-143.835143055	1.41	1.13	1.981	1.013	389643	C8orf80	s52516
1	245	1.49	K05	sample	sample	388.505563097	228.73191508	308.6187390885	-159.773648017	1.92	1.97	1.511	1.468	2071	ERCC3	s4798
1	380	1.49	P20	sample	sample	189.753345641	124.852559554	157.3029525975	-64.900786087	0.939	1.08	1.565	1.407	11186	RASSF1	s223206
2	247	1.47	K07	sample	sample	170.429767236	137.243763349	153.8367652925	-33.186003887	1.38	1.72	1.075	1.875	2072	ERCC4	s4800
6	363	1.47	P03	sample	sample	254.863922487	122.318482014	188.5912022505	-132.545440473	1.38	1.18	2.592	0.352	113510	HELQ	s41483
5	21	1.47	A21	sample	sample	274.474822852	81.890317214	178.182570033	-192.584505638	1.7	1.06	2.56	0.381	23064	SETX	s22952
1	372	1.47	P12	sample	sample	200.22718688	139.649723779	169.9384553295	-60.577463101	0.991	1.2	1.599	1.343	11011	TLK2	s223175
4	23	1.47	A23	neg	neg	282.581006211	93.5741329436	188.0775695773	-189.0068732674	1.26	1.27	1.35	1.592	NA	NA	NA
2	151	1.46	G07	sample	sample	203.605972851	108.206009263	155.905991057	-95.399963588	1.65	1.36	1.841	1.084	1106	CHD2	s2979
2	227	1.46	J11	sample	sample	139.989361941	131.55807848	135.7737202105	-8.43128346099999	1.13	1.65	0.285	2.639	5429	POLH	s10791
5	49	1.46	C01	sample	sample	202.557187655	147.129029197	174.843108426	-55.428158458	1.25	1.91	0	2.914	23137	SMC5	s23116
1	104	1.45	E08	sample	sample	351.203584204	161.851759299	256.5276717515	-189.351824905	1.74	1.4	1.962	0.944	5892	RAD51L3	s11743
4	263	1.45	K23	neg	neg	286.594147106	117.664232814	202.12918996	-168.929914292	1.28	1.6	0.58	2.324	NA	NA	NA
4	204	1.44	I12	sample	sample	162.551738996	60.4683362921	111.51003764405	-102.0834027039	0.724	0.823	1.549	1.329	728340	GTF2H2C	s230758
6	66	1.43	C18	sample	sample	240.148456063	158.38751239	199.2679842265	-81.760943673	1.3	1.53	0.616	2.251	200933	FBXO45	s47298
1	200	1.43	I08	sample	sample	289.720814153	194.340635702	242.0307249275	-95.380178451	1.43	1.68	1.295	1.57	6596	HLTF	s13138
1	376	1.43	P16	sample	sample	247.734332079	131.202797911	189.468564995	-116.531534168	1.23	1.13	1.977	0.886	11073	TOPBP1	s21825
5	203	1.43	I11	sample	sample	221.85516931	100.562524587	161.2088469485	-121.292644723	1.37	1.3	1.699	1.156	29935	RPA4	s26744
2	328	1.43	N16	sample	sample	179.788656627	110.987957194	145.3883069105	-68.800699433	1.46	1.39	1.513	1.341	10519	CIB1	s20616
1	189	1.42	H21	sample	sample	348.850947951	143.736367263	246.293657607	-205.114580688	1.73	1.24	1.645	1.205	5423	POLB	s10775
5	231	1.42	J15	sample	sample	202.771083538	95.0776262366	148.9243548873	-107.6934573014	1.26	1.23	1.509	1.338	80854	SETD7	s37452
3	263	1.42	K23	neg	neg	157.5616892	104.445996091	131.0038426455	-53.115693109	1.55	1.59	1.512	1.325	NA	NA	NA
3	368	1.41	P08	sample	sample	161.791468319	69.5861214912	115.6887949051	-92.2053468278	1.59	1.06	2.462	0.364	10887	PROKR1	s21386
3	241	1.41	K01	sample	sample	162.118939088	109.509346755	135.8141429215	-52.609592333	1.59	1.66	1.302	1.523	2067	ERCC1	s4786
1	320	1.4	N08	sample	sample	244.700618784	191.142149366	217.921384075	-53.558469418	1.21	1.65	1.427	1.367	10432	RBM14	s20408
4	75	1.4	D03	sample	sample	287.016327678	102.269025634	194.642676656	-184.747302044	1.28	1.39	1.507	1.286	57551	TAOK1	s224471
1	190	1.39	H22	sample	sample	316.201005666	179.15711356	247.679059613	-137.043892106	1.57	1.54	0.91	1.874	9665	KIAA0430	s18594
3	149	1.38	G05	sample	sample	160.231205469	82.6967351621	121.46397031555	-77.5344703069	1.57	1.26	1.837	0.925	1069	CETN2	s223149
1	330	1.38	N18	sample	sample	260.947253557	172.211955089	216.579604323	-88.735298468	1.29	1.48	1.566	1.194	10535	RNASEH2A	s20658
6	19	1.38	A19	sample	sample	266.031622604	139.053836736	202.54272967	-126.977785868	1.44	1.35	0.925	1.83	23054	NCOA6	s22931
3	328	1.38	N16	sample	sample	112.626696166	119.719106316	116.172901241	7.09241014999999	1.11	1.82	0.009	2.742	10519	CIB1	s20618
4	349	1.37	O13	sample	sample	284.369588398	92.37234194	188.370965169	-191.997246458	1.27	1.26	1.757	0.991	55294	FBXW7	s30665
1	65	1.37	C17	sample	sample	305.988531482	176.745747993	241.3671397375	-129.242783489	1.51	1.52	1.128	1.618	602	BCL3	s1928
5	233	1.37	J17	sample	sample	149.493383748	101.113947816	125.303665782	-48.379435932	0.925	1.31	0.792	1.945	83666	PARP9	s38096
2	101	1.37	E05	sample	sample	169.381733763	110.822785733	140.102259748	-58.55894803	1.37	1.39	1.349	1.387	675	BRCA2	s224694
1	197	1.36	I05	sample	sample	349.080153723	197.379421354	273.2297875385	-151.700732369	1.73	1.7	1.312	1.408	1493	CTLA4	s3713
3	320	1.36	N08	sample	sample	128.91980116	91.1434807861	110.03164097305	-37.7763203739	1.27	1.38	1.253	1.464	10432	RBM14	s20407
2	246	1.35	K06	sample	sample	174.461033804	121.468300545	147.9646671745	-52.992733259	1.41	1.52	1.31	1.393	6917	TCEA1	s13848
6	349	1.35	O13	sample	sample	245.827404175	131.838298862	188.8328515185	-113.989105313	1.33	1.28	1.497	1.194	55294	FBXW7	s224357
1	375	1.34	P15	sample	sample	219.484871646	123.410789984	171.447830815	-96.074081662	1.09	1.06	1.793	0.892	5699	PSMB10	s194721
4	113	1.34	E17	sample	sample	303.57556752	78.6570925623	191.11633004115	-224.9184749577	1.35	1.07	1.81	0.873	26122	EPC2	s25125
2	347	1.34	O11	sample	sample	239.634535779	109.948421286	174.7914785325	-129.686114493	1.94	1.38	1.983	0.693	3162	HMOX1	s6673
