GeneID	GeneSymbol	median_z_score
415116	PIM3	-0.23
2261	FGFR3	-0.24
4294	MAP3K10	-0.24
9344	TAOK2	-0.24
10494	STK25	-0.24
26576	SRPK3	-0.24
80851	SH3BP5L	-0.24
3551	IKBKB	-0.25
4916	NTRK3	-0.25
5613	PRKX	-0.25
5635	PRPSAP1	-0.25
8491	MAP4K3	-0.25
9625	AATK	-0.25
10110	SGK2	-0.25
27010	TPK1	-0.25
29904	EEF2K	-0.25
7294	TXK	-0.26
8525	DGKZ	-0.26
22858	ICK	-0.26
140609	NEK7	-0.26
2044	EPHA5	-0.27
5591	PRKDC	-0.27
5634	PRPS2	-0.27
10128	LRPPRC	-0.27
10420	TESK2	-0.27
389840	MAP3K15	-0.27
156	ADRBK1	-0.28
640	BLK	-0.28
2011	MARK2	-0.28
7525	YES1	-0.28
50488	MINK1	-0.28
4752	NEK3	-0.29
6872	TAF1	-0.29
7006	TEC	-0.29
64122	FN3K	-0.29
79012	CAMKV	-0.29
1969	EPHA2	-0.3
7371	UCK2	-0.3
26228	STAP1	-0.3
158067	AK8	-0.3
57410	SCYL1	-0.31
202374	STK32A	-0.31
673	BRAF	-0.32
5832	ALDH18A1	-0.32
85366	MYLK2	-0.32
56155	TEX14	-0.33
112464	PRKCDBP	-0.33
545	ATR	-0.34
1607	DGKB	-0.34
1612	DAPK1	-0.34
2050	EPHB4	-0.34
4214	MAP3K1	-0.34
5588	PRKCQ	-0.34
8877	SPHK1	-0.34
3705	ITPK1	-0.35
8899	PRPF4B	-0.35
54103	PION	-0.35
57551	TAOK1	-0.35
1457	CSNK2A1	-0.36
2321	FLT1	-0.36
5602	MAPK10	-0.36
6198	RPS6KB1	-0.36
57172	CAMK1G	-0.36
5593	PRKG2	-0.37
55437	STRADB	-0.37
208	AKT2	-0.38
816	CAMK2B	-0.38
5214	PFKP	-0.38
5291	PIK3CB	-0.39
5361	PLXNA1	-0.39
5606	MAP2K3	-0.39
8408	ULK1	-0.39
23677	SH3BP4	-0.39
4919	ROR1	-0.4
9061	PAPSS1	-0.4
9149	DYRK1B	-0.4
9706	ULK2	-0.4
122481	AK7	-0.4
2534	FYN	-0.41
5289	PIK3C3	-0.41
9024	BRSK2	-0.41
11035	RIPK3	-0.41
25865	PRKD2	-0.41
53354	PANK1	-0.41
55351	STK32B	-0.41
115701	ALPK2	-0.41
124923	FLJ25006	-0.42
2475	FRAP1	-0.43
5754	PTK7	-0.43
204	AK2	-0.45
3706	ITPKA	-0.45
8317	CDC7	-0.45
8567	MADD	-0.45
8767	RIPK2	-0.45
8476	CDC42BPA	-0.46
340156	MYLK4	-0.46
23387	SIK3	-0.47
28996	HIPK2	-0.47
51447	IP6K2	-0.47
150094	SIK1	-0.47
4638	MYLK	-0.48
10461	MERTK	-0.48
1859	DYRK1A	-0.49
2041	EPHA1	-0.49
2064	ERBB2	-0.49
5587	PRKD1	-0.49
6259	RYK	-0.49
7048	TGFBR2	-0.49
2580	GAK	-0.5
3654	IRAK1	-0.5
4342	MOS	-0.5
7175	TPR	-0.5
9201	DCLK1	-0.5
10087	COL4A3BP	-0.5
5747	PTK2	-0.51
238	ALK	-0.52
4145	MATK	-0.52
27347	STK39	-0.52
1432	MAPK14	-0.53
5578	PRKCA	-0.53
4217	MAP3K5	-0.54
10000	AKT3	-0.54
51755	CRKRS	-0.54
657	BMPR1A	-0.55
1716	DGUOK	-0.55
23604	DAPK2	-0.55
255239	ANKK1	-0.55
6788	STK3	-0.56
3716	JAK1	-0.57
9258	MFHAS1	-0.57
7444	VRK2	-0.58
23396	PIP5K1C	-0.58
92335	STRADA	-0.58
92	ACVR2A	-0.59
1158	CKM	-0.59
6416	MAP2K4	-0.59
7786	MAP3K12	-0.59
10256	CNKSR1	-0.59
29941	PKN3	-0.59
5127	PCTK1	-0.6
22983	MAST1	-0.6
2047	EPHB1	-0.61
3718	JAK3	-0.61
56911	MAP3K7CL	-0.61
1198	CLK3	-0.62
8569	MKNK1	-0.64
51232	CRIM1	-0.64
154043	CNKSR3	-0.64
5062	PAK2	-0.65
5563	PRKAA2	-0.65
8550	MAPKAPK5	-0.66
815	CAMK2A	-0.67
1024	CDK8	-0.67
4915	NTRK2	-0.67
166614	DCLK2	-0.67
2065	ERBB3	-0.68
3815	KIT	-0.68
28951	TRIB2	-0.68
83732	RIOK1	-0.68
9451	EIF2AK3	-0.69
369	ARAF	-0.72
8780	RIOK3	-0.73
79858	NEK11	-0.73
5292	PIM1	-0.74
55277	FGGY	-0.74
1019	CDK4	-0.75
1020	CDK5	-0.75
2043	EPHA4	-0.75
2260	FGFR1	-0.76
4486	MST1R	-0.76
5218	CDK14	-0.76
57761	TRIB3	-0.76
25	ABL1	-0.77
23049	SMG1	-0.77
2241	FER	-0.78
23683	PRKD3	-0.78
4598	MVK	-0.79
7443	VRK1	-0.79
340371	NRBP2	-0.79
814	CAMK4	-0.8
55300	PI4K2B	-0.8
80347	COASY	-0.8
138429	PIP5KL1	-0.8
256356	GK5	-0.8
5583	PRKCH	-0.81
5608	MAP2K6	-0.81
5753	PTK6	-0.81
84630	TTBK1	-0.81
5315	PKM2	-0.82
285220	EPHA6	-0.83
64398	MPP5	-0.85
6793	STK10	-0.86
147746	HIPK4	-0.86
30849	PIK3R4	-0.87
284656	EPHA10	-0.87
780	DDR1	-0.88
8396	PIP4K2B	-0.88
23678	SGK3	-0.88
140901	STK35	-0.92
5294	PIK3CG	-0.94
57147	SCYL3	-0.94
701	BUB1B	-0.96
5232	PGK2	-0.97
341676	NEK5	-0.97
158798	AKAP14	-0.98
5164	PDK2	-0.99
65268	WNK2	-0.99
983	CDC2	-1.01
2242	FES	-1.02
5286	PIK3C2A	-1.02
85443	DCLK3	-1.02
23617	TSSK2	-1.03
11183	MAP4K5	-1.07
6795	AURKC	-1.08
2051	EPHB6	-1.09
54899	PXK	-1.1
5594	MAPK1	-1.11
9874	TLK1	-1.14
118788	PIK3AP1	-1.14
8536	CAMK1	-1.16
83903	GSG2	-1.17
64768	IPPK	-1.2
4215	MAP3K3	-1.23
3480	IGF1R	-1.26
23012	STK38L	-1.27
3702	ITK	-1.28
5230	PGK1	-1.32
10114	HIPK3	-1.33
23654	PLXNB2	-1.33
93	ACVR2B	-1.34
5609	MAP2K7	-1.39
1436	CSF1R	-1.41
139728	PNCK	-1.41
29959	NRBP1	-1.46
2263	FGFR2	-1.55
11344	TWF2	-1.56
8295	TRRAP	-1.58
2185	PTK2B	-1.59
3099	HK2	-1.64
65018	PINK1	-1.64
65220	NADK	-1.64
1022	CDK7	-1.68
440275	EIF2AK4	-1.74
9252	RPS6KA5	-1.76
10188	TNK2	-1.78
55781	RIOK2	-1.83
3707	ITPKB	-1.94
3985	LIMK2	-2.14
5562	PRKAA1	-2.2
54981	NMRK1	-2.2
8711	TNK1	-2.29
203054	ADCK5	-2.44
65125	WNK1	-2.51
9262	STK17B	-2.67
984	CDK11B	-5.14
