plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
4	147	2.29	G03	sample	sample	359.287171717	343.450771605	351.368971661	-15.836400112	1.2	1.09	3.06	1.514	27033	ZBTB32	s25721
2	259	2.24	K19	sample	sample	381.25907767	371.514421296	376.386749483	-9.74465637399999	1.29	1.2	2.386	2.085	2176	FANCC	s4985
3	258	2.21	K18	sample	sample	326.534032828	346.425345723	336.4796892755	19.891312895	1.12	1.1	1.954	2.471	7153	TOP2A	s14308
3	176	2.2	H08	sample	sample	339.878636518	349.510172043	344.6944042805	9.631535525	1.16	1.11	2.476	1.923	9400	RECQL5	s17989
2	237	2.18	J21	sample	sample	368.489659498	376.006396091	372.2480277945	7.51673659300002	1.25	1.21	2.165	2.203	5434	POLR2E	s10807
2	8	2.18	A08	sample	sample	323.63595805	377.616597222	350.626277636	53.980639172	1.1	1.22	1.111	3.255	5707	PSMD1	s11388
1	231	2.18	J15	sample	sample	337.064150679	357.971851852	347.5180012655	20.907701173	1.13	1.16	1.925	2.43	5431	POLR2B	s10796
4	104	2.16	E08	sample	sample	344.780015073	352.51606934	348.6480422065	7.73605426699999	1.16	1.12	2.08	2.247	221120	ALKBH3	s225888
1	235	2.15	J19	sample	sample	357.603776455	343.368200559	350.485988507	-14.235575896	1.2	1.11	2.404	1.892	5433	POLR2D	s10804
3	270	2.15	L06	sample	sample	327.182099868	369.752328042	348.467213955	42.570228174	1.12	1.17	1.499	2.795	10036	CHAF1A	s19500
4	247	2.15	K07	sample	sample	344.778863521	329.079132997	336.928998259	-15.699730524	1.16	1.05	2.162	2.13	51366	UBR5	s224201
2	361	2.14	P01	sample	sample	362.056077717	382.641137993	372.348607855	20.585060276	1.23	1.23	2.477	1.796	5691	PSMB3	s11349
5	321	2.11	N09	sample	sample	331.780191706	402.947093023	367.3636423645	71.166901317	1.14	1.28	1.202	3.028	90381	TICRR	s40361
3	237	2.11	J21	sample	sample	367.809407159	372.883384555	370.346395857	5.07397739600003	1.26	1.18	2.487	1.728	5434	POLR2E	s224296
2	329	2.1	N17	sample	sample	351.539705075	399.043074282	375.2913896785	47.503369207	1.19	1.29	1.853	2.354	5688	PSMA7	s224431
3	367	2.07	P07	sample	sample	333.400201613	400.910719444	367.1554605285	67.510517831	1.14	1.27	1.654	2.491	5694	PSMB6	s224439
2	10	2.05	A10	sample	sample	323.335652958	374.291020468	348.813336713	50.95536751	1.1	1.21	1.313	2.794	5708	PSMD2	s11390
2	26	2.05	B02	sample	sample	328.689738226	376.025369641	352.3575539335	47.335631415	1.12	1.21	1.391	2.712	7517	XRCC3	s14946
5	241	2.05	K01	sample	sample	327.729423436	358.195300236	342.962361836	30.4658768	1.13	1.14	1.595	2.495	51270	TFDP3	s27810
2	293	2.04	M05	sample	sample	349.702311111	336.238584515	342.970447813	-13.463726596	1.19	1.09	2.713	1.364	2188	FANCF	s5015
2	2	2.03	A02	sample	sample	301.548712781	382.652502596	342.1006076885	81.103789815	1.02	1.23	0.734	3.33	5704	PSMC4	s11379
2	357	2.02	O21	sample	sample	353.572431302	365.287470067	359.4299506845	11.715038765	1.2	1.18	2.094	1.952	3665	IRF7	s194564
4	289	2	M01	sample	sample	302.907403913	327.951660513	315.429532213	25.0442566	1.02	1.04	1.586	2.421	51720	UIMC1	s28573
1	212	2	I20	sample	sample	322.122554321	345.376729858	333.7496420895	23.254175537	1.08	1.12	1.709	2.294	6839	SUV39H1	s13660
6	11	2	A11	sample	sample	324.301678657	356.884803384	340.5932410205	32.583124727	1.13	1.15	1.992	2.01	22909	MTMR15	s22650
5	115	2	E19	sample	sample	337.445988968	349.422887346	343.434438157	11.976898378	1.16	1.11	2.204	1.793	26270	FBXO6	s25339
4	91	2	D19	sample	sample	344.856392593	354.943743687	349.90006814	10.087351094	1.16	1.13	2.15	1.843	57805	KIAA1967	s33736
6	67	2	C19	sample	sample	321.798378995	357.628236434	339.7133077145	35.829857439	1.12	1.15	1.863	2.129	23583	SMUG1	s24134
3	182	1.99	H14	sample	sample	341.514765684	353.409460784	347.462113234	11.8946951	1.17	1.12	2.371	1.612	9538	EI24	s18311
2	271	1.97	L07	sample	sample	375.743939068	380.303258609	378.0235988385	4.55931954100004	1.27	1.23	1.845	2.092	5438	POLR2I	s10818
2	187	1.97	H19	sample	sample	367.455705882	369.438107639	368.4469067605	1.98240175699999	1.25	1.19	2.184	1.751	5395	PMS2	s10740
1	248	1.95	K08	sample	sample	350.172933145	360.62641746	355.3996753025	10.453484315	1.17	1.17	1.779	2.123	6996	TDG	s13949
1	103	1.94	E07	sample	sample	332.824285411	374.816180556	353.8202329835	41.991895145	1.11	1.21	1.482	2.398	836	CASP3	s397
3	158	1.94	G14	sample	sample	363.590277778	337.04875731	350.319517544	-26.541520468	1.24	1.07	3.2	0.671	6119	RPA3	s12133
3	111	1.93	E15	sample	sample	349.146472701	356.369637255	352.758054978	7.22316455399999	1.19	1.13	2.157	1.71	983	CDC2	s465
3	218	1.91	J02	sample	sample	342.462101895	345.439459064	343.9507804795	2.97735716900002	1.17	1.1	2.318	1.506	9766	KIAA0247	s18856
4	281	1.91	L17	sample	sample	321.042559846	337.59193107	329.317245458	16.549371224	1.08	1.07	2.225	1.598	84464	SLX4	s39053
4	369	1.89	P09	sample	sample	324.651237766	343.239480534	333.94535915	18.588242768	1.09	1.09	2.491	1.294	121642	ALKBH2	s42496
6	108	1.88	E12	sample	sample	329.36730787	320.827406629	325.0973572495	-8.539901241	1.15	1.03	2.876	0.887	252969	NEIL2	s48383
1	92	1.87	D20	sample	sample	334.298786195	321.511993386	327.9053897905	-12.786792809	1.12	1.04	2.144	1.603	8738	CRADD	s16654
2	325	1.86	N13	sample	sample	361.575384088	379.15701087	370.366197479	17.581626782	1.23	1.22	1.931	1.784	5686	PSMA5	s11340
6	185	1.86	H17	sample	sample	305.405762772	364.708857571	335.0573101715	59.303094799	1.07	1.18	1.405	2.307	79791	FBXO31	s36336
4	201	1.86	I09	sample	sample	335.771915671	367.412753411	351.592334541	31.64083774	1.13	1.17	1.383	2.329	29089	UBE2T	s26459
1	3	1.85	A03	sample	sample	339.924217443	348.447272727	344.185745085	8.52305528400001	1.14	1.13	2.279	1.427	142	PARP1	s1097
5	229	1.85	J13	sample	sample	322.673011464	353.829466903	338.2512391835	31.156455439	1.11	1.12	1.49	2.206	80820	EEPD1	s37410
3	257	1.84	K17	sample	sample	343.139384921	329.060074891	336.099729906	-14.07931003	1.17	1.04	2.213	1.474	2175	FANCA	s164
5	297	1.84	M09	sample	sample	336.625808081	340.599323877	338.612565979	3.97351579600002	1.16	1.08	2.307	1.378	54780	NSMCE4A	s29431
3	42	1.84	B18	sample	sample	309.987579365	348.485078534	329.2363289495	38.497499169	1.06	1.11	1.271	2.399	7919	BAT1	s15472
1	317	1.83	N05	sample	sample	344.00367284	426.145863586	385.074768213	82.142190746	1.15	1.38	0.561	3.103	5682	PSMA1	s11329
3	26	1.83	B02	sample	sample	305.409722222	340.999716227	323.2047192245	35.589994005	1.05	1.08	1.765	1.885	7517	XRCC3	s14948
1	70	1.82	C22	sample	sample	324.964623148	330.484168931	327.7243960395	5.51954578300001	1.09	1.07	1.519	2.118	5887	RAD23B	s11732
4	35	1.81	B11	sample	sample	308.18751634	340.441603535	324.3145599375	32.254087195	1.03	1.08	1.465	2.15	56158	TEX12	s32025
6	219	1.8	J03	sample	sample	324.650814659	349.191404528	336.9211095935	24.540589869	1.13	1.13	1.706	1.893	79915	ATAD5	s36632
3	94	1.8	D22	sample	sample	325.087317317	364.737051852	344.9121845845	39.649734535	1.11	1.16	0.949	2.644	8812	CCNK	s225039
3	271	1.79	L07	sample	sample	337.453286749	372.809469697	355.131378223	35.356182948	1.15	1.18	1.334	2.251	5438	POLR2I	s10817
2	248	1.79	K08	sample	sample	345.713575419	338.47103279	342.0923041045	-7.24254262900001	1.17	1.09	1.601	1.976	6996	TDG	s13950
4	20	1.79	A20	sample	sample	303.293469246	318.569240143	310.9313546945	15.275770897	1.02	1.01	2.041	1.534	151636	DTX3L	s45594
6	66	1.76	C18	sample	sample	298.498055556	328.2272343	313.362644928	29.729178744	1.04	1.06	1.917	1.602	200933	FBXO45	s47298
1	220	1.75	J04	sample	sample	345.53437376	344.129970381	344.8321720705	-1.40440337899997	1.16	1.11	2.2	1.307	9768	KIAA0101	s18862
4	219	1.75	J03	sample	sample	335.111464777	353.037510051	344.074487414	17.926045274	1.12	1.12	1.546	1.959	79915	ATAD5	s36631
2	56	1.75	C08	sample	sample	319.613192371	355.857411187	337.735301779	36.244218816	1.08	1.15	1.019	2.475	5719	PSMD13	s229819
1	176	1.75	H08	sample	sample	386.696349206	319.411547619	353.0539484125	-67.284801587	1.29	1.03	3.458	0.035	9400	RECQL5	s17988
2	123	1.72	F03	sample	sample	339.903611111	349.177734645	344.540672878	9.27412353400001	1.15	1.13	2.222	1.223	4595	MUTYH	s9092
3	235	1.72	J19	sample	sample	333.232812813	386.466226852	359.8495198325	53.233414039	1.14	1.23	1.069	2.368	5433	POLR2D	s10803
3	100	1.72	E04	sample	sample	330.6875	347.77781273	339.232656365	17.09031273	1.13	1.1	2.261	1.175	5889	RAD51C	s11737
5	361	1.72	P01	sample	sample	297.601355495	337.601341864	317.6013486795	39.999986369	1.02	1.07	1.459	1.974	112399	EGLN3	s41320
1	331	1.71	N19	sample	sample	348.651574074	396.149201844	372.400387959	47.49762777	1.17	1.28	0.811	2.602	5689	PSMB1	s11345
6	225	1.7	J09	sample	sample	316.827917484	351.004834419	333.9163759515	34.176916935	1.11	1.13	1.179	2.224	80233	C17orf70	s37113
1	350	1.7	O14	sample	sample	346.831280488	328.573555556	337.702418022	-18.257724932	1.16	1.06	2.628	0.773	7486	WRN	s14908
4	107	1.7	E11	sample	sample	350.835180135	358.455464481	354.645322308	7.62028434600001	1.18	1.14	1.674	1.717	25946	ZNF385A	s24807
6	16	1.69	A16	sample	sample	300.732638146	391.584642222	346.158640184	90.852004076	1.05	1.26	0	3.375	147872	CCDC155	s45069
2	235	1.68	J19	sample	sample	361.213425926	382.267096774	371.74026135	21.053670848	1.23	1.23	1.58	1.79	5433	POLR2D	s10802
6	131	1.68	F11	sample	sample	310.608702818	354.426738934	332.517720876	43.818036116	1.08	1.14	1.35	2.019	64393	ZMAT3	s34677
3	221	1.68	J05	sample	sample	343.174221159	369.813784435	356.494002797	26.639563276	1.17	1.17	1.535	1.824	5426	POLE	s10781
4	148	1.68	G04	sample	sample	317.527954545	321.65504902	319.5915017825	4.12709447499998	1.06	1.02	2.083	1.274	261726	TIPRL	s48989
5	281	1.67	L17	sample	sample	316.915427735	355.050043952	335.9827358435	38.134616217	1.09	1.13	1.51	1.83	84464	SLX4	s39054
6	109	1.67	E13	sample	sample	295.988477778	331.643602872	313.816040325	35.655125094	1.03	1.07	1.49	1.85	25988	HINFP	s24885
1	283	1.67	L19	sample	sample	330.343541667	358.518123994	344.4308328305	28.174582327	1.11	1.16	0.966	2.373	5591	PRKDC	s773
2	116	1.67	E20	sample	sample	334.105175926	364.17962881	349.142402368	30.074452884	1.13	1.18	1.07	2.268	5981	RFC1	s11942
5	18	1.67	A18	sample	sample	331.221222222	330.439786079	330.8305041505	-0.781436143000008	1.14	1.05	2.186	1.148	148581	UBE2U	s45195
4	295	1.65	M07	sample	sample	292.365477829	315.600277778	303.9828778035	23.234799949	0.98	1	0.753	2.556	54617	INO80	s224308
2	42	1.65	B18	sample	sample	362.133296296	355.136015967	358.6346561315	-6.99728032900003	1.23	1.15	1.884	1.418	7919	BAT1	s15474
3	321	1.65	N09	sample	sample	349.698982323	393.124513889	371.411748106	43.425531566	1.2	1.25	1.516	1.78	5684	PSMA3	s11333
2	209	1.64	I17	sample	sample	319.859595451	334.078937239	326.969266345	14.219341788	1.09	1.08	1.772	1.517	1655	DDX5	s4008
1	253	1.64	K13	sample	sample	336.505709031	340.710633848	338.6081714395	4.20492481700001	1.13	1.1	1.654	1.63	2138	EYA1	s4905
4	93	1.63	D21	sample	sample	341.670563396	342.337703199	342.0041332975	0.667139802999998	1.15	1.09	1.688	1.573	58493	INIP	s33854
2	243	1.63	K03	sample	sample	335.716210027	347.747662373	341.7319362	12.031452346	1.14	1.12	1.656	1.602	2068	ERCC2	s4789
3	98	1.63	E02	sample	sample	321.411759259	339.384266878	330.3980130685	17.972507619	1.1	1.08	2.145	1.11	5888	RAD51	s11736
6	6	1.62	A06	sample	sample	297.040692791	325.449583333	311.245138062	28.408890542	1.04	1.05	1.627	1.608	140733	MACROD2	s44382
1	37	1.61	B13	sample	sample	356.405595476	335.34801952	345.876807498	-21.057575956	1.19	1.09	2.315	0.911	4193	MDM2	s224037
2	13	1.61	A13	sample	sample	312.209444444	347.100276361	329.6548604025	34.890831917	1.06	1.12	1.084	2.136	331	XIAP	s1456
