GeneID	GeneSymbol	median_z_score
84944	MAEL	0.59
23198	PSME4	0.58
25788	RAD54B	0.58
5437	POLR2H	0.58
79661	NEIL1	0.58
4282	MIF	0.57
2188	FANCF	0.56
3508	IGHMBP2	0.56
10887	PROKR1	0.55
253714	MMS22L	0.55
378708	APITD1	0.55
51720	UIMC1	0.55
51776	ZAK	0.55
5893	RAD52	0.54
6591	SNAI2	0.52
84083	ZRANB3	0.52
1069	CETN2	0.5
55929	DMAP1	0.5
22944	KIN	0.49
51512	GTSE1	0.49
7874	USP7	0.49
2237	FEN1	0.48
5721	PSME2	0.48
6119	RPA3	0.48
8445	DYRK2	0.48
84142	FAM175A	0.47
23409	SIRT4	0.45
4331	MNAT1	0.45
4773	NFATC2	0.45
79913	ACTR5	0.45
84939	MUM1	0.44
8846	ALKBH1	0.44
23064	SETX	0.43
57551	TAOK1	0.43
6421	SFPQ	0.43
5380	PMS2L2	0.42
56158	TEX12	0.42
5700	PSMC1	0.42
595	CCND1	0.42
597	BCL2A1	0.42
51246	SHISA5	0.41
5710	PSMD4	0.41
2965	GTF2H1	0.4
4067	LYN	0.4
5427	POLE2	0.4
8438	RAD54L	0.39
9320	TRIP12	0.39
80169	C17orf68	0.38
2073	ERCC5	0.37
79728	PALB2	0.36
27030	MLH3	0.35
7518	XRCC4	0.35
26270	FBXO6	0.34
29935	RPA4	0.34
3364	HUS1	0.34
10635	RAD51AP1	0.33
7132	TNFRSF1A	0.33
126520	PLK5	0.32
7320	UBE2B	0.32
8738	CRADD	0.32
27141	CIDEB	0.31
27339	PRPF19	0.31
11201	POLI	0.3
55215	FANCI	0.3
55775	TDP1	0.29
2178	FANCE	0.27
4595	MUTYH	0.27
55367	LRDD	0.27
7520	XRCC5	0.27
23583	SMUG1	0.26
122706	PSMB11	0.25
2175	FANCA	0.25
22976	PAXIP1	0.25
4796	NFKBIL2	0.25
64858	DCLRE1B	0.25
900	CCNG1	0.25
1027	CDKN1B	0.24
1263	PLK3	0.24
2068	ERCC2	0.24
252983	STXBP4	0.23
50485	SMARCAL1	0.23
5440	POLR2K	0.23
54891	INO80D	0.23
6446	SGK1	0.23
331	XIAP	0.21
4437	MSH3	0.21
55031	USP47	0.21
5810	RAD1	0.21
8682	PEA15	0.21
2177	FANCD2	0.2
5699	PSMB10	0.2
5980	REV3L	0.2
7141	TNP1	0.2
165918	RNF168	0.19
4221	MEN1	0.19
6648	SOD2	0.18
7158	TP53BP1	0.17
79677	SMC6	0.17
27429	HTRA2	0.16
63979	FIGNL1	0.16
92815	HIST3H2A	0.16
9538	EI24	0.16
1649	DDIT3	0.15
26058	GIGYF2	0.15
5717	PSMD11	0.15
7415	VCP	0.15
7516	XRCC2	0.14
135458	HUS1B	0.13
200734	SPRED2	0.13
64782	AEN	0.13
91442	C19orf40	0.12
1112	FOXN3	0.11
4170	MCL1	0.11
5720	PSME1	0.11
57600	FNIP2	0.11
6498	SKIL	0.11
7486	WRN	0.11
79840	NHEJ1	0.11
1386	ATF2	0.1
23612	PHLDA3	0.1
9261	MAPKAPK2	0.1
641	BLM	0.09
9577	BRE	0.09
9766	KIAA0247	0.08
197342	EME2	0.07
23411	SIRT1	0.07
400410	ST20	0.07
5982	RFC2	0.07
10075	HUWE1	0.06
1647	GADD45A	0.06
1653	DDX1	0.06
2074	ERCC6	0.06
28992	MACROD1	0.06
5711	PSMD5	0.06
64859	OBFC2A	0.06
84266	ALKBH7	0.06
10463	SLC30A9	0.05
4436	MSH2	0.05
4862	NPAS2	0.05
57060	PCBP4	0.05
80820	EEPD1	0.04
6917	TCEA1	0.03
8555	CDC14B	0.03
9025	RNF8	0.03
132671	SPATA18	0.02
23137	SMC5	0.02
4193	MDM2	0.02
9344	TAOK2	0.02
9891	NUAK1	0.02
142	PARP1	0.01
5111	PCNA	0.01
5431	POLR2B	0.01
7157	TP53	0.01
80854	SETD7	0.01
146956	EME1	-0
220042	C11orf82	0
23476	BRD4	0
252969	NEIL2	0
353497	POLN	0
375757	C9orf119	-0
389643	C8orf80	0
51322	WAC	0
56916	SMARCAD1	0
10197	PSME3	-0.01
1106	CHD2	-0.01
4350	MPG	-0.01
57659	ZBTB4	-0.01
84515	MCM8	-0.01
9656	MDC1	-0.01
1196	CLK2	-0.02
23645	PPP1R15A	-0.02
286053	NSMCE2	-0.02
3622	ING2	-0.02
5379	PMS2L1	-0.02
8243	SMC1A	-0.02
83990	BRIP1	-0.02
1161	ERCC8	-0.03
5378	PMS1	-0.03
54840	APTX	-0.03
7508	XPC	-0.03
8870	IER3	-0.04
23054	NCOA6	-0.05
2794	GNL1	-0.05
91603	ZNF830	-0.05
257218	SHPRH	-0.06
3661	IRF3	-0.06
4439	MSH5	-0.06
64210	MMS19	-0.06
902	CCNH	-0.06
1017	CDK2	-0.07
11144	DMC1	-0.07
389898	UBE2NL	-0.07
5395	PMS2	-0.07
7314	UBB	-0.07
23300	ATMIN	-0.08
2967	GTF2H3	-0.08
55120	FANCL	-0.08
7405	UVRAG	-0.08
8563	THOC5	-0.08
91419	XRCC6BP1	-0.08
9960	USP3	-0.08
161742	SPRED1	-0.09
22925	PLA2R1	-0.09
3665	IRF7	-0.09
4176	MCM7	-0.09
4521	NUDT1	-0.09
84303	CHCHD6	-0.09
84930	MASTL	-0.09
2966	GTF2H2	-0.1
29965	CDIP1	-0.1
5366	PMAIP1	-0.1
5424	POLD1	-0.1
9100	USP10	-0.1
9985	REC8	-0.11
572	BAD	-0.12
7979	SHFM1	-0.12
84446	BRSK1	-0.12
3162	HMOX1	-0.13
324	APC	-0.13
4968	OGG1	-0.13
64112	MOAP1	-0.13
9156	EXO1	-0.13
9665	KIAA0430	-0.13
2547	XRCC6	-0.14
3090	HIC1	-0.14
375748	C9orf102	-0.14
143471	PSMA8	-0.15
5696	PSMB8	-0.15
7374	UNG	-0.15
7832	BTG2	-0.15
2176	FANCC	-0.16
2308	FOXO1	-0.16
55247	NEIL3	-0.17
58493	INIP	-0.17
10116	FEM1B	-0.18
4438	MSH4	-0.18
9937	DCLRE1A	-0.18
147872	CCDC155	-0.19
4750	NEK1	-0.19
6659	SOX4	-0.19
9070	ASH2L	-0.19
57804	POLD4	-0.2
9874	TLK1	-0.2
2140	EYA3	-0.21
25946	ZNF385A	-0.21
2956	MSH6	-0.21
4292	MLH1	-0.21
55183	RIF1	-0.21
26122	EPC2	-0.22
83666	PARP9	-0.22
9907	KIAA0415	-0.22
10210	TOPORS	-0.23
1026	CDKN1A	-0.23
1493	CTLA4	-0.23
27033	ZBTB32	-0.24
28985	MCTS1	-0.24
728340	GTF2H2C	-0.24
84690	SPATA22	-0.24
8930	MBD4	-0.24
10600	USP16	-0.25
5428	POLG	-0.25
55544	RBM38	-0.26
57646	USP28	-0.26
7336	UBE2V2	-0.26
7913	DEK	-0.26
118611	C10orf90	-0.27
197370	NSMCE1	-0.27
23581	CASP14	-0.27
340533	KIAA2022	-0.27
404672	GTF2H5	-0.27
4683	NBN	-0.27
51426	POLK	-0.27
5886	RAD23A	-0.27
65123	INTS3	-0.27
675	BRCA2	-0.27
79858	NEK11	-0.27
119392	SFR1	-0.28
1432	MAPK14	-0.28
151636	DTX3L	-0.28
545	ATR	-0.28
25	ABL1	-0.29
5702	PSMC3	-0.29
51455	REV1	-0.3
2071	ERCC3	-0.31
2765	GML	-0.31
5929	RBBP5	-0.31
64421	DCLRE1C	-0.31
6596	HLTF	-0.31
10432	RBM14	-0.33
199990	C1orf86	-0.33
254225	RNF169	-0.33
4332	MNDA	-0.33
92667	MGME1	-0.33
23514	KIAA0146	-0.34
7515	XRCC1	-0.34
4609	MYC	-0.35
64789	EXO5	-0.35
10017	BCL2L10	-0.36
11219	TREX2	-0.36
3014	H2AFX	-0.36
546	ATRX	-0.36
55317	C20orf29	-0.36
5890	RAD51L1	-0.36
322	APBB1	-0.38
5884	RAD17	-0.38
7317	UBA1	-0.38
25836	NIPBL	-0.39
51499	TRIAP1	-0.39
581	BAX	-0.39
6419	SETMAR	-0.39
9984	THOC1	-0.39
1054	CEBPG	-0.4
1854	DUT	-0.4
201973	CCDC111	-0.4
56852	RAD18	-0.4
604	BCL6	-0.4
7161	TP73	-0.4
84893	FBXO18	-0.41
79068	FTO	-0.42
9491	PSMF1	-0.42
1643	DDB2	-0.43
200558	APLF	-0.43
2067	ERCC1	-0.43
4487	MSX1	-0.43
5984	RFC4	-0.43
11011	TLK2	-0.44
3978	LIG1	-0.44
666	BOK	-0.44
6794	STK11	-0.44
80279	CDK5RAP3	-0.44
5423	POLB	-0.45
571	BACH1	-0.45
9774	BCLAF1	-0.45
11284	PNKP	-0.46
138151	NACC2	-0.46
28990	ASTE1	-0.46
201299	RDM1	-0.47
4287	ATXN3	-0.47
6233	RPS27A	-0.47
8450	CUL4B	-0.48
9923	ZBTB40	-0.48
26574	AATF	-0.49
4361	MRE11A	-0.49
56154	TEX15	-0.49
5985	RFC5	-0.49
5706	PSMC6	-0.5
7917	BAT3	-0.5
60561	RINT1	-0.51
7334	UBE2N	-0.51
10459	MAD2L2	-0.52
3981	LIG4	-0.53
5387	PMS2L3	-0.53
5591	PRKDC	-0.53
10721	POLQ	-0.54
6188	RPS3	-0.54
8505	PARG	-0.54
113510	HELQ	-0.55
1407	CRY1	-0.55
472	ATM	-0.56
54541	DDIT4	-0.56
5187	PER1	-0.57
55602	CDKN2AIP	-0.57
9768	KIAA0101	-0.57
51366	UBR5	-0.58
11044	POLS	-0.6
4776	NFATC4	-0.6
50484	RRM2B	-0.6
5295	PIK3R1	-0.6
10451	VAV3	-0.61
10973	ASCC3	-0.61
254394	MCM9	-0.61
11232	POLG2	-0.65
5698	PSMB9	-0.65
10535	RNASEH2A	-0.66
27244	SESN1	-0.66
5715	PSMD9	-0.66
10519	CIB1	-0.67
23503	ZFYVE26	-0.67
55339	WDR33	-0.67
57654	KIAA1530	-0.67
10039	PARP3	-0.68
25896	INTS7	-0.69
5441	POLR2L	-0.71
54929	TMEM161A	-0.71
55294	FBXW7	-0.71
842	CASP9	-0.71
6615	SNAI1	-0.73
5429	POLH	-0.74
27343	POLL	-0.75
2968	GTF2H4	-0.76
5887	RAD23B	-0.76
283899	INO80E	-0.77
9319	TRIP13	-0.78
10309	CCNO	-0.79
5892	RAD51L3	-0.79
84126	ATRIP	-0.79
10038	PARP2	-0.8
6872	TAF1	-0.8
1859	DYRK1A	-0.81
7014	TERF2	-0.81
7528	YY1	-0.81
4194	MDM4	-0.83
7023	TFAP4	-0.84
4255	MGMT	-0.85
7178	TPT1	-0.85
11186	RASSF1	-0.86
125150	ZSWIM7	-0.87
5716	PSMD10	-0.87
5883	RAD9A	-0.88
55010	C12orf48	-0.89
11073	TOPBP1	-0.9
23626	SPO11	-0.91
10397	NDRG1	-0.93
5594	MAPK1	-0.93
84268	RPAIN	-0.96
10111	RAD50	-0.97
5252	PHF1	-0.97
83695	C12orf32	-0.98
51548	SIRT6	-1.01
596	BCL2	-1.01
5983	RFC3	-1.06
7468	WHSC1	-1.07
1022	CDK7	-1.08
2189	FANCG	-1.1
56897	WRNIP1	-1.12
10538	BATF	-1.14
11277	TREX1	-1.14
5709	PSMD3	-1.14
5430	POLR2A	-1.16
5527	PPP2R5C	-1.17
79184	BRCC3	-1.2
57599	WDR48	-1.24
348654	GEN1	-1.25
7325	UBE2E2	-1.26
8924	HERC2	-1.27
10714	POLD3	-1.29
3980	LIG3	-1.35
51567	TDP2	-1.37
79035	OBFC2B	-1.41
5663	PSEN1	-1.44
599	BCL2L2	-1.44
10413	YAP1	-1.54
2072	ERCC4	-1.56
6787	NEK4	-1.65
672	BRCA1	-1.71
602	BCL3	-1.74
144715	RAD9B	-1.75
27434	POLM	-1.85
51065	RPS27L	-2.02
64326	RFWD2	-2.02
254528	C16orf73	-2.05
5595	MAPK3	-2.16
80198	MUS81	-2.17
1111	CHEK1	-3.58
