GeneID.x	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	GeneID.y	GeneSymbol	siRNAID
22925	6	A13	1.29	82	191	0.011109130338636579	1	3	3	100	22925	PLA2R1	s22687
22925	5	A13	0.77	83	408	0.011109130338636579	1	3	3	100	22925	PLA2R1	s22686
23411	4	C09	2.12	85	45	0.012464564811345155	1	3	3	100	23411	SIRT1	s223591
23411	6	C09	0.97	86	321	0.012464564811345155	1	3	3	100	23411	SIRT1	s223593
23411	5	C09	0.73	87	423	0.012464564811345155	1	3	3	100	23411	SIRT1	s223592
91419	4	N11	2.24	88	34	0.015585508995573014	1	3	3	100	91419	XRCC6BP1	s40653
91419	6	N11	1.52	89	135	0.015585508995573014	1	3	3	100	91419	XRCC6BP1	s40652
4255	1	B19	1.73	90	99	0.01581035477271734	1	3	3	100	4255	MGMT	s224042
4255	3	B19	1.51	91	137	0.01581035477271734	1	3	3	100	4255	MGMT	s8750
4750	2	F09	2.31	92	27	0.016220515744258746	1	3	3	100	4750	NEK1	s224107
4750	3	F09	0.91	93	349	0.016220515744258746	1	3	3	100	4750	NEK1	s224108
4750	1	F09	0.64	94	464	0.016220515744258746	1	3	3	100	4750	NEK1	s224106
11219	4	A03	2.8	95	11	0.017895453696948574	1	2	3	67	11219	TREX2	s195093
9774	2	J06	2.07	96	51	0.017902124287939993	1	3	3	100	9774	BCLAF1	s18875
9774	1	J06	1.45	97	144	0.017902124287939993	1	3	3	100	9774	BCLAF1	s18874
11073	1	P16	2.8	98	12	0.019511643295911485	1	2	3	67	11073	TOPBP1	s21825
1649	2	I13	1.59	100	123	0.01969366557406018	1	3	3	100	1649	DDIT3	s3996
1649	1	I13	0.66	101	450	0.01969366557406018	1	3	3	100	1649	DDIT3	s225792
1649	3	I13	0.59	102	490	0.01969366557406018	1	3	3	100	1649	DDIT3	s3995
5378	2	H11	1.06	103	280	0.019933343113619353	1	3	3	100	5378	PMS1	s229951
5378	3	H11	0.68	104	443	0.019933343113619353	1	3	3	100	5378	PMS1	s229952
5378	1	H11	0.58	105	498	0.019933343113619353	1	3	3	100	5378	PMS1	s229950
119392	5	P07	1.01	106	306	0.020418516327599823	1	3	3	100	119392	SFR1	s42284
119392	4	P07	0.65	107	455	0.020418516327599823	1	3	3	100	119392	SFR1	s42285
119392	6	P07	0.58	108	499	0.020418516327599823	1	3	3	100	119392	SFR1	s42286
6917	2	K06	0.86	109	374	0.021538804430414994	1	3	3	100	6917	TCEA1	s13848
6917	3	K06	0.71	110	433	0.021538804430414994	1	3	3	100	6917	TCEA1	s13847
6917	1	K06	0.56	111	509	0.021538804430414994	1	3	3	100	6917	TCEA1	s13849
9768	2	J04	1.31	112	183	0.021921142208130507	1	3	3	100	9768	KIAA0101	s18863
9768	3	J04	0.85	113	378	0.021921142208130507	1	3	3	100	9768	KIAA0101	s18861
9768	1	J04	0.56	114	510	0.021921142208130507	1	3	3	100	9768	KIAA0101	s18862
50484	6	I15	1.15	115	235	0.02217853135046828	1	3	3	100	50484	RRM2B	s224158
50484	4	I15	0.95	116	330	0.02217853135046828	1	3	3	100	50484	RRM2B	s224156
50484	5	I15	0.55	117	515	0.02217853135046828	1	3	3	100	50484	RRM2B	s224157
1643	2	I09	1.89	118	76	0.02218409813255173	1	3	3	100	1643	DDB2	s3984
1643	3	I09	1.37	119	160	0.02218409813255173	1	3	3	100	1643	DDB2	s3983
902	2	E13	1.77	120	92	0.02283080155356747	1	3	3	100	902	CCNH	s225066
902	1	E13	0.65	121	456	0.02283080155356747	1	3	3	100	902	CCNH	s2538
902	3	E13	0.54	122	519	0.02283080155356747	1	3	3	100	902	CCNH	s2537
22976	4	A17	2.68	124	15	0.024349571491834376	1	2	3	67	22976	PAXIP1	s22748
3014	2	O07	1.88	125	78	0.025181635896319308	1	3	3	100	3014	H2AFX	s226270
3014	3	O07	1.35	126	170	0.025181635896319308	1	3	3	100	3014	H2AFX	s6411
11186	2	P20	0.79	127	403	0.025996252715866787	1	3	3	100	11186	RASSF1	s223207
11186	3	P20	0.74	128	420	0.025996252715866787	1	3	3	100	11186	RASSF1	s22087
11186	1	P20	0.5	129	543	0.025996252715866787	1	3	3	100	11186	RASSF1	s223206
666	1	E01	1.95	131	66	0.02657499930848763	1	3	3	100	666	BOK	s194313
666	3	E01	1.08	132	265	0.02657499930848763	1	3	3	100	666	BOK	s194315
666	2	E01	0.5	133	544	0.02657499930848763	1	3	3	100	666	BOK	s194314
10600	2	N22	1.37	134	161	0.027180529585574317	1	3	3	100	10600	USP16	s20809
10600	1	N22	1.33	135	180	0.027180529585574317	1	3	3	100	10600	USP16	s20808
5696	1	P11	1.07	136	272	0.02745912588793877	1	3	3	100	5696	PSMB8	s11362
5696	2	P11	0.53	137	524	0.02745912588793877	1	3	3	100	5696	PSMB8	s11360
5696	3	P11	0.48	138	554	0.02745912588793877	1	3	3	100	5696	PSMB8	s11361
5527	2	L15	1.77	139	93	0.02775813437409956	1	3	3	100	5527	PPP2R5C	s10988
5527	3	L15	0.52	140	529	0.02775813437409956	1	3	3	100	5527	PPP2R5C	s10987
5527	1	L15	0.48	141	555	0.02775813437409956	1	3	3	100	5527	PPP2R5C	s10989
26058	4	E15	1.68	142	112	0.028354347062133793	1	2	3	67	26058	GIGYF2	s25034
26058	6	E15	1.31	143	184	0.028354347062133793	1	2	3	67	26058	GIGYF2	s25033
253714	5	E16	1.52	144	136	0.028651372004661082	1	2	3	67	253714	MMS22L	s48436
253714	4	E16	1.31	145	185	0.028651372004661082	1	2	3	67	253714	MMS22L	s48435
2072	2	K07	1.42	146	149	0.029130549772904527	1	3	3	100	2072	ERCC4	s4800
2072	1	K07	0.56	147	511	0.029130549772904527	1	3	3	100	2072	ERCC4	s4799
2072	3	K07	0.45	148	565	0.029130549772904527	1	3	3	100	2072	ERCC4	s4801
10017	3	L04	1.08	149	266	0.029597876939596847	1	3	3	100	10017	BCL2L10	s19471
10017	2	L04	0.95	150	331	0.029597876939596847	1	3	3	100	10017	BCL2L10	s19472
10017	1	L04	0.45	151	566	0.029597876939596847	1	3	3	100	10017	BCL2L10	s223064
51455	6	K11	1.2	152	217	0.029754756145990463	1	3	3	100	51455	REV1	s28166
51455	4	K11	0.92	153	343	0.029754756145990463	1	3	3	100	51455	REV1	s28167
51455	5	K11	0.45	154	567	0.029754756145990463	1	3	3	100	51455	REV1	s28165
25	2	A01	1.61	155	120	0.030547472149780906	1	3	3	100	25	ABL1	s864
25	1	A01	1.07	156	273	0.030547472149780906	1	3	3	100	25	ABL1	s866
25	3	A01	0.45	157	568	0.030547472149780906	1	3	3	100	25	ABL1	s865
389643	6	I04	2.47	158	19	0.03077535072227473	1	3	3	100	389643	C8orf80	s52516
1386	3	G19	0.8	159	396	0.031354144078203	1	3	3	100	1386	ATF2	s3494
1386	2	G19	0.54	160	520	0.031354144078203	1	3	3	100	1386	ATF2	s3493
1386	1	G19	0.44	161	576	0.031354144078203	1	3	3	100	1386	ATF2	s3492
8924	1	F08	1.65	162	116	0.03351767870868864	1	3	3	100	8924	HERC2	s17063
8924	2	F08	0.51	163	535	0.03351767870868864	1	3	3	100	8924	HERC2	s17064
8924	3	F08	0.42	164	592	0.03351767870868864	1	3	3	100	8924	HERC2	s17062
322	2	A07	0.56	166	512	0.03385911320572974	1	3	3	100	322	APBB1	s1429
322	3	A07	0.44	167	577	0.03385911320572974	1	3	3	100	322	APBB1	s1427
322	1	A07	0.42	168	593	0.03385911320572974	1	3	3	100	322	APBB1	s1428
51322	6	K03	0.7	169	438	0.03437560029960631	1	3	3	100	51322	WAC	s27954
51322	4	K03	0.5	170	545	0.03437560029960631	1	3	3	100	51322	WAC	s27953
51322	5	K03	0.41	171	596	0.03437560029960631	1	3	3	100	51322	WAC	s27955
10451	2	N10	2.05	172	56	0.034548922654058074	1	3	3	100	10451	VAV3	s347
10451	1	N10	0.89	173	359	0.034548922654058074	1	3	3	100	10451	VAV3	s346
10451	3	N10	0.41	174	597	0.034548922654058074	1	3	3	100	10451	VAV3	s348
9891	1	J12	1.36	175	166	0.03577851901430773	1	3	3	100	9891	NUAK1	s88
9891	3	J12	0.45	176	569	0.03577851901430773	1	3	3	100	9891	NUAK1	s90
9891	2	J12	0.4	177	601	0.03577851901430773	1	3	3	100	9891	NUAK1	s89
4221	1	B17	1.2	180	218	0.03776912585575005	1	3	3	100	4221	MEN1	s8683
4221	3	B17	0.55	181	516	0.03776912585575005	1	3	3	100	4221	MEN1	s8684
4221	2	B17	0.39	182	610	0.03776912585575005	1	3	3	100	4221	MEN1	s8682
28990	6	I03	1.87	183	79	0.037953665558628266	1	3	3	100	28990	ASTE1	s26373
28990	5	I03	0.72	184	427	0.037953665558628266	1	3	3	100	28990	ASTE1	s26374
28990	4	I03	0.38	185	617	0.037953665558628266	1	3	3	100	28990	ASTE1	s26372
10714	2	P04	2.94	186	8	0.03855594968277449	1	2	3	67	10714	POLD3	s21045
10714	3	P04	1.2	187	219	0.03855594968277449	1	2	3	67	10714	POLD3	s21046
91603	4	N15	1.35	188	171	0.0386978354036476	1	3	3	100	91603	ZNF830	s40699
91603	5	N15	0.72	189	428	0.0386978354036476	1	3	3	100	91603	ZNF830	s40700
91603	6	N15	0.38	190	618	0.0386978354036476	1	3	3	100	91603	ZNF830	s40701
54840	4	M11	2.18	191	39	0.03958494509243366	1	3	3	100	54840	APTX	s29560
54840	5	M11	1.2	192	220	0.03958494509243366	1	3	3	100	54840	APTX	s29559
51246	4	I21	2.34	193	25	0.04036102115257934	1	2	3	67	51246	SHISA5	s27749
9984	3	J22	2.32	194	26	0.04195246224519541	1	2	3	67	9984	THOC1	s19396
6615	3	I10	2.01	195	58	0.04203337640675624	1	3	3	100	6615	SNAI1	s13185
6615	1	I10	1.18	196	224	0.04203337640675624	1	3	3	100	6615	SNAI1	s13186
92667	5	N19	1.42	197	150	0.0449122113594263	1	3	3	100	92667	MGME1	s228476
92667	4	N19	1.15	198	236	0.0449122113594263	1	3	3	100	92667	MGME1	s40986
7415	2	O10	1.23	200	207	0.04601375419551632	1	3	3	100	7415	VCP	s14765
7415	1	O10	1.14	201	239	0.04601375419551632	1	3	3	100	7415	VCP	s14766
23503	4	C13	0.68	202	444	0.046047688769112825	1	3	3	100	23503	ZFYVE26	s23944
23503	5	C13	0.4	203	602	0.046047688769112825	1	3	3	100	23503	ZFYVE26	s23943
23503	6	C13	0.34	204	654	0.046047688769112825	1	3	3	100	23503	ZFYVE26	s23945
84930	4	N03	2.29	205	29	0.04671622675786658	1	3	3	100	84930	MASTL	s39685
11284	5	A09	2.53	206	18	0.047127204138820863	1	2	3	67	11284	PNKP	s22287
11284	6	A09	1.14	207	240	0.047127204138820863	1	2	3	67	11284	PNKP	s22288
4350	2	D09	2.78	208	14	0.04750099105088247	1	2	3	67	4350	MPG	s8929
4350	1	D09	1.14	209	241	0.04750099105088247	1	2	3	67	4350	MPG	s8928
4595	3	F03	1.03	210	297	0.049715460665772544	1	3	3	100	4595	MUTYH	s9091
4595	1	F03	0.35	211	650	0.049715460665772544	1	3	3	100	4595	MUTYH	s9090
4595	2	F03	0.33	212	669	0.049715460665772544	1	3	3	100	4595	MUTYH	s9092
25836	4	E07	2.25	213	32	0.0514641735817194	1	2	3	67	25836	NIPBL	s24587
54891	6	M13	1.21	215	215	0.05208846373906485	1	2	3	67	54891	INO80D	s29689
54891	4	M13	1.1	216	256	0.05208846373906485	1	2	3	67	54891	INO80D	s29690
9665	2	H22	1.77	217	94	0.052648017890831	1	3	3	100	9665	KIAA0430	s18593
9665	1	H22	0.72	218	429	0.052648017890831	1	3	3	100	9665	KIAA0430	s18594
9665	3	H22	0.3	219	687	0.052648017890831	1	3	3	100	9665	KIAA0430	s18595
80169	4	J05	0.52	220	530	0.05357300001341331	1	3	3	100	80169	C17orf68	s37002
80169	5	J05	0.42	221	594	0.05357300001341331	1	3	3	100	80169	C17orf68	s37001
80169	6	J05	0.3	222	688	0.05357300001341331	1	3	3	100	80169	C17orf68	s37000
5711	1	A16	1.25	223	202	0.05405500696177053	1	3	3	100	5711	PSMD5	s11400
5711	2	A16	1.09	224	260	0.05405500696177053	1	3	3	100	5711	PSMD5	s11399
3661	2	O19	0.36	225	638	0.05474438190103179	1	3	3	100	3661	IRF3	s7507
3661	3	O19	0.33	226	670	0.05474438190103179	1	3	3	100	3661	IRF3	s7508
3661	1	O19	0.29	227	697	0.05474438190103179	1	3	3	100	3661	IRF3	s7509
27113	5	G05	2.22	230	35	0.05619632902111463	1	1	3	33	27113	BBC3	s25840
51567	4	K21	1.65	232	117	0.057268043686562596	1	2	3	67	51567	TDP2	s28341
51567	5	K21	1.08	233	267	0.057268043686562596	1	2	3	67	51567	TDP2	s28342
10111	3	L14	1.16	234	234	0.05811482294519319	1	3	3	100	10111	RAD50	s793
10111	1	L14	0.56	235	513	0.05811482294519319	1	3	3	100	10111	RAD50	s791
10111	2	L14	0.27	236	710	0.05811482294519319	1	3	3	100	10111	RAD50	s792
1161	2	G13	1.47	237	140	0.058905020550018714	1	2	3	67	1161	ERCC8	s3105
1161	1	G13	1.08	238	268	0.058905020550018714	1	2	3	67	1161	ERCC8	s3104
5692	2	P03	2.2	239	37	0.059342339312487356	1	1	3	33	5692	PSMB4	s11353
5699	1	P15	2.18	240	40	0.060912719380413156	1	2	3	67	5699	PSMB10	s194721
641	2	C21	1.59	241	124	0.061620838612163886	1	3	3	100	641	BLM	s1998
641	1	C21	0.4	242	603	0.061620838612163886	1	3	3	100	641	BLM	s1997
641	3	C21	0.25	243	725	0.061620838612163886	1	3	3	100	641	BLM	s1999
9491	3	H12	1.17	244	230	0.062239267768281856	1	3	3	100	9491	PSMF1	s18194
9491	1	H12	1.07	245	274	0.062239267768281856	1	3	3	100	9491	PSMF1	s18195
348654	5	G16	0.79	246	404	0.06394754113968869	1	3	3	100	348654	GEN1	s226363
348654	6	G16	0.41	247	598	0.06394754113968869	1	3	3	100	348654	GEN1	s51353
348654	4	G16	0.24	248	731	0.06394754113968869	1	3	3	100	348654	GEN1	s226362
26270	6	E19	2.18	249	41	0.06404823423192112	1	1	3	33	26270	FBXO6	s25338
5985	3	G06	1.66	250	115	0.06479221897218101	1	2	3	67	5985	RFC5	s11954
5985	1	G06	1.05	251	284	0.06479221897218101	1	2	3	67	5985	RFC5	s11953
5594	2	L21	1.14	253	242	0.06686991273179607	1	3	3	100	5594	MAPK1	s11138
5594	3	L21	0.46	254	562	0.06686991273179607	1	3	3	100	5594	MAPK1	s11139
5594	1	L21	0.23	255	739	0.06686991273179607	1	3	3	100	5594	MAPK1	s11137
10538	1	N20	2.17	256	42	0.06717676186587564	1	2	3	67	10538	BATF	s20667
10463	3	N14	1.22	257	213	0.06738950179174785	1	2	3	67	10463	SLC30A9	s20479
10463	2	N14	1.04	258	290	0.06738950179174785	1	2	3	67	10463	SLC30A9	s20480
143	2	A05	1.08	259	269	0.06822717876738822	1	3	3	100	143	PARP4	s1101
143	3	A05	0.54	260	521	0.06822717876738822	1	3	3	100	143	PARP4	s1102
143	1	A05	0.22	261	747	0.06822717876738822	1	3	3	100	143	PARP4	s1100
56776	5	B13	1.49	262	139	0.06870463603560382	1	2	3	67	56776	FMN2	s32269
56776	6	B13	1.04	263	291	0.06870463603560382	1	2	3	67	56776	FMN2	s32271
8450	2	D06	2.13	264	44	0.07029831007616069	1	2	3	67	8450	CUL4B	s16044
7336	1	O02	1.31	266	186	0.07136762714785533	1	2	3	67	7336	UBE2V2	s14603
7336	2	O02	1.03	267	298	0.07136762714785533	1	2	3	67	7336	UBE2V2	s14601
5884	1	C18	2.06	268	53	0.07240891935895956	1	3	3	100	5884	RAD17	s11723
5884	2	C18	0.36	269	639	0.07240891935895956	1	3	3	100	5884	RAD17	s11724
5884	3	C18	0.2	270	763	0.07240891935895956	1	3	3	100	5884	RAD17	s11722
546	3	A19	1.23	271	208	0.0726936202214457	1	3	3	100	546	ATRX	s1824
546	2	A19	0.78	272	406	0.0726936202214457	1	3	3	100	546	ATRX	s1825
546	1	A19	0.2	273	764	0.0726936202214457	1	3	3	100	546	ATRX	s1826
7374	1	O04	1.93	274	70	0.07383988631590496	1	3	3	100	7374	UNG	s14680
7374	2	O04	0.88	275	365	0.07383988631590496	1	3	3	100	7374	UNG	s14678
7374	3	O04	0.19	276	770	0.07383988631590496	1	3	3	100	7374	UNG	s14679
353497	4	G18	0.53	277	525	0.07470744894208653	1	3	3	100	353497	POLN	s51480
353497	5	G18	0.42	278	595	0.07470744894208653	1	3	3	100	353497	POLN	s51479
353497	6	G18	0.19	279	771	0.07470744894208653	1	3	3	100	353497	POLN	s51481
55294	4	O13	1.01	281	307	0.0755817805570528	1	3	3	100	55294	FBXW7	s30665
55294	5	O13	0.37	282	625	0.0755817805570528	1	3	3	100	55294	FBXW7	s224356
55294	6	O13	0.18	283	779	0.0755817805570528	1	3	3	100	55294	FBXW7	s224357
5929	2	E12	1.95	284	68	0.07682302682632479	1	2	3	67	5929	RBBP5	s11842
5929	3	E12	0.99	285	312	0.07682302682632479	1	2	3	67	5929	RBBP5	s11840
2547	1	M13	0.9	286	353	0.077946624407393	1	3	3	100	2547	XRCC6	s5457
2547	2	M13	0.75	287	416	0.077946624407393	1	3	3	100	2547	XRCC6	s5455
2547	3	M13	0.18	288	780	0.077946624407393	1	3	3	100	2547	XRCC6	s5456
571	3	A21	2.08	289	49	0.07807169677068874	1	2	3	67	571	BACH1	s1858
6498	3	I04	0.97	291	322	0.08036028915093679	1	3	3	100	6498	SKIL	s12885
6498	2	I04	0.24	292	732	0.08036028915093679	1	3	3	100	6498	SKIL	s12883
6498	1	I04	0.17	293	789	0.08036028915093679	1	3	3	100	6498	SKIL	s12884
472	3	A15	1.07	294	275	0.08055447378602126	1	3	3	100	472	ATM	s1708
472	1	A15	0.97	295	323	0.08055447378602126	1	3	3	100	472	ATM	s1710
7158	3	K22	0.25	296	726	0.08066545480594037	1	3	3	100	7158	TP53BP1	s14315
7158	1	K22	0.23	297	740	0.08066545480594037	1	3	3	100	7158	TP53BP1	s14314
7158	2	K22	0.17	298	790	0.08066545480594037	1	3	3	100	7158	TP53BP1	s14313
144715	4	A12	2.07	300	52	0.0827148645583019	1	2	3	67	144715	RAD9B	s44687
84944	4	N07	2.06	301	54	0.084259115628069	1	2	3	67	84944	MAEL	s39723
7317	3	M14	1.02	302	302	0.0843603679315224	1	3	3	100	7317	UBA1	s601
7317	1	M14	0.96	303	326	0.0843603679315224	1	3	3	100	7317	UBA1	s599
5698	3	P13	1	305	309	0.08533607655209587	1	3	3	100	5698	PSMB9	s11366
5698	1	P13	0.79	306	405	0.08533607655209587	1	3	3	100	5698	PSMB9	s11367
5698	2	P13	0.16	307	798	0.08533607655209587	1	3	3	100	5698	PSMB9	s11365
56154	4	B09	2.06	308	55	0.08580163255851024	1	3	3	100	56154	TEX15	s32014
2074	1	K11	0.36	309	640	0.0872536722309729	1	3	3	100	2074	ERCC6	s4806
2074	2	K11	0.18	310	781	0.0872536722309729	1	3	3	100	2074	ERCC6	s4805
2074	3	K11	0.15	311	809	0.0872536722309729	1	3	3	100	2074	ERCC6	s4807
55247	5	O11	1.06	312	281	0.08789919682694129	1	3	3	100	55247	NEIL3	s30542
55247	6	O11	0.47	313	557	0.08789919682694129	1	3	3	100	55247	NEIL3	s30543
55247	4	O11	0.15	314	810	0.08789919682694129	1	3	3	100	55247	NEIL3	s30544
10116	2	L16	1.18	315	225	0.08971319814003935	1	3	3	100	10116	FEM1B	s19682
10116	3	L16	0.93	316	339	0.08971319814003935	1	3	3	100	10116	FEM1B	s19683
4776	2	F13	2.04	317	57	0.09041878825623402	1	2	3	67	4776	NFATC4	s9483
84126	4	L05	0.98	318	315	0.09070115679875013	1	2	3	67	84126	ATRIP	s229558
84126	6	L05	0.93	319	340	0.09070115679875013	1	2	3	67	84126	ATRIP	s458584
284131	6	G08	1.59	320	125	0.09219150731101845	1	2	3	67	284131	NA	s226176
284131	4	G08	0.92	321	344	0.09219150731101845	1	2	3	67	284131	NA	s49517
602	3	C17	1.84	322	81	0.09250723367967	1	3	3	100	602	BCL3	s1926
602	1	C17	0.44	323	578	0.09250723367967	1	3	3	100	602	BCL3	s1928
