plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
2	322	2.05	N10	sample	sample	321	381	351	60	1.49	1.52	1.659	2.439	10451	VAV3	s347
2	133	2.04	F13	sample	sample	366	384	375	18	1.69	1.53	1.655	2.416	4776	NFATC4	s9483
3	202	2.01	I10	sample	sample	277	380	328.5	103	1.42	1.62	1.785	2.231	6615	SNAI1	s13185
5	89	2.01	D17	sample	sample	444	327	385.5	-117	1.89	1.14	2.494	1.517	57804	POLD4	s33735
4	113	2	E17	sample	sample	309	306	307.5	-3	1.36	1.09	2.203	1.801	26122	EPC2	s25125
1	73	2	D01	sample	sample	381	394	387.5	13	1.76	1.39	2.619	1.378	4287	ATXN3	s8794
6	71	1.99	C23	neg	neg	353	414	383.5	61	1.36	1.42	1.891	2.091	NA	NA	NA
4	343	1.98	O07	sample	sample	339	408	373.5	69	1.49	1.46	2.106	1.846	55183	RIF1	s30377
3	165	1.96	G21	sample	sample	487	230	358.5	-257	2.49	0.983	4.008	-0.086	1396	CRIP1	s194352
2	108	1.95	E12	sample	sample	272	361	316.5	89	1.26	1.44	0.834	3.067	5929	RBBP5	s11842
1	97	1.95	E01	sample	sample	408	377	392.5	-31	1.88	1.33	2.676	1.224	666	BOK	s194313
5	215	1.95	I23	neg	neg	300	422	361	122	1.28	1.47	1.744	2.152	NA	NA	NA
1	330	1.95	N18	sample	sample	291	417	354	126	1.34	1.47	1.498	2.397	10535	RNASEH2A	s20658
3	167	1.93	G23	neg	neg	242	416	329	174	1.24	1.78	1.021	2.839	NA	NA	NA
1	340	1.93	O04	sample	sample	360	305	332.5	-55	1.66	1.07	2.559	1.291	7374	UNG	s14680
5	379	1.92	P19	sample	sample	339	520	429.5	181	1.44	1.81	1.239	2.593	132671	SPATA18	s43715
1	318	1.91	N06	sample	sample	254	319	286.5	65	1.17	1.12	1.447	2.381	10413	YAP1	s20366
3	314	1.91	N02	sample	sample	380	232	306	-148	1.94	0.991	3.451	0.36	10309	CCNO	s223106
4	65	1.9	C17	sample	sample	243	424	333.5	181	1.07	1.51	0.854	2.952	23581	CASP14	s24128
6	41	1.89	B17	sample	sample	411	416	413.5	5	1.59	1.42	2.286	1.494	56897	WRNIP1	s32337
2	201	1.89	I09	sample	sample	320	490	405	170	1.48	1.95	1.338	2.435	1643	DDB2	s3984
5	25	1.88	B01	sample	sample	443	445	444	2	1.89	1.55	2.087	1.679	55602	CDKN2AIP	s31051
2	343	1.88	O07	sample	sample	426	295	360.5	-131	1.97	1.18	3.299	0.463	3014	H2AFX	s226270
6	195	1.87	I03	sample	sample	352	365	358.5	13	1.36	1.25	2.123	1.622	28990	ASTE1	s26373
1	148	1.85	G04	sample	sample	250	382	316	132	1.15	1.35	1.277	2.417	5984	RFC4	s11952
2	161	1.84	G17	sample	sample	377	456	416.5	79	1.75	1.82	1.178	2.505	1263	PLK3	s3245
3	65	1.84	C17	sample	sample	322	443	382.5	121	1.65	1.89	1.616	2.062	602	BCL3	s1926
4	154	1.83	G10	sample	sample	294	344	319	50	1.3	1.23	2.519	1.151	286053	NSMCE2	s50084
6	263	1.83	K23	neg	neg	377	421	399	44	1.46	1.44	2.023	1.644	NA	NA	NA
2	93	1.83	D21	sample	sample	323	422	372.5	99	1.5	1.68	1.919	1.735	4487	MSX1	s224066
6	271	1.82	L07	sample	sample	423	331	377	-92	1.63	1.13	3.249	0.398	84142	FAM175A	s38561
1	49	1.82	C01	sample	sample	320	388	354	68	1.48	1.37	1.84	1.804	572	BAD	s1861
1	328	1.8	N16	sample	sample	304	353	328.5	49	1.4	1.24	2.03	1.577	10519	CIB1	s20617
1	25	1.8	B01	sample	sample	369	406	387.5	37	1.7	1.43	2.073	1.52	3978	LIG1	s8174
6	85	1.79	D13	sample	sample	246	400	323	154	0.95	1.37	0.966	2.624	57659	ZBTB4	s33539
5	137	1.78	F17	sample	sample	484	317	400.5	-167	2.06	1.1	2.685	0.882	64789	EXO5	s34954
2	109	1.77	E13	sample	sample	323	316	319.5	-7	1.5	1.26	1.427	2.116	902	CCNH	s225066
2	190	1.77	H22	sample	sample	261	486	373.5	225	1.21	1.94	1.112	2.421	9665	KIAA0430	s18593
2	279	1.77	L15	sample	sample	296	338	317	42	1.37	1.35	1.67	1.862	5527	PPP2R5C	s10988
6	215	1.76	I23	neg	neg	342	385	363.5	43	1.32	1.32	1.605	1.924	NA	NA	NA
3	186	1.74	H18	sample	sample	209	379	294	170	1.07	1.62	1	2.488	9577	BRE	s18398
3	272	1.74	L08	sample	sample	241	436	338.5	195	1.23	1.86	1.139	2.343	10038	PARP2	s19503
1	372	1.74	P12	sample	sample	363	305	334	-58	1.68	1.07	2.329	1.141	11011	TLK2	s223175
3	213	1.73	I21	sample	sample	351	437	394	86	1.8	1.87	1.612	1.842	1859	DYRK1A	s4399
1	43	1.73	B19	sample	sample	366	471	418.5	105	1.69	1.66	2.068	1.385	4255	MGMT	s224042
4	81	1.72	D09	sample	sample	322	437	379.5	115	1.42	1.56	0	3.45	57646	USP28	s33509
5	311	1.72	M23	neg	neg	289	429	359	140	1.23	1.49	1.21	2.237	NA	NA	NA
5	167	1.72	G23	neg	neg	357	340	348.5	-17	1.52	1.18	2.703	0.738	NA	NA	NA
2	89	1.72	D17	sample	sample	367	475	421	108	1.7	1.89	0.862	2.578	4438	MSH4	s8973
4	119	1.72	E23	neg	neg	274	332	303	58	1.21	1.19	1.708	1.73	NA	NA	NA
2	17	1.71	A17	sample	sample	379	370	374.5	-9	1.75	1.47	2.019	1.41	545	ATR	s535
2	372	1.71	P12	sample	sample	440	217	328.5	-223	2.04	0.865	3.122	0.292	11011	TLK2	s21679
4	25	1.7	B01	sample	sample	401	474	437.5	73	1.77	1.69	1.419	1.983	55602	CDKN2AIP	s31052
3	315	1.7	N03	sample	sample	268	324	296	56	1.37	1.38	1.854	1.546	5663	PSEN1	s113
5	204	1.69	I12	sample	sample	362	393	377.5	31	1.54	1.36	2.83	0.555	728340	GTF2H2C	s230759
2	272	1.68	L08	sample	sample	216	329	272.5	113	1	1.31	1.464	1.896	10038	PARP2	s19504
4	111	1.68	E15	sample	sample	287	311	299	24	1.26	1.11	2.09	1.262	26058	GIGYF2	s25034
6	227	1.67	J11	sample	sample	375	357	366	-18	1.45	1.22	2.243	1.097	80279	CDK5RAP3	s37161
1	89	1.67	D17	sample	sample	398	561	479.5	163	1.84	1.98	1.549	1.784	4438	MSH4	s8974
3	150	1.66	G06	sample	sample	270	238	254	-32	1.38	1.02	1.984	1.346	5985	RFC5	s11954
4	261	1.65	K21	sample	sample	295	416	355.5	121	1.3	1.49	1.625	1.676	51567	TDP2	s28341
1	128	1.65	F08	sample	sample	240	526	383	286	1.11	1.85	0.753	2.537	8924	HERC2	s17063
6	379	1.64	P19	sample	sample	420	418	419	-2	1.62	1.43	1.349	1.924	132671	SPATA18	s43716
1	23	1.63	A23	neg	neg	279	446	362.5	167	1.29	1.57	1.49	1.764	NA	NA	NA
6	333	1.61	N21	sample	sample	328	391	359.5	63	1.27	1.34	1.214	2.012	92815	HIST3H2A	s230052
2	1	1.61	A01	sample	sample	328	329	328.5	1	1.52	1.31	1.606	1.62	25	ABL1	s864
1	114	1.61	E18	sample	sample	324	456	390	132	1.5	1.61	1.363	1.853	5980	REV3L	s11939
2	69	1.59	C21	sample	sample	265	400	332.5	135	1.23	1.59	1.649	1.536	641	BLM	s1998
6	152	1.59	G08	sample	sample	379	471	425	92	1.46	1.61	1.834	1.342	284131	NA	s226176
2	205	1.59	I13	sample	sample	319	353	336	34	1.48	1.41	1.168	2.002	1649	DDIT3	s3996
2	49	1.58	C01	sample	sample	367	331	349	-36	1.7	1.32	1.801	1.35	572	BAD	s1862
5	97	1.57	E01	sample	sample	482	347	414.5	-135	2.05	1.2	2.335	0.8	23626	SPO11	s24230
4	153	1.57	G09	sample	sample	388	277	332.5	-111	1.71	0.989	2.448	0.682	27244	SESN1	s26032
1	33	1.55	B09	sample	sample	376	446	411	70	1.74	1.57	1.999	1.105	4170	MCL1	s8584
2	167	1.55	G23	neg	neg	243	429	336	186	1.12	1.71	0.164	2.929	NA	NA	NA
3	320	1.55	N08	sample	sample	220	322	271	102	1.13	1.38	1.408	1.685	10432	RBM14	s20407
4	105	1.54	E09	sample	sample	307	334	320.5	27	1.35	1.19	0.741	2.341	25896	INTS7	s24699
1	316	1.53	N04	sample	sample	253	280	266.5	27	1.17	0.986	1.477	1.584	10397	NDRG1	s20336
1	362	1.53	P02	sample	sample	319	302	310.5	-17	1.47	1.06	1.336	1.723	10635	RAD51AP1	s20901
5	112	1.52	E16	sample	sample	310	320	315	10	1.32	1.11	1.449	1.589	253714	MMS22L	s48436
6	323	1.52	N11	sample	sample	411	253	332	-158	1.59	0.865	3.239	-0.201	91419	XRCC6BP1	s40652
3	43	1.51	B19	sample	sample	184	482	333	298	0.941	2.06	0.087	2.93	4255	MGMT	s8750
3	359	1.51	O23	neg	neg	248	424	336	176	1.27	1.81	0.479	2.537	NA	NA	NA
5	37	1.49	B13	sample	sample	340	330	335	-10	1.45	1.15	2.561	0.414	56776	FMN2	s32269
3	80	1.47	D08	sample	sample	283	336	309.5	53	1.45	1.44	1.701	1.24	8505	PARG	s16159
2	157	1.47	G13	sample	sample	336	320	328	-16	1.56	1.27	1.397	1.54	1161	ERCC8	s3105
3	362	1.46	P02	sample	sample	416	228	322	-188	2.13	0.974	2.961	-0.036	10635	RAD51AP1	s20900
1	164	1.45	G20	sample	sample	292	426	359	134	1.35	1.5	1.099	1.805	6419	SETMAR	s12709
2	362	1.45	P02	sample	sample	345	306	325.5	-39	1.6	1.22	1.584	1.313	10635	RAD51AP1	s20899
6	311	1.45	M23	neg	neg	346	413	379.5	67	1.34	1.41	1.517	1.378	NA	NA	NA
1	222	1.45	J06	sample	sample	243	451	347	208	1.12	1.59	0.456	2.436	9774	BCLAF1	s18874
2	101	1.44	E05	sample	sample	244	289	266.5	45	1.13	1.15	1.075	1.799	675	BRCA2	s224694
2	307	1.43	M19	sample	sample	250	367	308.5	117	1.16	1.46	0.877	1.99	2956	MSH6	s6286
5	331	1.42	N19	sample	sample	280	435	357.5	155	1.19	1.51	0.972	1.874	92667	MGME1	s228476
2	215	1.42	I23	neg	neg	208	448	328	240	0.963	1.78	-0.332	3.177	NA	NA	NA
2	247	1.42	K07	sample	sample	316	341	328.5	25	1.46	1.36	1.491	1.353	2072	ERCC4	s4800
6	295	1.42	M07	sample	sample	336	419	377.5	83	1.3	1.43	2.12	0.722	54617	INO80	s224310
1	67	1.42	C19	sample	sample	325	385	355	60	1.5	1.36	1.952	0.886	604	BCL6	s1930
3	350	1.41	O14	sample	sample	366	241	303.5	-125	1.87	1.03	2.415	0.409	7486	WRN	s14907
3	34	1.4	B10	sample	sample	341	234	287.5	-107	1.74	1	2.787	0.008	7832	BTG2	s15386
4	23	1.4	A23	neg	neg	276	359	317.5	83	1.22	1.28	1.429	1.365	NA	NA	NA
4	97	1.39	E01	sample	sample	404	221	312.5	-183	1.78	0.789	2.563	0.214	23626	SPO11	s24231
3	339	1.39	O03	sample	sample	401	211	306	-190	2.05	0.902	2.826	-0.051	2967	GTF2H3	s6314
6	363	1.38	P03	sample	sample	317	475	396	158	1.22	1.62	0.297	2.469	113510	HELQ	s41483
2	334	1.37	N22	sample	sample	169	417	293	248	0.782	1.66	0.61	2.139	10600	USP16	s20809
2	345	1.37	O09	sample	sample	417	318	367.5	-99	1.93	1.27	3.134	-0.389	3090	HIC1	s223849
5	14	1.37	A14	sample	sample	345	399	372	54	1.47	1.39	1.244	1.495	146956	EME1	s44945
3	201	1.37	I09	sample	sample	285	346	315.5	61	1.46	1.48	1.267	1.468	1643	DDB2	s3983
6	275	1.37	L11	sample	sample	324	339	331.5	15	1.25	1.16	1.433	1.302	84268	RPAIN	s38770
5	351	1.36	O15	sample	sample	319	467	393	148	1.36	1.62	1.122	1.604	55317	C20orf29	s30715
4	13	1.36	A13	sample	sample	338	329	333.5	-9	1.49	1.18	2.093	0.627	22925	PLA2R1	s22685
1	228	1.36	J12	sample	sample	339	397	368	58	1.57	1.4	1.969	0.748	9891	NUAK1	s88
2	351	1.36	O15	sample	sample	349	287	318	-62	1.62	1.14	2.105	0.606	3508	IGHMBP2	s7245
5	365	1.35	P05	sample	sample	345	421	383	76	1.47	1.46	1.659	1.05	118611	C10orf90	s42228
1	50	1.35	C02	sample	sample	222	384	303	162	1.03	1.35	0.569	2.138	5716	PSMD10	s11412
6	105	1.35	E09	sample	sample	479	443	461	-36	1.85	1.51	1.708	0.995	25896	INTS7	s24697
3	311	1.35	M23	neg	neg	243	403	323	160	1.24	1.72	0.437	2.262	NA	NA	NA
4	327	1.35	N15	sample	sample	315	315	315	0	1.39	1.12	2.532	0.165	91603	ZNF830	s40699
3	343	1.35	O07	sample	sample	342	280	311	-62	1.75	1.2	1.91	0.781	3014	H2AFX	s6411
1	159	1.35	G15	sample	sample	335	288	311.5	-47	1.55	1.01	2.131	0.56	1196	CLK2	s3167
5	263	1.34	K23	neg	neg	296	410	353	114	1.26	1.42	0.963	1.726	NA	NA	NA
2	289	1.34	M01	sample	sample	346	322	334	-24	1.6	1.28	1.378	1.295	2178	FANCE	s4991
1	311	1.34	M23	neg	neg	265	399	332	134	1.22	1.4	0.949	1.723	NA	NA	NA
2	314	1.33	N02	sample	sample	280	274	277	-6	1.3	1.09	1.482	1.187	10309	CCNO	s223105
3	241	1.33	K01	sample	sample	349	350	349.5	1	1.79	1.5	1.762	0.907	2067	ERCC1	s4786
1	334	1.33	N22	sample	sample	274	439	356.5	165	1.27	1.55	0.958	1.702	10600	USP16	s20808
4	55	1.32	C07	sample	sample	275	374	324.5	99	1.21	1.34	1.452	1.179	23409	SIRT4	s23764
1	338	1.31	O02	sample	sample	371	219	295	-152	1.71	0.771	2.431	0.198	7336	UBE2V2	s14603
2	220	1.31	J04	sample	sample	225	408	316.5	183	1.04	1.63	0.322	2.304	9768	KIAA0101	s18863
6	111	1.31	E15	sample	sample	297	426	361.5	129	1.15	1.46	0.918	1.705	26058	GIGYF2	s25033
4	112	1.31	E16	sample	sample	295	347	321	52	1.3	1.24	0.59	2.031	253714	MMS22L	s48435
4	200	1.31	I08	sample	sample	267	421	344	154	1.18	1.5	0.721	1.897	400410	ST20	s458384
3	282	1.3	L18	sample	sample	232	307	269.5	75	1.19	1.31	1.319	1.283	10197	PSME3	s19873
5	21	1.3	A21	sample	sample	283	382	332.5	99	1.2	1.33	1.082	1.51	23064	SETX	s22952
4	16	1.29	A16	sample	sample	395	269	332	-126	1.74	0.961	2.585	0	147872	CCDC155	s45068
6	343	1.29	O07	sample	sample	286	404	345	118	1.1	1.38	1.296	1.283	55183	RIF1	s30378
6	13	1.29	A13	sample	sample	306	413	359.5	107	1.18	1.41	0.808	1.769	22925	PLA2R1	s22687
3	349	1.29	O13	sample	sample	389	272	330.5	-117	1.99	1.16	2.369	0.205	3364	HUS1	s7066
1	53	1.28	C05	sample	sample	199	336	267.5	137	0.919	1.18	0.853	1.697	581	BAX	s1889
5	7	1.27	A07	sample	sample	266	437	351.5	171	1.13	1.52	0.457	2.077	11277	TREX1	s229447
2	210	1.27	I18	sample	sample	343	365	354	22	1.59	1.45	1.362	1.17	6794	STK11	s13581
6	73	1.26	D01	sample	sample	315	331	323	16	1.22	1.13	1.239	1.287	57060	PCBP4	s32630
1	197	1.26	I05	sample	sample	253	365	309	112	1.17	1.29	0.903	1.622	1493	CTLA4	s3713
5	116	1.26	E20	sample	sample	175	373	274	198	0.745	1.3	0.088	2.434	254394	MCM9	s223646
6	206	1.26	I14	sample	sample	281	421	351	140	1.08	1.44	0.217	2.3	100507436	MICA	s458042
5	105	1.25	E09	sample	sample	265	346	305.5	81	1.13	1.2	0.915	1.595	25896	INTS7	s226049
1	16	1.25	A16	sample	sample	247	410	328.5	163	1.14	1.44	1.228	1.274	5711	PSMD5	s11400
3	266	1.25	L02	sample	sample	335	289	312	-46	1.71	1.24	2.172	0.325	9985	REC8	s19398
3	90	1.24	D18	sample	sample	221	309	265	88	1.13	1.32	1.069	1.421	8682	PEA15	s16543
3	49	1.24	C01	sample	sample	183	446	314.5	263	0.936	1.91	-0.003	2.481	572	BAD	s1863
4	98	1.23	E02	sample	sample	250	262	256	12	1.1	0.936	1.695	0.77	201973	CCDC111	s47418
3	303	1.23	M15	sample	sample	278	349	313.5	71	1.42	1.49	1.142	1.316	2765	GML	s5856
2	346	1.23	O10	sample	sample	365	307	336	-58	1.69	1.22	1.814	0.643	7415	VCP	s14765
3	19	1.23	A19	sample	sample	206	317	261.5	111	1.05	1.35	0.903	1.549	546	ATRX	s1824
3	328	1.23	N16	sample	sample	288	303	295.5	15	1.47	1.29	1.61	0.841	10519	CIB1	s20618
1	291	1.22	M03	sample	sample	290	269	279.5	-21	1.34	0.947	1.743	0.702	2187	FANCB	s5014
3	326	1.22	N14	sample	sample	234	270	252	36	1.2	1.15	1.458	0.985	10463	SLC30A9	s20479
5	81	1.22	D09	sample	sample	265	344	304.5	79	1.13	1.19	0.839	1.595	57646	USP28	s33510
1	284	1.22	L20	sample	sample	334	482	408	148	1.54	1.7	1.202	1.23	10210	TOPORS	s19912
6	301	1.21	M13	sample	sample	275	380	327.5	105	1.06	1.3	1.28	1.15	54891	INO80D	s29689
6	141	1.21	F21	sample	sample	375	324	349.5	-51	1.45	1.11	2.082	0.339	64859	OBFC2A	s35049
3	364	1.2	P04	sample	sample	392	234	313	-158	2.01	1	2.765	-0.363	10714	POLD3	s21046
1	41	1.2	B17	sample	sample	413	492	452.5	79	1.91	1.73	1.401	0.994	4221	MEN1	s8683
6	251	1.2	K11	sample	sample	283	397	340	114	1.09	1.36	1.062	1.332	51455	REV1	s28166
5	299	1.2	M11	sample	sample	272	362	317	90	1.16	1.26	0.877	1.514	54840	APTX	s29559
6	189	1.19	H21	sample	sample	354	334	344	-20	1.37	1.14	1.25	1.138	79858	NEK11	s36503
3	145	1.19	G01	sample	sample	284	292	288	8	1.45	1.25	1.38	0.998	1027	CDKN1B	s2837
3	185	1.19	H17	sample	sample	279	429	354	150	1.43	1.83	0.667	1.707	5387	PMS2L3	s194697
1	151	1.18	G07	sample	sample	254	290	272	36	1.17	1.02	1.198	1.166	1106	CHD2	s2978
3	71	1.18	C23	neg	neg	186	382	284	196	0.951	1.63	0.327	2.036	NA	NA	NA
4	158	1.18	G14	sample	sample	310	313	311.5	3	1.37	1.12	2.288	0.071	340533	KIAA2022	s50736
1	202	1.18	I10	sample	sample	280	462	371	182	1.29	1.63	0.936	1.421	6615	SNAI1	s13186
2	280	1.18	L16	sample	sample	325	307	316	-18	1.5	1.22	1.754	0.597	10116	FEM1B	s19682
4	71	1.18	C23	neg	neg	249	334	291.5	85	1.1	1.19	1.311	1.04	NA	NA	NA
5	183	1.17	H15	sample	sample	307	453	380	146	1.31	1.57	0.578	1.769	79728	PALB2	s36198
5	381	1.17	P21	sample	sample	272	461	366.5	189	1.16	1.6	0.229	2.114	135458	HUS1B	s43937
2	193	1.17	I01	sample	sample	297	370	333.5	73	1.38	1.47	0.357	1.984	1407	CRY1	s341
3	180	1.17	H12	sample	sample	241	401	321	160	1.23	1.71	0.109	2.226	9491	PSMF1	s18194
3	278	1.16	L14	sample	sample	326	253	289.5	-73	1.67	1.08	2.276	0.05	10111	RAD50	s793
4	331	1.15	N19	sample	sample	310	280	295	-30	1.37	1	2.352	-0.045	92667	MGME1	s40986
6	207	1.15	I15	sample	sample	294	346	320	52	1.14	1.18	1.118	1.189	50484	RRM2B	s224158
1	348	1.15	O12	sample	sample	261	355	308	94	1.21	1.25	1.156	1.146	7468	WHSC1	s200460
1	346	1.14	O10	sample	sample	295	369	332	74	1.36	1.3	1.57	0.718	7415	VCP	s14766
3	89	1.14	D17	sample	sample	291	434	362.5	143	1.49	1.85	0.736	1.551	4438	MSH4	s8972
2	211	1.14	I19	sample	sample	216	384	300	168	1	1.53	0.079	2.205	1854	DUT	s4391
6	9	1.14	A09	sample	sample	414	561	487.5	147	1.6	1.92	-0.289	2.573	11284	PNKP	s22288
1	81	1.14	D09	sample	sample	324	409	366.5	85	1.5	1.44	1.602	0.676	4350	MPG	s8928
2	285	1.14	L21	sample	sample	199	364	281.5	165	0.921	1.45	0.97	1.306	5594	MAPK1	s11138
5	291	1.14	M03	sample	sample	262	401	331.5	139	1.11	1.39	0.591	1.683	51776	ZAK	s28652
5	175	1.14	H07	sample	sample	313	357	335	44	1.33	1.24	1.272	1.001	79068	FTO	s35510
3	87	1.13	D15	sample	sample	250	370	310	120	1.28	1.58	1.07	1.198	4437	MSH3	s224063
5	58	1.13	C10	sample	sample	319	368	343.5	49	1.36	1.28	1.515	0.738	197370	NSMCE1	s47104
3	113	1.13	E17	sample	sample	293	384	338.5	91	1.5	1.64	0.65	1.601	1017	CDK2	s206
3	245	1.12	K05	sample	sample	231	367	299	136	1.18	1.57	0.625	1.623	2071	ERCC3	s4797
5	104	1.12	E08	sample	sample	318	327	322.5	9	1.35	1.14	1.62	0.624	221120	ALKBH3	s47968
1	127	1.12	F07	sample	sample	336	322	329	-14	1.55	1.13	1.793	0.447	4683	NBN	s9291
5	123	1.12	F03	sample	sample	357	346	351.5	-11	1.52	1.2	1.582	0.648	63979	FIGNL1	s34356
2	31	1.11	B07	sample	sample	338	302	320	-36	1.56	1.2	1.579	0.641	4067	LYN	s8355
