plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
3	201	1.84	I09	sample	sample	670	538	604	-132	1.46	1.78	1.763	1.917	203	AK1	s470
4	227	1.84	J11	sample	sample	668	391	529.5	-277	1.42	1.24	2.104	1.566	64080	RBKS	s34395
5	311	1.83	M23	neg	neg	655	465	560	-190	1.35	1.54	1.432	2.238	NA	NA	NA
6	263	1.83	K23	neg	neg	638	568	603	-70	1.21	1.24	1.369	2.298	NA	NA	NA
3	149	1.83	G05	sample	sample	568	358	463	-210	1.24	1.19	2.144	1.521	221823	PRPS1L1	s214
1	232	1.82	J16	sample	sample	649	463	556	-186	1.37	1.39	1.874	1.773	7084	TK2	s519
3	57	1.82	C09	sample	sample	445	682	563.5	237	0.972	2.26	0.207	3.44	1453	CSNK1D	s3628
6	237	1.82	J21	sample	sample	695	593	644	-102	1.32	1.29	1.185	2.462	64781	CERK	s34931
1	136	1.82	F16	sample	sample	557	466	511.5	-91	1.18	1.4	1.221	2.424	30849	PIK3R4	s103
4	167	1.81	G23	neg	neg	578	502	540	-76	1.23	1.59	1.364	2.258	NA	NA	NA
5	259	1.8	K19	sample	sample	762	467	614.5	-295	1.58	1.55	2.189	1.408	6446	SGK1	s742
2	365	1.8	P05	sample	sample	531	513	522	-18	1.17	1.73	1.068	2.529	80852	GRIP2	s37445
4	215	1.79	I23	neg	neg	544	519	531.5	-25	1.16	1.65	1.094	2.49	NA	NA	NA
4	64	1.79	C16	sample	sample	544	524	534	-20	1.16	1.66	1.324	2.255	51701	NLK	s28544
2	210	1.79	I18	sample	sample	639	445	542	-194	1.41	1.5	1.551	2.023	23613	ZMYND8	s223618
6	259	1.79	K19	sample	sample	594	506	550	-88	1.13	1.1	1.074	2.498	9590	AKAP12	s18436
2	337	1.78	O01	sample	sample	686	495	590.5	-191	1.51	1.67	1.271	2.298	10020	GNE	s223067
3	168	1.78	G24	pos	pos	600	375	487.5	-225	1.31	1.24	1.844	1.714	NA	NA	NA
3	360	1.78	O24	pos	pos	644	422	533	-222	1.41	1.4	2.033	1.525	NA	NA	NA
2	88	1.77	D16	sample	sample	611	520	565.5	-91	1.35	1.75	1.442	2.102	130399	ACVR1C	s43497
1	270	1.76	L06	sample	sample	585	494	539.5	-91	1.23	1.48	1.125	2.403	369	ARAF	s575
6	20	1.76	A20	sample	sample	691	611	651	-80	1.31	1.33	0.923	2.604	10746	MAP3K2	s21118
1	371	1.76	P11	sample	sample	614	557	585.5	-57	1.3	1.67	0.86	2.668	2645	GCK	s5648
1	312	1.76	M24	pos	pos	505	479	492	-26	1.07	1.43	1.331	2.19	NA	NA	NA
1	71	1.76	C23	neg	neg	667	391	529	-276	1.41	1.17	2.627	0.886	NA	NA	NA
4	172	1.76	H04	sample	sample	419	532	475.5	113	0.891	1.69	0.223	3.287	154043	CNKSR3	s45839
3	163	1.75	G19	sample	sample	582	389	485.5	-193	1.27	1.29	1.568	1.935	51447	IP6K2	s296
1	311	1.75	M23	neg	neg	691	330	510.5	-361	1.46	0.988	3.234	0.264	NA	NA	NA
5	222	1.75	J06	sample	sample	657	465	561	-192	1.36	1.54	1.768	1.728	5894	RAF1	s11751
3	228	1.75	J12	sample	sample	593	382	487.5	-211	1.29	1.27	1.67	1.823	6041	RNASEL	s12065
2	345	1.74	O09	sample	sample	691	506	598.5	-185	1.53	1.7	1.611	1.876	10154	PLXNC1	s19775
1	126	1.74	F06	sample	sample	624	396	510	-228	1.32	1.19	1.814	1.667	1021	CDK6	s51
4	339	1.73	O03	sample	sample	627	496	561.5	-131	1.33	1.57	1.41	2.05	10087	COL4A3BP	s19626
4	109	1.72	E13	sample	sample	562	399	480.5	-163	1.2	1.26	1.91	1.528	8814	CDKL1	s16805
2	89	1.71	D17	sample	sample	690	514	602	-176	1.52	1.73	1.53	1.895	84254	CAMKK1	s38733
3	215	1.7	I23	neg	neg	582	480	531	-102	1.27	1.59	0.898	2.51	NA	NA	NA
2	170	1.7	H02	sample	sample	624	543	583.5	-81	1.38	1.83	1.367	2.038	152110	NEK10	s45661
2	362	1.7	P02	sample	sample	711	481	596	-230	1.57	1.62	2.234	1.161	91156	IGFN1	s40588
3	167	1.7	G23	neg	neg	639	335	487	-304	1.4	1.11	2.225	1.168	NA	NA	NA
6	149	1.69	G05	sample	sample	778	518	648	-260	1.48	1.13	2.365	1.019	8877	SPHK1	s16959
5	312	1.69	M24	pos	pos	641	449	545	-192	1.33	1.49	1.314	2.067	NA	NA	NA
2	330	1.69	N18	sample	sample	558	521	539.5	-37	1.23	1.75	1.093	2.28	79906	MORN1	s36619
4	45	1.69	B21	sample	sample	806	470	638	-336	1.71	1.49	2.352	1.018	55351	STK32B	s30805
1	53	1.67	C05	sample	sample	463	409	436	-54	0.977	1.22	1.1	2.233	5590	PRKCZ	s11128
3	141	1.66	F21	sample	sample	732	493	612.5	-239	1.6	1.64	1.718	1.605	4486	MST1R	s8997
3	246	1.64	K06	sample	sample	598	488	543	-110	1.31	1.62	1.676	1.609	2044	EPHA5	s4729
2	93	1.64	D21	sample	sample	622	460	541	-162	1.37	1.55	1.426	1.845	84451	NA	s39031
1	152	1.63	G08	sample	sample	588	389	488.5	-199	1.24	1.16	1.826	1.44	4750	NEK1	s224107
4	150	1.63	G06	sample	sample	582	616	599	34	1.24	1.95	0.419	2.846	22853	LMTK2	s22506
1	119	1.63	E23	neg	neg	672	471	571.5	-201	1.42	1.41	1.836	1.419	NA	NA	NA
3	160	1.63	G16	sample	sample	567	383	475	-184	1.24	1.27	1.263	1.99	8444	DYRK3	s16025
5	362	1.62	P02	sample	sample	721	518	619.5	-203	1.49	1.72	1.802	1.446	7010	TEK	s224718
5	278	1.62	L14	sample	sample	666	432	549	-234	1.38	1.43	1.33	1.911	6502	SKP2	s12894
5	341	1.61	O05	sample	sample	732	368	550	-364	1.51	1.22	2.137	1.09	208	AKT2	s1217
5	320	1.61	N08	sample	sample	680	595	637.5	-85	1.41	1.97	0.961	2.262	6792	CDKL5	s13575
2	368	1.61	P08	sample	sample	678	467	572.5	-211	1.5	1.57	1.768	1.447	157285	NA	s45947
1	23	1.6	A23	neg	neg	638	398	518	-240	1.35	1.19	2.13	1.075	NA	NA	NA
1	85	1.6	D13	sample	sample	551	405	478	-146	1.16	1.21	1.354	1.838	1022	CDK7	s2828
1	302	1.6	M14	sample	sample	616	338	477	-278	1.3	1.01	2.855	0.336	5289	PIK3C3	s10517
6	340	1.59	O04	sample	sample	561	669	615	108	1.07	1.46	-0.141	3.327	29922	NME7	s26708
5	308	1.59	M20	sample	sample	537	407	472	-130	1.11	1.35	0.793	2.391	2322	FLT3	s5292
3	268	1.59	L04	sample	sample	625	452	538.5	-173	1.36	1.5	1.3	1.881	6198	RPS6KB1	s12283
3	306	1.58	M18	sample	sample	577	409	493	-168	1.26	1.36	1.312	1.846	2321	FLT1	s5288
2	234	1.58	J18	sample	sample	579	478	528.5	-101	1.28	1.61	1.043	2.115	284086	NEK8	s49485
1	265	1.57	L01	sample	sample	721	578	649.5	-143	1.52	1.73	1.523	1.618	2042	EPHA3	s4722
5	297	1.57	M09	sample	sample	600	488	544	-112	1.24	1.62	1.115	2.025	90	ACVR1	s976
3	175	1.56	H07	sample	sample	508	412	460	-96	1.11	1.37	1.106	2.007	4750	NEK1	s224106
4	1	1.56	A01	sample	sample	589	601	595	12	1.25	1.9	0.676	2.436	7443	VRK1	s14821
5	216	1.56	I24	pos	pos	634	418	526	-216	1.31	1.38	1.394	1.717	NA	NA	NA
5	160	1.55	G16	sample	sample	668	412	540	-256	1.38	1.36	2.024	1.083	8444	DYRK3	s16026
4	207	1.55	I15	sample	sample	593	466	529.5	-127	1.26	1.48	1.603	1.502	9223	MAGI1	s17636
5	148	1.54	G04	sample	sample	535	439	487	-96	1.11	1.45	1.35	1.735	8382	NME5	s15909
3	311	1.54	M23	neg	neg	608	379	493.5	-229	1.33	1.26	1.557	1.524	NA	NA	NA
4	65	1.54	C17	sample	sample	557	559	558	2	1.19	1.77	0.997	2.078	8573	CASK	s16329
5	223	1.53	J07	sample	sample	685	380	532.5	-305	1.42	1.26	1.976	1.087	4921	DDR2	s9763
4	200	1.53	I08	sample	sample	572	470	521	-102	1.22	1.49	1.226	1.829	23300	ATMIN	s23501
6	70	1.51	C22	sample	sample	719	302	510.5	-417	1.37	0.659	2.235	0.79	51765	MST4	s28644
1	294	1.51	M06	sample	sample	497	393	445	-104	1.05	1.18	1.557	1.467	5261	PHKG2	s10451
4	376	1.51	P16	sample	sample	602	501	551.5	-101	1.28	1.59	1.287	1.73	283284	IGSF22	s49172
5	78	1.5	D06	sample	sample	561	431	496	-130	1.16	1.43	1.303	1.689	5590	PRKCZ	s11130
3	331	1.5	N19	sample	sample	608	408	508	-200	1.33	1.35	1.387	1.604	5292	PIM1	s10527
1	44	1.49	B20	sample	sample	702	501	601.5	-201	1.48	1.5	1.35	1.632	1263	PLK3	s3245
5	215	1.49	I23	neg	neg	648	394	521	-254	1.34	1.3	1.512	1.461	NA	NA	NA
2	363	1.48	P03	sample	sample	562	451	506.5	-111	1.24	1.52	1.359	1.606	80342	TRAF3IP3	s37258
5	264	1.48	K24	pos	pos	624	469	546.5	-155	1.29	1.55	1.033	1.918	NA	NA	NA
3	41	1.47	B17	sample	sample	624	463	543.5	-161	1.36	1.54	0.949	1.997	3101	HK3	s6564
2	9	1.47	A09	sample	sample	607	526	566.5	-81	1.34	1.77	0.892	2.046	7786	MAP3K12	s15344
6	65	1.47	C17	sample	sample	519	557	538	38	0.987	1.22	1.017	1.919	8573	CASK	s16330
6	17	1.46	A17	sample	sample	295	709	502	414	0.561	1.55	-1.359	4.286	8476	CDC42BPA	s16098
3	3	1.46	A03	sample	sample	620	439	529.5	-181	1.35	1.46	1.348	1.578	1147	CHUK	s3077
5	314	1.46	N02	sample	sample	650	495	572.5	-155	1.34	1.64	1.373	1.547	6787	NEK4	s13566
1	253	1.46	K13	sample	sample	483	438	460.5	-45	1.02	1.31	1.079	1.838	6502	SKP2	s12892
3	242	1.45	K02	sample	sample	621	351	486	-270	1.36	1.16	1.613	1.295	2042	EPHA3	s4723
2	203	1.45	I11	sample	sample	487	381	434	-106	1.08	1.28	1.302	1.604	9201	DCLK1	s17584
5	206	1.45	I14	sample	sample	570	358	464	-212	1.18	1.19	1.057	1.847	1841	DTYMK	s4359
5	260	1.45	K20	sample	sample	573	398	485.5	-175	1.19	1.32	0.958	1.932	2065	ERBB3	s4780
4	193	1.44	I01	sample	sample	594	441	517.5	-153	1.26	1.4	1.454	1.434	9113	LATS1	s17393
1	139	1.44	F19	sample	sample	606	430	518	-176	1.28	1.29	1.176	1.698	3791	KDR	s7822
4	72	1.44	C24	pos	pos	539	504	521.5	-35	1.15	1.6	0.799	2.073	NA	NA	NA
2	382	1.44	P22	sample	sample	650	415	532.5	-235	1.43	1.4	1.899	0.972	374872	C19orf35	s51595
2	366	1.43	P06	sample	sample	621	425	523	-196	1.37	1.43	1.531	1.336	124923	FLJ25006	s42818
5	319	1.43	N07	sample	sample	574	410	492	-164	1.19	1.36	1.394	1.472	5286	PIK3C2A	s10510
5	4	1.43	A04	sample	sample	711	447	579	-264	1.47	1.48	1.734	1.127	695	BTK	s2126
4	75	1.43	D03	sample	sample	606	389	497.5	-217	1.29	1.23	1.717	1.143	55361	PI4K2A	s30826
2	272	1.43	L08	sample	sample	723	492	607.5	-231	1.6	1.66	1.567	1.291	388228	SBK1	s52072
4	120	1.43	E24	pos	pos	612	423	517.5	-189	1.3	1.34	1.561	1.297	NA	NA	NA
4	264	1.43	K24	pos	pos	590	495	542.5	-95	1.26	1.57	0.752	2.105	NA	NA	NA
4	202	1.43	I10	sample	sample	595	291	443	-304	1.27	0.922	2.6	0.254	23396	PIP5K1C	s23731
3	44	1.42	B20	sample	sample	440	425	432.5	-15	0.961	1.41	0.477	2.361	5586	PKN2	s11117
4	170	1.42	H02	sample	sample	559	375	467	-184	1.19	1.19	1.397	1.44	152110	NEK10	s45662
4	87	1.41	D15	sample	sample	510	584	547	74	1.09	1.85	0.43	2.391	83983	TSSK6	s38367
1	72	1.4	C24	pos	pos	616	376	496	-240	1.3	1.13	2.106	0.692	NA	NA	NA
5	375	1.4	P15	sample	sample	690	485	587.5	-205	1.43	1.61	1.486	1.307	5365	PLXNB3	s10707
1	179	1.39	H11	sample	sample	626	431	528.5	-195	1.32	1.29	1.278	1.507	8408	ULK1	s15963
3	166	1.39	G22	sample	sample	627	381	504	-246	1.37	1.26	1.427	1.344	1607	DGKB	s3915
5	181	1.38	H13	sample	sample	677	369	523	-308	1.4	1.22	1.798	0.958	4831	NME2	s224122
5	281	1.37	L17	sample	sample	632	468	550	-164	1.31	1.55	1.208	1.529	5213	PFKM	s10371
6	113	1.36	E17	sample	sample	448	582	515	134	0.852	1.27	0.006	2.722	11040	PIM2	s21750
2	317	1.36	N05	sample	sample	576	378	477	-198	1.27	1.27	1.428	1.299	79834	NA	s36441
6	292	1.36	M04	sample	sample	663	544	603.5	-119	1.26	1.19	1.003	1.722	26993	AKAP8L	s25669
3	9	1.36	A09	sample	sample	520	603	561.5	83	1.14	2	0.268	2.455	1159	CKMT1B	s3098
6	183	1.35	H15	sample	sample	529	552	540.5	23	1.01	1.21	0.912	1.787	57396	CLK4	s32988
2	227	1.35	J11	sample	sample	480	389	434.5	-91	1.06	1.31	1.245	1.451	64080	RBKS	s34394
5	31	1.34	B07	sample	sample	612	436	524	-176	1.27	1.44	1.701	0.983	2932	GSK3B	s6241
2	11	1.34	A11	sample	sample	492	384	438	-108	1.09	1.29	1.348	1.325	7867	MAPKAPK3	s15427
3	12	1.33	A12	sample	sample	598	331	464.5	-267	1.31	1.1	1.741	0.928	805	CALM2	s2344
5	245	1.33	K05	sample	sample	623	446	534.5	-177	1.29	1.48	1.096	1.574	369	ARAF	s577
3	349	1.33	O13	sample	sample	579	368	473.5	-211	1.26	1.22	1.616	1.047	558	AXL	s1846
2	127	1.33	F07	sample	sample	733	362	547.5	-371	1.62	1.22	2.105	0.557	55558	PLXNA3	s30977
2	262	1.33	K22	sample	sample	592	407	499.5	-185	1.31	1.37	1.4	1.26	26576	SRPK3	s25545
2	323	1.33	N11	sample	sample	580	301	440.5	-279	1.28	1.01	2.325	0.328	79877	DCAKD	s36551
2	132	1.32	F12	sample	sample	624	413	518.5	-211	1.38	1.39	1.506	1.139	140901	STK35	s44459
3	14	1.32	A14	sample	sample	594	535	564.5	-59	1.3	1.77	0.115	2.516	808	CALM3	s2347
2	304	1.31	M16	sample	sample	510	434	472	-76	1.13	1.46	1.062	1.564	27347	STK39	s26207
3	356	1.31	O20	sample	sample	532	370	451	-162	1.16	1.23	1.354	1.271	2868	GRK4	s6085
1	356	1.3	O20	sample	sample	565	482	523.5	-83	1.19	1.44	0.788	1.822	5566	PRKACA	s11065
4	342	1.3	O06	sample	sample	750	546	648	-204	1.6	1.73	1.024	1.571	29941	PKN3	s26752
2	311	1.3	M23	neg	neg	567	362	464.5	-205	1.25	1.22	1.538	1.053	NA	NA	NA
3	78	1.29	D06	sample	sample	637	435	536	-202	1.39	1.44	2.105	0.482	5590	PRKCZ	s11129
5	337	1.29	O01	sample	sample	690	425	557.5	-265	1.43	1.41	1.383	1.197	157	ADRBK2	s1132
6	230	1.28	J14	sample	sample	688	452	570	-236	1.31	0.987	1.52	1.049	283455	KSR2	s49246
6	186	1.28	H18	sample	sample	580	449	514.5	-131	1.1	0.98	1.533	1.033	203054	ADCK5	s195847
3	154	1.28	G10	sample	sample	509	331	420	-178	1.11	1.1	0.819	1.746	8396	PIP4K2B	s15937
1	260	1.28	K20	sample	sample	660	450	555	-210	1.39	1.35	1.693	0.869	5214	PFKP	s10372
4	299	1.28	M11	sample	sample	499	413	456	-86	1.06	1.31	1.083	1.473	9863	MAGI2	s19099
5	360	1.28	O24	pos	pos	595	410	502.5	-185	1.23	1.36	0.914	1.637	NA	NA	NA
4	181	1.27	H13	sample	sample	521	258	389.5	-263	1.11	0.818	1.885	0.656	57172	CAMK1G	s32828
4	81	1.27	D09	sample	sample	506	529	517.5	23	1.08	1.68	0.825	1.707	83903	GSG2	s38321
2	79	1.26	D07	sample	sample	612	423	517.5	-189	1.35	1.42	1.219	1.306	83732	RIOK1	s38154
1	317	1.26	N05	sample	sample	598	352	475	-246	1.26	1.05	1.583	0.937	2242	FES	s5112
3	170	1.26	H02	sample	sample	552	408	480	-144	1.21	1.35	0.921	1.597	5613	PRKX	s11195
2	135	1.26	F15	sample	sample	517	513	515	-4	1.14	1.73	0.653	1.861	55681	SCYL2	s31239
6	44	1.26	B20	sample	sample	712	561	636.5	-151	1.35	1.22	0.966	1.545	114836	SLAMF6	s41680
1	339	1.25	O03	sample	sample	498	353	425.5	-145	1.05	1.06	1.013	1.486	7016	TESK1	s13994
1	40	1.25	B16	sample	sample	568	454	511	-114	1.2	1.36	0.758	1.741	1196	CLK2	s3165
1	300	1.25	M12	sample	sample	572	444	508	-128	1.21	1.33	1.454	1.042	5288	PIK3C2G	s10514
4	359	1.25	O23	neg	neg	595	516	555.5	-79	1.27	1.64	0.621	1.873	NA	NA	NA
3	299	1.24	M11	sample	sample	535	344	439.5	-191	1.17	1.14	0.962	1.528	91	ACVR1B	s978
3	204	1.24	I12	sample	sample	500	360	430	-140	1.09	1.19	0.813	1.676	1796	DOK1	s4237
5	345	1.24	O09	sample	sample	632	404	518	-228	1.31	1.34	1.371	1.115	269	AMHR2	s1327
3	173	1.24	H05	sample	sample	559	397	478	-162	1.22	1.32	1.641	0.843	4638	MYLK	s9194
6	382	1.24	P22	sample	sample	473	471	472	-2	0.899	1.03	-0.009	2.49	374872	C19orf35	s51597
2	38	1.24	B14	sample	sample	581	509	545	-72	1.28	1.71	0.947	1.534	112464	PRKCDBP	s41325
3	1	1.24	A01	sample	sample	544	455	499.5	-89	1.19	1.51	0.737	1.738	1119	CHKA	s3008
1	245	1.23	K05	sample	sample	482	388	435	-94	1.02	1.16	0.811	1.658	6199	RPS6KB2	s12285
2	57	1.23	C09	sample	sample	560	464	512	-96	1.24	1.56	0.905	1.562	8550	MAPKAPK5	s16278
3	124	1.23	F04	sample	sample	565	433	499	-132	1.23	1.44	0.913	1.546	5601	MAPK9	s11159
4	382	1.23	P22	sample	sample	608	508	558	-100	1.29	1.61	0.795	1.658	374872	C19orf35	s51596
4	301	1.21	M13	sample	sample	566	370	468	-196	1.2	1.17	1.657	0.768	9874	TLK1	s19123
3	284	1.21	L20	sample	sample	556	359	457.5	-197	1.21	1.19	1.263	1.155	6732	SRPK1	s224685
2	291	1.21	M03	sample	sample	461	370	415.5	-91	1.02	1.25	0.932	1.485	9706	ULK2	s18704
4	168	1.21	G24	pos	pos	571	394	482.5	-177	1.21	1.25	1.301	1.115	NA	NA	NA
6	341	1.21	O05	sample	sample	655	655	655	0	1.25	1.43	0.156	2.256	10110	SGK2	s19675
4	123	1.2	F03	sample	sample	628	381	504.5	-247	1.34	1.21	1.552	0.856	55450	CAMK2N1	s30877
3	27	1.2	B03	sample	sample	520	393	456.5	-127	1.14	1.3	0.952	1.446	2872	MKNK2	s6094
5	184	1.2	H16	sample	sample	594	455	524.5	-139	1.23	1.51	1.282	1.115	5747	PTK2	s11486
5	27	1.2	B03	sample	sample	657	460	558.5	-197	1.36	1.52	1.474	0.92	2872	MKNK2	s6095
2	244	1.19	K04	sample	sample	621	405	513	-216	1.37	1.36	1.569	0.809	23678	SGK3	s24316
5	209	1.19	I17	sample	sample	570	365	467.5	-205	1.18	1.21	1.221	1.156	545	ATR	s536
5	168	1.19	G24	pos	pos	540	413	476.5	-127	1.12	1.37	0.904	1.472	NA	NA	NA
6	200	1.19	I08	sample	sample	667	585	626	-82	1.27	1.28	1.03	1.343	23300	ATMIN	s23502
2	70	1.18	C22	sample	sample	614	337	475.5	-277	1.36	1.13	1.755	0.611	51765	MST4	s28642
4	155	1.18	G11	sample	sample	494	307	400.5	-187	1.05	0.973	1.433	0.928	8999	CDKL2	s17165
1	113	1.18	E17	sample	sample	584	527	555.5	-57	1.23	1.58	1.018	1.333	5608	MAP2K6	s11179
3	210	1.17	I18	sample	sample	640	363	501.5	-277	1.4	1.2	1.522	0.823	1969	EPHA2	s4565
6	197	1.17	I05	sample	sample	606	609	607.5	3	1.15	1.33	0.015	2.317	9149	DYRK1B	s17491
1	360	1.16	O24	pos	pos	545	410	477.5	-135	1.15	1.23	0.963	1.367	NA	NA	NA
2	232	1.16	J16	sample	sample	582	443	512.5	-139	1.28	1.49	0.99	1.334	283629	TSSK4	s49316
2	33	1.16	B09	sample	sample	674	421	547.5	-253	1.49	1.42	1.446	0.875	51530	ZC3HC1	s28276
3	328	1.16	N16	sample	sample	522	422	472	-100	1.14	1.4	0.388	1.932	6850	SYK	s13680
2	216	1.16	I24	pos	pos	606	379	492.5	-227	1.34	1.28	1.184	1.133	NA	NA	NA
