plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
1	302	2.08	M14	sample	sample	22672	17763	20217.5	-4909	1.36	1.38	2.707	1.445	5289	PIK3C3	s10517
3	258	2.05	K18	sample	sample	30261	16937	23599	-13324	1.81	1.53	3.194	0.914	2051	EPHB6	s4747
3	295	2.03	M07	sample	sample	21672	13790	17731	-7882	1.29	1.24	1.923	2.136	27	ABL2	s871
4	265	2.03	L01	sample	sample	22587	23134	22860.5	547	1.33	1.89	1.646	2.411	64799	IQCH	s34972
6	20	2.02	A20	sample	sample	24166	25229	24697.5	1063	1.34	1.36	1.146	2.889	10746	MAP3K2	s21118
4	167	2.02	G23	neg	neg	26947	22360	24653.5	-4587	1.58	1.83	2.354	1.681	NA	NA	NA
1	119	1.98	E23	neg	neg	27071	18968	23019.5	-8103	1.63	1.47	3.12	0.84	NA	NA	NA
1	245	1.98	K05	sample	sample	22932	18383	20657.5	-4549	1.38	1.43	2.378	1.583	6199	RPS6KB2	s12285
1	98	1.98	E02	sample	sample	25749	18534	22141.5	-7215	1.55	1.44	3.148	0.802	4217	MAP3K5	s8676
2	349	1.97	O13	sample	sample	25891	21426	23658.5	-4465	1.59	1.94	1.723	2.217	10201	NME6	s19883
1	293	1.96	M05	sample	sample	20903	18003	19453	-2900	1.26	1.4	2.446	1.48	6789	STK4	s13570
5	311	1.92	M23	neg	neg	24960	23220	24090	-1740	1.48	2.17	1.533	2.311	NA	NA	NA
5	181	1.92	H13	sample	sample	21227	19167	20197	-2060	1.26	1.79	1.541	2.297	4831	NME2	s224122
5	270	1.92	L06	sample	sample	25147	14569	19858	-10578	1.49	1.36	2.363	1.47	6199	RPS6KB2	s12287
5	312	1.9	M24	pos	pos	24322	23679	24000.5	-643	1.44	2.21	1.406	2.398	NA	NA	NA
1	177	1.89	H09	sample	sample	27139	19591	23365	-7548	1.63	1.52	2.838	0.95	8396	PIP4K2B	s224922
4	301	1.87	M13	sample	sample	21573	20385	20979	-1188	1.27	1.67	1.896	1.846	9874	TLK1	s19123
1	23	1.87	A23	neg	neg	22235	18470	20352.5	-3765	1.34	1.43	2.185	1.557	NA	NA	NA
5	173	1.86	H05	sample	sample	21627	17412	19519.5	-4215	1.28	1.63	2.012	1.7	4638	MYLK	s9195
2	49	1.86	C01	sample	sample	22107	22709	22408	602	1.35	2.06	1.088	2.623	8525	DGKZ	s16203
2	93	1.85	D21	sample	sample	21106	22495	21800.5	1389	1.29	2.04	1.209	2.497	84451	NA	s39031
1	70	1.84	C22	sample	sample	23356	20846	22101	-2510	1.4	1.62	1.972	1.712	4216	MAP3K4	s8673
1	73	1.81	D01	sample	sample	26095	22622	24358.5	-3473	1.57	1.75	1.9	1.72	818	CAMK2G	s224890
5	119	1.81	E23	neg	neg	23840	19602	21721	-4238	1.42	1.83	1.482	2.138	NA	NA	NA
3	228	1.81	J12	sample	sample	22883	19156	21019.5	-3727	1.37	1.73	1.373	2.245	6041	RNASEL	s12065
6	382	1.81	P22	sample	sample	18723	18853	18788	130	1.04	1.02	0.641	2.974	374872	C19orf35	s51597
6	315	1.8	N03	sample	sample	26187	25105	25646	-1082	1.45	1.35	1.577	2.024	79705	LRRK1	s36140
4	142	1.79	F22	sample	sample	30522	20370	25446	-10152	1.79	1.67	2.833	0.755	150094	SIK1	s45377
3	316	1.79	N04	sample	sample	22927	22441	22684	-486	1.37	2.02	0.916	2.669	6788	STK3	s13568
1	75	1.79	D03	sample	sample	18516	20686	19601	2170	1.11	1.6	1.249	2.323	914	CD2	s225091
4	216	1.78	I24	pos	pos	24077	22492	23284.5	-1585	1.41	1.84	1.609	1.95	NA	NA	NA
2	317	1.78	N05	sample	sample	21566	20494	21030	-1072	1.32	1.86	1.166	2.389	79834	NA	s36441
1	179	1.77	H11	sample	sample	21866	22876	22371	1010	1.31	1.77	1.011	2.533	8408	ULK1	s15963
3	277	1.77	L13	sample	sample	26800	13130	19965	-13670	1.6	1.18	2.433	1.101	5170	PDPK1	s10274
6	229	1.75	J13	sample	sample	22336	27144	24740	4808	1.24	1.46	0.106	3.394	64089	SNX16	s34411
1	116	1.73	E20	sample	sample	26607	20024	23315.5	-6583	1.6	1.55	2.626	0.84	4356	MPP3	s8946
1	216	1.72	I24	pos	pos	24858	17887	21372.5	-6971	1.49	1.39	2.323	1.117	NA	NA	NA
5	168	1.72	G24	pos	pos	21364	20369	20866.5	-995	1.27	1.9	1.33	2.11	NA	NA	NA
5	232	1.72	J16	sample	sample	27618	17880	22749	-9738	1.64	1.67	2.037	1.394	6098	ROS1	s12114
1	9	1.71	A09	sample	sample	20011	21370	20690.5	1359	1.2	1.66	1.691	1.735	5581	PRKCE	s11101
5	278	1.71	L14	sample	sample	20393	19970	20181.5	-423	1.21	1.87	0.883	2.54	6502	SKP2	s12894
4	33	1.71	B09	sample	sample	23474	21647	22560.5	-1827	1.38	1.77	2.103	1.311	51530	ZC3HC1	s28277
3	119	1.71	E23	neg	neg	24213	16620	20416.5	-7593	1.45	1.5	1.941	1.472	NA	NA	NA
4	188	1.7	H20	sample	sample	23053	20654	21853.5	-2399	1.35	1.69	1.528	1.875	203447	NRK	s47518
2	263	1.7	K23	neg	neg	22561	19458	21009.5	-3103	1.38	1.76	1.597	1.801	NA	NA	NA
3	167	1.69	G23	neg	neg	25519	15051	20285	-10468	1.52	1.36	2.219	1.17	NA	NA	NA
3	297	1.69	M09	sample	sample	23231	22630	22930.5	-601	1.39	2.04	0.992	2.391	90	ACVR1	s975
1	130	1.69	F10	sample	sample	25034	13485	19259.5	-11549	1.5	1.05	3.103	0.277	10769	PLK2	s64
3	215	1.67	I23	neg	neg	20791	22085	21438	1294	1.24	1.99	0.951	2.39	NA	NA	NA
2	25	1.67	B01	sample	sample	21094	23910	22502	2816	1.29	2.17	0.444	2.893	51232	CRIM1	s27727
4	207	1.67	I15	sample	sample	26186	19086	22636	-7100	1.54	1.56	2.232	1.099	9223	MAGI1	s17636
1	266	1.66	L02	sample	sample	17824	26578	22201	8754	1.07	2.06	0.694	2.632	1956	EGFR	s563
5	120	1.66	E24	pos	pos	23436	18441	20938.5	-4995	1.39	1.72	1.402	1.917	NA	NA	NA
4	38	1.66	B14	sample	sample	19023	19284	19153.5	261	1.12	1.58	1.495	1.82	112464	PRKCDBP	s195582
1	158	1.65	G14	sample	sample	17661	16222	16941.5	-1439	1.06	1.26	1.51	1.792	4831	NME2	s9591
5	262	1.65	K22	sample	sample	23308	25411	24359.5	2103	1.38	2.37	0.854	2.44	2066	ERBB4	s4783
5	215	1.64	I23	neg	neg	26095	18028	22061.5	-8067	1.55	1.68	1.737	1.553	NA	NA	NA
5	332	1.64	N20	sample	sample	25394	13695	19544.5	-11699	1.51	1.28	2.548	0.726	6885	MAP3K7	s13768
2	323	1.64	N11	sample	sample	23400	11933	17666.5	-11467	1.43	1.08	2.339	0.935	79877	DCAKD	s36551
1	152	1.64	G08	sample	sample	20856	13638	17247	-7218	1.25	1.06	2.023	1.249	4750	NEK1	s224107
4	99	1.63	E03	sample	sample	22145	18933	20539	-3212	1.3	1.55	1.744	1.52	8649	MAPKSP1	s225014
4	227	1.62	J11	sample	sample	23840	18421	21130.5	-5419	1.4	1.51	1.597	1.652	64080	RBKS	s34395
3	160	1.62	G16	sample	sample	23526	17713	20619.5	-5813	1.4	1.6	1.558	1.686	8444	DYRK3	s16025
4	109	1.62	E13	sample	sample	20567	15901	18234	-4666	1.21	1.3	1.785	1.449	8814	CDKL1	s16805
3	216	1.62	I24	pos	pos	22458	19894	21176	-2564	1.34	1.79	1.312	1.922	NA	NA	NA
1	168	1.61	G24	pos	pos	21390	15380	18385	-6010	1.29	1.19	2.157	1.071	NA	NA	NA
3	25	1.61	B01	sample	sample	18712	17804	18258	-908	1.12	1.61	1.25	1.977	2870	GRK6	s6091
4	263	1.61	K23	neg	neg	23389	22897	23143	-492	1.37	1.87	1.228	1.998	NA	NA	NA
1	126	1.61	F06	sample	sample	15617	20502	18059.5	4885	0.939	1.59	0.532	2.68	1021	CDK6	s51
2	362	1.6	P02	sample	sample	22255	19698	20976.5	-2557	1.36	1.78	1.666	1.53	91156	IGFN1	s40588
4	299	1.59	M11	sample	sample	21924	20680	21302	-1244	1.29	1.69	1.445	1.732	9863	MAGI2	s19099
1	34	1.57	B10	sample	sample	24776	19966	22371	-4810	1.49	1.55	1.632	1.507	1159	CKMT1B	s223238
5	123	1.56	F03	sample	sample	31686	13833	22759.5	-17853	1.88	1.29	2.609	0.518	4233	MET	s8702
3	125	1.56	F05	sample	sample	24749	14941	19845	-9808	1.48	1.35	2.386	0.731	4246	SCGB2A1	s8730
5	147	1.56	G03	sample	sample	20752	17740	19246	-3012	1.23	1.66	1.059	2.056	1017	CDK2	s206
3	308	1.55	M20	sample	sample	18725	17588	18156.5	-1137	1.12	1.59	0.743	2.363	2322	FLT3	s5291
3	134	1.55	F14	sample	sample	21768	21509	21638.5	-259	1.3	1.94	1.271	1.827	5606	MAP2K3	s11174
3	73	1.55	D01	sample	sample	19347	19605	19476	258	1.16	1.77	1.316	1.782	3932	LCK	s8107
3	237	1.55	J21	sample	sample	28459	19361	23910	-9098	1.7	1.75	2.117	0.977	5129	PCTK3	s10163
3	168	1.55	G24	pos	pos	23942	15264	19603	-8678	1.43	1.38	1.877	1.215	NA	NA	NA
4	51	1.54	C03	sample	sample	24472	15224	19848	-9248	1.44	1.25	2.196	0.894	8526	DGKE	s16207
5	6	1.54	A06	sample	sample	23653	13094	18373.5	-10559	1.4	1.22	1.825	1.262	699	BUB1	s2132
2	264	1.54	K24	pos	pos	23607	16781	20194	-6826	1.45	1.52	1.83	1.257	NA	NA	NA
1	215	1.53	I23	neg	neg	25148	15898	20523	-9250	1.51	1.23	2.406	0.661	NA	NA	NA
3	256	1.52	K16	sample	sample	21120	22309	21714.5	1189	1.26	2.01	0.948	2.098	2049	EPHB3	s4744
5	360	1.52	O24	pos	pos	24225	17583	20904	-6642	1.44	1.64	1.448	1.598	NA	NA	NA
1	236	1.52	J20	sample	sample	29411	15581	22496	-13830	1.77	1.21	2.636	0.397	8491	MAP4K3	s551
2	132	1.51	F12	sample	sample	21146	18400	19773	-2746	1.3	1.67	0.813	2.203	140901	STK35	s44459
3	175	1.5	H07	sample	sample	18024	16303	17163.5	-1721	1.08	1.47	1.026	1.982	4750	NEK1	s224106
2	193	1.5	I01	sample	sample	24252	16429	20340.5	-7823	1.49	1.49	1.439	1.566	9113	LATS1	s17392
5	319	1.5	N07	sample	sample	18910	19509	19209.5	599	1.12	1.82	0.924	2.081	5286	PIK3C2A	s10510
5	133	1.5	F13	sample	sample	18650	25584	22117	6934	1.11	2.39	0.453	2.55	4342	MOS	s8921
1	265	1.49	L01	sample	sample	24069	22946	23507.5	-1123	1.45	1.78	1.619	1.365	2042	EPHA3	s4722
1	349	1.49	O13	sample	sample	18418	19077	18747.5	659	1.11	1.48	0.869	2.115	7175	TPR	s14353
2	183	1.49	H15	sample	sample	22873	19447	21160	-3426	1.4	1.76	1.349	1.63	57396	CLK4	s32986
5	35	1.49	B11	sample	sample	25840	19996	22918	-5844	1.53	1.87	1.668	1.302	3055	HCK	s6481
5	297	1.48	M09	sample	sample	22255	22188	22221.5	-67	1.32	2.07	0.936	2.034	90	ACVR1	s976
6	263	1.47	K23	neg	neg	25977	22797	24387	-3180	1.44	1.23	1.367	1.577	NA	NA	NA
2	170	1.47	H02	sample	sample	20440	21820	21130	1380	1.25	1.98	1.038	1.902	152110	NEK10	s45661
4	269	1.46	L05	sample	sample	24970	13076	19023	-11894	1.47	1.07	2.075	0.855	65061	CDK15	s35181
2	368	1.46	P08	sample	sample	24675	17684	21179.5	-6991	1.51	1.6	1.498	1.432	157285	NA	s45947
2	285	1.46	L21	sample	sample	22339	23665	23002	1326	1.37	2.14	0.983	1.946	79646	PANK3	s35998
3	242	1.46	K02	sample	sample	20360	15597	17978.5	-4763	1.22	1.41	1.285	1.643	2042	EPHA3	s4723
3	311	1.45	M23	neg	neg	22246	16802	19524	-5444	1.33	1.52	1.213	1.694	NA	NA	NA
2	88	1.45	D16	sample	sample	19564	22533	21048.5	2969	1.2	2.04	0.834	2.068	130399	ACVR1C	s43497
3	27	1.45	B03	sample	sample	25051	15392	20221.5	-9659	1.5	1.39	1.685	1.215	2872	MKNK2	s6094
3	151	1.45	G07	sample	sample	16663	12739	14701	-3924	0.995	1.15	1.134	1.762	23683	PRKD3	s232
2	131	1.45	F11	sample	sample	17975	17177	17576	-798	1.1	1.56	0.949	1.942	55577	NAGK	s224374
2	216	1.44	I24	pos	pos	20988	19126	20057	-1862	1.29	1.73	1.185	1.687	NA	NA	NA
3	142	1.43	F22	sample	sample	19704	19190	19447	-514	1.18	1.73	1.006	1.856	5610	EIF2AK2	s11186
1	164	1.42	G20	sample	sample	22452	14977	18714.5	-7475	1.35	1.16	2.099	0.736	4914	NTRK1	s9745
1	90	1.41	D18	sample	sample	24636	18395	21515.5	-6241	1.48	1.43	2.145	0.674	1459	CSNK2A2	s3639
3	154	1.4	G10	sample	sample	22961	17230	20095.5	-5731	1.37	1.55	1.014	1.787	8396	PIP4K2B	s15937
3	149	1.4	G05	sample	sample	19697	16820	18258.5	-2877	1.18	1.52	1.39	1.411	221823	PRPS1L1	s214
2	158	1.4	G14	sample	sample	26745	19153	22949	-7592	1.64	1.73	1.61	1.19	23031	MAST3	s22869
5	158	1.4	G14	sample	sample	16800	14288	15544	-2512	0.997	1.34	0.914	1.885	8428	STK24	s15995
4	193	1.4	I01	sample	sample	20430	21094	20762	664	1.2	1.73	0.934	1.862	9113	LATS1	s17393
4	244	1.39	K04	sample	sample	23587	18871	21229	-4716	1.38	1.54	1.25	1.54	23678	SGK3	s24317
2	345	1.39	O09	sample	sample	25065	17163	21114	-7902	1.54	1.55	1.576	1.202	10154	PLXNC1	s19775
1	24	1.38	A24	pos	pos	20218	16698	18458	-3520	1.22	1.29	1.608	1.15	NA	NA	NA
2	135	1.38	F15	sample	sample	22107	18038	20072.5	-4069	1.35	1.63	1.078	1.68	55681	SCYL2	s31239
4	373	1.37	P13	sample	sample	18550	15979	17264.5	-2571	1.09	1.31	1.255	1.477	83549	UCK1	s38002
6	117	1.36	E21	sample	sample	27934	20859	24396.5	-7075	1.55	1.12	1.423	1.304	11183	MAP4K5	s22079
5	315	1.35	N03	sample	sample	23522	16486	20004	-7036	1.4	1.54	1.275	1.434	5260	PHKG1	s224258
3	204	1.35	I12	sample	sample	17777	18636	18206.5	859	1.06	1.68	0.372	2.336	1796	DOK1	s4237
1	6	1.35	A06	sample	sample	23456	9680	16568	-13776	1.41	0.751	2.63	0.069	2931	GSK3A	s6236
1	371	1.35	P11	sample	sample	22728	20050	21389	-2678	1.37	1.55	0.999	1.696	2645	GCK	s5648
1	319	1.34	N07	sample	sample	20208	20594	20401	386	1.21	1.6	1.282	1.406	2260	FGFR1	s5164
1	53	1.34	C05	sample	sample	14847	18988	16917.5	4141	0.892	1.47	0.83	1.858	5590	PRKCZ	s11128
2	312	1.34	M24	pos	pos	20935	17195	19065	-3740	1.28	1.56	0.953	1.734	NA	NA	NA
2	228	1.34	J12	sample	sample	21630	20097	20863.5	-1533	1.33	1.82	0.843	1.839	282974	STK32C	s49075
6	64	1.34	C16	sample	sample	21578	23369	22473.5	1791	1.2	1.26	0.88	1.796	51701	NLK	s28545
5	285	1.33	L21	sample	sample	26495	15490	20992.5	-11005	1.57	1.45	1.72	0.944	5218	CDK14	s10383
3	93	1.33	D21	sample	sample	22949	22961	22955	12	1.37	2.07	1.148	1.511	4216	MAP3K4	s8674
6	221	1.33	J05	sample	sample	24338	24161	24249.5	-177	1.35	1.3	0.896	1.762	58496	LY6G5B	s33863
2	324	1.33	N12	sample	sample	21772	14723	18247.5	-7049	1.33	1.33	1.136	1.515	55620	STAP2	s31094
2	167	1.32	G23	neg	neg	22774	19406	21090	-3368	1.4	1.76	1.125	1.524	NA	NA	NA
1	101	1.32	E05	sample	sample	19681	17336	18508.5	-2345	1.18	1.34	1.672	0.973	5602	MAPK10	s11161
2	255	1.32	K15	sample	sample	22667	15962	19314.5	-6705	1.39	1.45	1.58	1.059	9475	ROCK2	s225145
3	360	1.32	O24	pos	pos	20774	19424	20099	-1350	1.24	1.75	0.793	1.845	NA	NA	NA
4	73	1.32	D01	sample	sample	24262	18418	21340	-5844	1.42	1.51	1.629	1.006	55359	STYK1	s30823
4	326	1.32	N14	sample	sample	21910	17866	19888	-4044	1.29	1.46	1.39	1.243	56911	MAP3K7CL	s32373
1	356	1.31	O20	sample	sample	21586	21427	21506.5	-159	1.3	1.66	0.78	1.842	5566	PRKACA	s11065
4	359	1.31	O23	neg	neg	23118	22855	22986.5	-263	1.36	1.87	1.198	1.421	NA	NA	NA
6	248	1.3	K08	sample	sample	27201	21452	24326.5	-5749	1.51	1.16	1.862	0.744	25778	DSTYK	s24470
2	333	1.3	N21	sample	sample	21809	15521	18665	-6288	1.34	1.41	1.399	1.2	80216	ALPK1	s37072
2	61	1.3	C13	sample	sample	19733	19057	19395	-676	1.21	1.73	1.047	1.551	8567	MADD	s225002
5	230	1.3	J14	sample	sample	21978	13179	17578.5	-8799	1.3	1.23	1.428	1.169	6093	ROCK1	s224547
4	311	1.3	M23	neg	neg	21816	22538	22177	722	1.28	1.84	1.12	1.474	NA	NA	NA
5	314	1.3	N02	sample	sample	20162	21017	20589.5	855	1.2	1.96	0.812	1.782	6787	NEK4	s13566
5	296	1.29	M08	sample	sample	26954	19129	23041.5	-7825	1.6	1.79	1.403	1.184	2260	FGFR1	s5166
5	264	1.29	K24	pos	pos	22016	20576	21296	-1440	1.31	1.92	0.933	1.652	NA	NA	NA
2	330	1.29	N18	sample	sample	18697	15961	17329	-2736	1.15	1.45	0.655	1.925	79906	MORN1	s36619
3	269	1.29	L05	sample	sample	26270	13243	19756.5	-13027	1.57	1.19	2.438	0.139	5163	PDK1	s10253
1	72	1.28	C24	pos	pos	20593	16381	18487	-4212	1.24	1.27	1.808	0.754	NA	NA	NA
2	57	1.27	C09	sample	sample	20707	18293	19500	-2414	1.27	1.66	1.301	1.246	8550	MAPKAPK5	s16278
3	246	1.27	K06	sample	sample	23837	17017	20427	-6820	1.42	1.54	1.859	0.674	2044	EPHA5	s4729
4	42	1.26	B18	sample	sample	24347	17715	21031	-6632	1.43	1.45	1.57	0.958	114790	STK11IP	s41610
3	207	1.26	I15	sample	sample	22294	16374	19334	-5920	1.33	1.48	1.097	1.431	7084	TK2	s520
2	348	1.26	O12	sample	sample	20204	19633	19918.5	-571	1.24	1.78	0.351	2.175	30811	HUNK	s26908
3	329	1.26	N17	sample	sample	25217	17283	21250	-7934	1.51	1.56	1.463	1.062	5291	PIK3CB	s10524
5	345	1.25	O09	sample	sample	19187	20757	19972	1570	1.14	1.94	0.386	2.12	269	AMHR2	s1327
2	84	1.25	D12	sample	sample	18141	18736	18438.5	595	1.11	1.7	0.296	2.21	127933	UHMK1	s43238
1	64	1.25	C16	sample	sample	19835	18576	19205.5	-1259	1.19	1.44	1.536	0.962	4140	MARK3	s8514
5	148	1.25	G04	sample	sample	19728	15127	17427.5	-4601	1.17	1.41	1.086	1.408	8382	NME5	s15909
1	42	1.25	B18	sample	sample	21413	21135	21274	-278	1.29	1.64	0.904	1.59	1198	CLK3	s3168
6	292	1.25	M04	sample	sample	22631	22079	22355	-552	1.26	1.19	1.239	1.253	26993	AKAP8L	s25669
5	281	1.25	L17	sample	sample	24010	19962	21986	-4048	1.43	1.87	0.868	1.624	5213	PFKM	s10371
5	31	1.24	B07	sample	sample	22402	14049	18225.5	-8353	1.33	1.31	1.513	0.963	2932	GSK3B	s6241
4	168	1.24	G24	pos	pos	23946	17067	20506.5	-6879	1.41	1.4	1.716	0.755	NA	NA	NA
2	164	1.23	G20	sample	sample	27012	14707	20859.5	-12305	1.65	1.33	1.899	0.562	23097	CDK19	s23028
5	41	1.23	B17	sample	sample	24292	18102	21197	-6190	1.44	1.69	1.23	1.23	3101	HK3	s6565
4	105	1.23	E09	sample	sample	20602	19017	19809.5	-1585	1.21	1.56	1.356	1.101	8780	RIOK3	s16727
3	183	1.23	H15	sample	sample	19792	20533	20162.5	741	1.18	1.85	0.396	2.061	4833	NME4	s224123
2	339	1.23	O03	sample	sample	26011	13514	19762.5	-12497	1.59	1.22	1.935	0.522	10087	COL4A3BP	s19625
3	281	1.23	L17	sample	sample	25577	20446	23011.5	-5131	1.53	1.84	1.309	1.142	5213	PFKM	s10370
5	44	1.22	B20	sample	sample	20642	15313	17977.5	-5329	1.23	1.43	1.497	0.952	5586	PKN2	s11118
4	45	1.22	B21	sample	sample	23539	20659	22099	-2880	1.38	1.69	1.43	1.017	55351	STK32B	s30805
5	263	1.22	K23	neg	neg	23276	18475	20875.5	-4801	1.38	1.73	1.183	1.253	NA	NA	NA
5	356	1.22	O20	sample	sample	21285	12072	16678.5	-9213	1.26	1.13	1.613	0.819	2868	GRK4	s6086
3	34	1.21	B10	sample	sample	25780	13495	19637.5	-12285	1.54	1.22	1.572	0.846	5581	PRKCE	s11102
3	61	1.21	C13	sample	sample	18814	13692	16253	-5122	1.12	1.24	1.226	1.193	1456	CSNK1G3	s3634
2	375	1.21	P15	sample	sample	20585	17788	19186.5	-2797	1.26	1.61	1.065	1.353	83694	RPS6KL1	s38109
4	351	1.21	O15	sample	sample	22867	22463	22665	-404	1.34	1.84	1.32	1.097	10221	TRIB1	s19941
4	133	1.21	F13	sample	sample	19147	16851	17999	-2296	1.12	1.38	1.075	1.339	55589	BMP2K	s31028
3	268	1.21	L04	sample	sample	22797	20971	21884	-1826	1.36	1.89	0.656	1.758	6198	RPS6KB1	s12283
6	341	1.2	O05	sample	sample	21956	26612	24284	4656	1.22	1.43	0.18	2.222	10110	SGK2	s19675
4	284	1.2	L20	sample	sample	20648	17891	19269.5	-2757	1.21	1.46	0.931	1.47	2081	ERN1	s200431
4	102	1.2	E06	sample	sample	29864	16048	22956	-13816	1.75	1.31	2.157	0.243	53834	FGFRL1	s28781
4	189	1.2	H21	sample	sample	25096	15247	20171.5	-9849	1.47	1.25	1.869	0.529	57551	TAOK1	s224471
2	32	1.2	B08	sample	sample	23749	18370	21059.5	-5379	1.45	1.66	0.988	1.41	91754	NEK9	s40771
2	71	1.2	C23	neg	neg	20217	18087	19152	-2130	1.24	1.64	1.138	1.257	NA	NA	NA
2	215	1.19	I23	neg	neg	19289	18608	18948.5	-681	1.18	1.69	0.807	1.581	NA	NA	NA
2	311	1.19	M23	neg	neg	21656	14933	18294.5	-6723	1.33	1.35	1.114	1.274	NA	NA	NA
2	119	1.19	E23	neg	neg	26614	15891	21252.5	-10723	1.63	1.44	2.016	0.363	NA	NA	NA
5	340	1.19	O04	sample	sample	20112	16386	18249	-3726	1.19	1.53	0.712	1.664	2534	FYN	s5436
5	260	1.19	K20	sample	sample	18326	17964	18145	-362	1.09	1.68	0.95	1.424	2065	ERBB3	s4780
4	251	1.18	K11	sample	sample	22833	13621	18227	-9212	1.34	1.11	1.412	0.957	9465	AKAP7	s18135
5	341	1.18	O05	sample	sample	19537	15444	17490.5	-4093	1.16	1.44	1.194	1.174	208	AKT2	s1217
1	139	1.18	F19	sample	sample	18511	17316	17913.5	-1195	1.11	1.34	0.815	1.546	3791	KDR	s7822
2	234	1.18	J18	sample	sample	22802	15462	19132	-7340	1.4	1.4	1.306	1.056	284086	NEK8	s49485
2	308	1.18	M20	sample	sample	21358	15994	18676	-5364	1.31	1.45	0.88	1.482	28996	HIPK2	s26381
2	19	1.18	A19	sample	sample	18647	15715	17181	-2932	1.14	1.42	0.994	1.364	8503	PIK3R3	s16151
4	215	1.17	I23	neg	neg	19942	20587	20264.5	645	1.17	1.68	0.731	1.617	NA	NA	NA
5	178	1.17	H10	sample	sample	21383	19814	20598.5	-1569	1.27	1.85	0.706	1.639	5635	PRPSAP1	s11241
5	169	1.17	H01	sample	sample	19677	17773	18725	-1904	1.17	1.66	0.889	1.449	4593	MUSK	s224071
5	37	1.16	B13	sample	sample	24835	12842	18838.5	-11993	1.47	1.2	1.868	0.46	3098	HK1	s6559
