GeneID.x	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	GeneID.y	GeneSymbol	siRNAID
472	3	A15	1.76	128	102	0.02805930566323999	1	3	3	100	472	ATM	s1708
472	1	A15	0.73	129	466	0.02805930566323999	1	3	3	100	472	ATM	s1710
472	2	A15	0.55	130	557	0.02805930566323999	1	3	3	100	472	ATM	s1709
57804	5	D17	2.65	131	18	0.029171559245256898	1	2	3	67	57804	POLD4	s33735
5425	3	J03	1.59	132	145	0.029285774727289455	1	3	3	100	5425	POLD2	s10778
5425	2	J03	1.3	133	219	0.029285774727289455	1	3	3	100	5425	POLD2	s10780
5425	1	J03	0.54	134	564	0.029285774727289455	1	3	3	100	5425	POLD2	s10779
2072	2	K07	0.72	135	475	0.031029792801993753	1	3	3	100	2072	ERCC4	s4800
2072	3	K07	0.67	136	500	0.031029792801993753	1	3	3	100	2072	ERCC4	s4801
2072	1	K07	0.52	137	577	0.031029792801993753	1	3	3	100	2072	ERCC4	s4799
5929	2	E12	1.88	138	84	0.03138845762943874	1	2	3	67	5929	RBBP5	s11842
5929	3	E12	1.39	139	194	0.03138845762943874	1	2	3	67	5929	RBBP5	s11840
64789	6	F17	2.16	140	48	0.032326211980427434	1	3	3	100	64789	EXO5	s34953
64789	5	F17	1.38	141	196	0.032326211980427434	1	3	3	100	64789	EXO5	s34954
27343	5	G17	0.85	142	402	0.03234074367828473	1	3	3	100	27343	POLL	s26198
27343	4	G17	0.79	143	437	0.03234074367828473	1	3	3	100	27343	POLL	s26197
27343	6	G17	0.51	144	583	0.03234074367828473	1	3	3	100	27343	POLL	s26196
10451	2	N10	1.55	145	153	0.032641601263569506	1	3	3	100	10451	VAV3	s347
10451	1	N10	1.38	146	197	0.032641601263569506	1	3	3	100	10451	VAV3	s346
7158	3	K22	1.28	147	226	0.0331785473045501	1	3	3	100	7158	TP53BP1	s14315
7158	1	K22	0.53	148	569	0.0331785473045501	1	3	3	100	7158	TP53BP1	s14314
7158	2	K22	0.5	149	589	0.0331785473045501	1	3	3	100	7158	TP53BP1	s14313
51246	4	I21	1.71	150	115	0.034202858589558016	1	3	3	100	51246	SHISA5	s27749
51246	5	I21	0.83	151	410	0.034202858589558016	1	3	3	100	51246	SHISA5	s27751
51246	6	I21	0.5	152	590	0.034202858589558016	1	3	3	100	51246	SHISA5	s27750
4255	3	B19	1.89	153	82	0.03456324781397321	1	3	3	100	4255	MGMT	s8750
4255	1	B19	1.36	154	203	0.03456324781397321	1	3	3	100	4255	MGMT	s224042
143	2	A05	1.53	155	158	0.03472282662714897	1	3	3	100	143	PARP4	s1101
143	1	A05	0.8	156	428	0.03472282662714897	1	3	3	100	143	PARP4	s1100
143	3	A05	0.49	157	597	0.03472282662714897	1	3	3	100	143	PARP4	s1102
331	3	A13	2.25	158	40	0.03631429597259665	1	3	3	100	331	XIAP	s1454
331	2	A13	0.97	159	334	0.03631429597259665	1	3	3	100	331	XIAP	s1456
331	1	A13	0.48	160	608	0.03631429597259665	1	3	3	100	331	XIAP	s1455
1196	1	G15	1.98	161	67	0.03685539517983932	1	3	3	100	1196	CLK2	s3167
1196	3	G15	0.62	162	523	0.03685539517983932	1	3	3	100	1196	CLK2	s3166
1196	2	G15	0.48	163	609	0.03685539517983932	1	3	3	100	1196	CLK2	s3165
11219	4	A03	2.46	164	24	0.03876781864204139	1	1	3	33	11219	TREX2	s195093
1069	3	G05	1.01	165	315	0.03888538549445687	1	3	3	100	1069	CETN2	s223149
1069	2	G05	0.53	166	570	0.03888538549445687	1	3	3	100	1069	CETN2	s2928
1069	1	G05	0.46	167	619	0.03888538549445687	1	3	3	100	1069	CETN2	s2927
7317	1	M14	1.69	168	122	0.039240585940192245	1	3	3	100	7317	UBA1	s599
7317	3	M14	1.3	169	220	0.039240585940192245	1	3	3	100	7317	UBA1	s601
254394	5	E20	1.76	170	103	0.03964164560297909	1	3	3	100	254394	MCM9	s223646
254394	6	E20	1.04	171	303	0.03964164560297909	1	3	3	100	254394	MCM9	s223647
254394	4	E20	0.45	172	625	0.03964164560297909	1	3	3	100	254394	MCM9	s223645
92667	6	N19	0.94	173	354	0.04196912946743615	1	3	3	100	92667	MGME1	s40987
92667	4	N19	0.78	174	441	0.04196912946743615	1	3	3	100	92667	MGME1	s40986
92667	5	N19	0.43	175	635	0.04196912946743615	1	3	3	100	92667	MGME1	s228476
2237	3	M09	1.54	176	157	0.042564897904047494	1	3	3	100	2237	FEN1	s5105
2237	2	M09	0.45	177	626	0.042564897904047494	1	3	3	100	2237	FEN1	s5104
2237	1	M09	0.43	178	636	0.042564897904047494	1	3	3	100	2237	FEN1	s5103
322	2	A07	1.3	179	221	0.0429651927919069	1	3	3	100	322	APBB1	s1429
322	3	A07	0.75	180	454	0.0429651927919069	1	3	3	100	322	APBB1	s1427
322	1	A07	0.42	181	642	0.0429651927919069	1	3	3	100	322	APBB1	s1428
64210	5	F07	0.51	182	584	0.043773295872390726	1	3	3	100	64210	MMS19	s34552
64210	6	F07	0.5	183	591	0.043773295872390726	1	3	3	100	64210	MMS19	s229744
64210	4	F07	0.42	184	643	0.043773295872390726	1	3	3	100	64210	MMS19	s34553
10017	3	L04	2.36	185	31	0.04500435066329815	1	3	3	100	10017	BCL2L10	s19471
10017	2	L04	0.99	186	328	0.04500435066329815	1	3	3	100	10017	BCL2L10	s19472
10017	1	L04	0.41	187	649	0.04500435066329815	1	3	3	100	10017	BCL2L10	s223064
5698	3	P13	0.97	188	335	0.045211743984327195	1	3	3	100	5698	PSMB9	s11366
5698	1	P13	0.74	189	459	0.045211743984327195	1	3	3	100	5698	PSMB9	s11367
5698	2	P13	0.4	190	654	0.045211743984327195	1	3	3	100	5698	PSMB9	s11365
9665	2	H22	1.87	191	86	0.04638358376266666	1	2	3	67	9665	KIAA0430	s18593
9665	1	H22	1.25	192	235	0.04638358376266666	1	2	3	67	9665	KIAA0430	s18594
26058	6	E15	2.59	193	21	0.047127204138820863	1	2	3	67	26058	GIGYF2	s25033
26058	4	E15	1.25	194	236	0.047127204138820863	1	2	3	67	26058	GIGYF2	s25034
10535	1	N18	2.13	195	50	0.04732082761421324	1	3	3	100	10535	RNASEH2A	s20658
10535	2	N18	0.42	196	644	0.04732082761421324	1	3	3	100	10535	RNASEH2A	s20657
10535	3	N18	0.39	197	660	0.04732082761421324	1	3	3	100	10535	RNASEH2A	s20656
340533	4	G14	1.74	198	107	0.04750099105088247	1	2	3	67	340533	KIAA2022	s50736
340533	5	G14	1.24	199	242	0.04750099105088247	1	2	3	67	340533	KIAA2022	s50734
5696	1	P11	0.62	200	524	0.04775036418289776	1	3	3	100	5696	PSMB8	s11362
5696	2	P11	0.43	201	637	0.04775036418289776	1	3	3	100	5696	PSMB8	s11360
5696	3	P11	0.39	202	661	0.04775036418289776	1	3	3	100	5696	PSMB8	s11361
5985	3	G06	1.7	203	117	0.047876093180972114	1	2	3	67	5985	RFC5	s11954
5985	1	G06	1.24	204	243	0.047876093180972114	1	2	3	67	5985	RFC5	s11953
10600	2	N22	0.9	205	377	0.048182492218215425	1	3	3	100	10600	USP16	s20809
10600	1	N22	0.9	206	378	0.048182492218215425	1	3	3	100	10600	USP16	s20808
10600	3	N22	0.39	207	662	0.048182492218215425	1	3	3	100	10600	USP16	s20810
55294	4	O13	1.59	209	146	0.049054553864288725	1	3	3	100	55294	FBXW7	s30665
55294	6	O13	0.82	210	416	0.049054553864288725	1	3	3	100	55294	FBXW7	s224357
55294	5	O13	0.38	211	671	0.049054553864288725	1	3	3	100	55294	FBXW7	s224356
22925	5	A13	1.1	212	283	0.049715460665772544	1	3	3	100	22925	PLA2R1	s22686
22925	4	A13	1.04	213	304	0.049715460665772544	1	3	3	100	22925	PLA2R1	s22685
22925	6	A13	0.38	214	672	0.049715460665772544	1	3	3	100	22925	PLA2R1	s22687
571	3	A21	2.52	215	23	0.05015421642571629	1	3	3	100	571	BACH1	s1858
571	2	A21	1.21	216	250	0.05015421642571629	1	3	3	100	571	BACH1	s1860
1106	1	G07	1.27	217	229	0.05015934675026153	1	3	3	100	1106	CHD2	s2978
1106	3	G07	0.85	218	403	0.05015934675026153	1	3	3	100	1106	CHD2	s2977
1106	2	G07	0.37	219	677	0.05015934675026153	1	3	3	100	1106	CHD2	s2979
26122	4	E17	1.87	220	87	0.05038227718026265	1	3	3	100	26122	EPC2	s25125
26122	5	E17	0.99	221	329	0.05038227718026265	1	3	3	100	26122	EPC2	s25124
26122	6	E17	0.37	222	678	0.05038227718026265	1	3	3	100	26122	EPC2	s25126
6615	1	I10	1.2	226	252	0.05617242712548376	1	3	3	100	6615	SNAI1	s13186
6615	3	I10	0.91	227	367	0.05617242712548376	1	3	3	100	6615	SNAI1	s13185
6615	2	I10	0.34	228	696	0.05617242712548376	1	3	3	100	6615	SNAI1	s13187
23626	4	E01	1.42	229	186	0.05689566941608677	1	3	3	100	23626	SPO11	s24231
23626	6	E01	0.69	230	492	0.05689566941608677	1	3	3	100	23626	SPO11	s24229
23626	5	E01	0.33	231	704	0.05689566941608677	1	3	3	100	23626	SPO11	s24230
28990	6	I03	2.13	232	51	0.057869612721795756	1	3	3	100	28990	ASTE1	s26373
28990	4	I03	1.03	233	309	0.057869612721795756	1	3	3	100	28990	ASTE1	s26372
28990	5	I03	0.32	234	710	0.057869612721795756	1	3	3	100	28990	ASTE1	s26374
25	1	A01	1.52	235	160	0.05808400689967661	1	3	3	100	25	ABL1	s866
25	2	A01	1.16	236	268	0.05808400689967661	1	3	3	100	25	ABL1	s864
8930	1	F10	0.94	237	355	0.060352958690704735	1	3	3	100	8930	MBD4	s17076
8930	3	F10	0.37	238	679	0.060352958690704735	1	3	3	100	8930	MBD4	s17077
8930	2	F10	0.31	239	713	0.060352958690704735	1	3	3	100	8930	MBD4	s17078
29935	5	I11	0.85	241	404	0.06342552233620943	1	3	3	100	29935	RPA4	s26744
29935	4	I11	0.48	242	610	0.06342552233620943	1	3	3	100	29935	RPA4	s26743
29935	6	I11	0.29	243	727	0.06342552233620943	1	3	3	100	29935	RPA4	s26742
10210	1	L20	1.19	245	259	0.06436363715436139	1	3	3	100	10210	TOPORS	s19912
10210	3	L20	1.1	246	284	0.06436363715436139	1	3	3	100	10210	TOPORS	s19910
10197	3	L18	1.48	247	173	0.06447241640187787	1	3	3	100	10197	PSME3	s19873
10197	1	L18	0.67	248	501	0.06447241640187787	1	3	3	100	10197	PSME3	s19871
10197	2	L18	0.28	249	735	0.06447241640187787	1	3	3	100	10197	PSME3	s19872
10116	2	L16	0.92	250	364	0.06473592764057773	1	3	3	100	10116	FEM1B	s19682
10116	3	L16	0.74	251	460	0.06473592764057773	1	3	3	100	10116	FEM1B	s19683
10116	1	L16	0.28	252	736	0.06473592764057773	1	3	3	100	10116	FEM1B	s19684
5890	3	E06	1.18	253	262	0.06479221897218101	1	3	3	100	5890	RAD51L1	s11740
5890	1	E06	1.1	254	285	0.06479221897218101	1	3	3	100	5890	RAD51L1	s11741
10635	3	P02	1	255	322	0.0652651022043655	1	3	3	100	10635	RAD51AP1	s20900
10635	1	P02	0.49	256	598	0.0652651022043655	1	3	3	100	10635	RAD51AP1	s20901
10635	2	P02	0.27	257	739	0.0652651022043655	1	3	3	100	10635	RAD51AP1	s20899
5379	3	H13	2.23	258	42	0.06561337096397489	1	3	3	100	5379	PMS2L1	s226760
197370	5	C10	1.73	259	108	0.06651884109643337	1	3	3	100	197370	NSMCE1	s47104
197370	6	C10	1.09	260	289	0.06651884109643337	1	3	3	100	197370	NSMCE1	s47105
79791	5	H17	1.35	261	206	0.06695356059838421	1	2	3	67	79791	FBXO31	s36337
79791	4	H17	1.09	262	290	0.06695356059838421	1	2	3	67	79791	FBXO31	s36338
10459	3	N12	1.12	264	277	0.06932612039448936	1	3	3	100	10459	MAD2L2	s20466
10459	2	N12	0.92	265	365	0.06932612039448936	1	3	3	100	10459	MAD2L2	s20468
10459	1	N12	0.25	266	754	0.06932612039448936	1	3	3	100	10459	MAD2L2	s20467
84083	4	L03	1.56	267	151	0.06958746493326733	1	2	3	67	84083	ZRANB3	s224929
84083	5	L03	1.07	268	296	0.06958746493326733	1	2	3	67	84083	ZRANB3	s38488
7913	3	B14	0.72	269	476	0.06987998890743172	1	3	3	100	7913	DEK	s15459
7913	2	B14	0.45	270	627	0.06987998890743172	1	3	3	100	7913	DEK	s15458
7913	1	B14	0.25	271	755	0.06987998890743172	1	3	3	100	7913	DEK	s15457
5982	2	E22	2.04	272	59	0.07003069535721337	1	2	3	67	5982	RFC2	s11946
5982	3	E22	1.07	273	297	0.07003069535721337	1	2	3	67	5982	RFC2	s11944
7528	1	B08	1.12	274	278	0.07043679961181473	1	3	3	100	7528	YY1	s224779
7528	3	B08	0.49	275	599	0.07043679961181473	1	3	3	100	7528	YY1	s14960
7528	2	B08	0.25	276	756	0.07043679961181473	1	3	3	100	7528	YY1	s14958
132671	6	P19	0.78	277	442	0.07155927877044112	1	3	3	100	132671	SPATA18	s43716
132671	5	P19	0.63	278	519	0.07155927877044112	1	3	3	100	132671	SPATA18	s43715
132671	4	P19	0.24	279	761	0.07155927877044112	1	3	3	100	132671	SPATA18	s43717
604	1	C19	2.19	280	45	0.07185646933301658	1	1	3	33	604	BCL6	s1930
79728	5	H15	1.33	282	212	0.0726936202214457	1	3	3	100	79728	PALB2	s36198
79728	6	H15	0.7	283	488	0.0726936202214457	1	3	3	100	79728	PALB2	s36200
79728	4	H15	0.24	284	762	0.0726936202214457	1	3	3	100	79728	PALB2	s36199
2308	3	M11	2.17	285	47	0.07341288665666171	1	1	3	33	2308	FOXO1	s5257
63979	6	F03	1.5	286	166	0.07412832337182652	1	3	3	100	63979	FIGNL1	s34357
63979	5	F03	0.57	287	547	0.07412832337182652	1	3	3	100	63979	FIGNL1	s34356
63979	4	F03	0.23	288	770	0.07412832337182652	1	3	3	100	63979	FIGNL1	s34355
5387	3	H17	1.88	290	85	0.07705411355657146	1	3	3	100	5387	PMS2L3	s194697
5387	1	H17	0.23	291	771	0.07705411355657146	1	3	3	100	5387	PMS2L3	s10733
5387	2	H17	0.21	292	782	0.07705411355657146	1	3	3	100	5387	PMS2L3	s194698
675	2	E05	2.13	293	52	0.08116887837497312	1	2	3	67	675	BRCA2	s224694
151636	6	A20	1.09	295	291	0.08127810187391252	1	3	3	100	151636	DTX3L	s45593
151636	4	A20	0.53	296	571	0.08127810187391252	1	3	3	100	151636	DTX3L	s45594
151636	5	A20	0.19	297	790	0.08127810187391252	1	3	3	100	151636	DTX3L	s45595
5378	3	H11	1.58	298	149	0.08158558523535225	1	3	3	100	5378	PMS1	s229952
5378	1	H11	0.94	299	356	0.08158558523535225	1	3	3	100	5378	PMS1	s229950
5378	2	H11	0.19	300	791	0.08158558523535225	1	3	3	100	5378	PMS1	s229951
51322	6	K03	0.8	301	429	0.08220287648431712	1	3	3	100	51322	WAC	s27954
51322	5	K03	0.39	302	663	0.08220287648431712	1	3	3	100	51322	WAC	s27955
51322	4	K03	0.18	303	798	0.08220287648431712	1	3	3	100	51322	WAC	s27953
57551	4	D03	0.76	304	450	0.0825126863203132	1	3	3	100	57551	TAOK1	s224471
57551	6	D03	0.22	305	776	0.0825126863203132	1	3	3	100	57551	TAOK1	s224472
57551	5	D03	0.18	306	799	0.0825126863203132	1	3	3	100	57551	TAOK1	s33289
4436	3	D13	1.1	307	286	0.08282327359629936	1	3	3	100	4436	MSH2	s8968
4436	2	D13	0.86	308	398	0.08282327359629936	1	3	3	100	4436	MSH2	s8967
4436	1	D13	0.18	309	800	0.08282327359629936	1	3	3	100	4436	MSH2	s8966
9491	3	H12	2.13	310	53	0.084259115628069	1	3	3	100	9491	PSMF1	s18194
7374	1	O04	1.72	311	112	0.08501923468370941	1	3	3	100	7374	UNG	s14680
7374	2	O04	0.74	312	461	0.08501923468370941	1	3	3	100	7374	UNG	s14678
7374	3	O04	0.16	313	807	0.08501923468370941	1	3	3	100	7374	UNG	s14679
4350	2	D09	1.55	315	154	0.08775081100630257	1	2	3	67	4350	MPG	s8929
4350	1	D09	0.97	316	337	0.08775081100630257	1	2	3	67	4350	MPG	s8928
3661	1	O19	1.41	317	188	0.08854789743088863	1	3	3	100	3661	IRF3	s7509
3661	3	O19	0.56	318	550	0.08854789743088863	1	3	3	100	3661	IRF3	s7508
3661	2	O19	0.14	319	820	0.08854789743088863	1	3	3	100	3661	IRF3	s7507
142	3	A03	2.08	320	56	0.08888146789835713	1	3	3	100	142	PARP1	s1099
51065	6	I19	1.52	321	161	0.08922090716093774	1	2	3	67	51065	RPS27L	s27335
51065	4	I19	0.97	322	338	0.08922090716093774	1	2	3	67	51065	RPS27L	s27333
4595	3	F03	1.57	323	150	0.09051313322945068	1	3	3	100	4595	MUTYH	s9091
4595	1	F03	0.43	324	638	0.09051313322945068	1	3	3	100	4595	MUTYH	s9090
4595	2	F03	0.14	325	821	0.09051313322945068	1	3	3	100	4595	MUTYH	s9092
7157	2	K20	1.38	326	198	0.09119682058141712	1	2	3	67	7157	TP53	s606
7157	1	K20	0.97	327	339	0.09119682058141712	1	2	3	67	7157	TP53	s605
92815	5	N21	1.01	328	316	0.09150656222092293	1	3	3	100	92815	HIST3H2A	s195569
92815	6	N21	0.56	329	551	0.09150656222092293	1	3	3	100	92815	HIST3H2A	s230052
