plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
3	23	2.39	A23	neg	neg	5375	8322	6848.5	2947	1.46	2.65	1.725	3.063	NA	NA	NA
6	71	2.39	C23	neg	neg	8849	9990	9419.5	1141	1.57	1.91	1.989	2.782	NA	NA	NA
1	320	2.37	N08	sample	sample	5998	8602	7300	2604	1.31	1.63	2.397	2.335	10432	RBM14	s20408
3	268	2.36	L04	sample	sample	9083	6985	8034	-2098	2.46	2.22	2.728	1.999	10017	BCL2L10	s19471
4	81	2.34	D09	sample	sample	9051	11083	10067	2032	1.8	2.58	1.319	3.356	57646	USP28	s33509
6	41	2.33	B17	sample	sample	9488	8308	8898	-1180	1.69	1.59	2.395	2.255	56897	WRNIP1	s32337
1	49	2.32	C01	sample	sample	7443	10320	8881.5	2877	1.63	1.96	1.968	2.68	572	BAD	s1861
4	215	2.32	I23	neg	neg	8327	7144	7735.5	-1183	1.65	1.66	2.653	1.991	NA	NA	NA
4	311	2.31	M23	neg	neg	8877	10297	9587	1420	1.76	2.39	1.335	3.275	NA	NA	NA
5	23	2.3	A23	neg	neg	9504	6505	8004.5	-2999	1.87	1.45	3.094	1.511	NA	NA	NA
3	241	2.27	K01	sample	sample	9417	8063	8740	-1354	2.55	2.57	2.233	2.31	2067	ERCC1	s4786
1	25	2.26	B01	sample	sample	10452	7848	9150	-2604	2.28	1.49	2.955	1.565	3978	LIG1	s8174
3	13	2.25	A13	sample	sample	5165	7620	6392.5	2455	1.4	2.43	1.785	2.713	331	XIAP	s1454
3	181	2.23	H13	sample	sample	9240	5891	7565.5	-3349	2.51	1.88	3.191	1.274	5379	PMS2L1	s226760
5	233	2.23	J17	sample	sample	8505	9482	8993.5	977	1.67	2.11	1.245	3.216	83666	PARP9	s38096
3	366	2.22	P06	sample	sample	8434	4703	6568.5	-3731	2.29	1.5	2.229	2.202	10721	POLQ	s21059
4	41	2.21	B17	sample	sample	10521	7480	9000.5	-3041	2.09	1.74	3.208	1.207	56897	WRNIP1	s32338
1	67	2.19	C19	sample	sample	8082	11033	9557.5	2951	1.76	2.09	1.786	2.603	604	BCL6	s1930
3	299	2.17	M11	sample	sample	8478	8661	8569.5	183	2.3	2.76	2.042	2.294	2308	FOXO1	s5257
1	223	2.17	J07	sample	sample	10011	8625	9318	-1386	2.19	1.64	3.079	1.256	5427	POLE2	s10785
6	137	2.16	F17	sample	sample	8756	9116	8936	360	1.56	1.74	1.591	2.732	64789	EXO5	s34953
3	71	2.14	C23	neg	neg	4759	9969	7364	5210	1.29	3.18	0.871	3.411	NA	NA	NA
6	195	2.13	I03	sample	sample	9119	7873	8496	-1246	1.62	1.5	2.264	2.004	28990	ASTE1	s26373
2	101	2.13	E05	sample	sample	7071	7299	7185	228	1.59	1.76	2.023	2.233	675	BRCA2	s224694
1	330	2.13	N18	sample	sample	7446	8747	8096.5	1301	1.63	1.66	2.153	2.103	10535	RNASEH2A	s20658
3	180	2.13	H12	sample	sample	6795	8318	7556.5	1523	1.84	2.65	1.765	2.486	9491	PSMF1	s18194
2	368	2.12	P08	sample	sample	8863	4380	6621.5	-4483	2	1.06	2.85	1.392	10887	PROKR1	s21384
3	272	2.08	L08	sample	sample	4607	8679	6643	4072	1.25	2.76	0.904	3.261	10038	PARP2	s19503
3	3	2.08	A03	sample	sample	6042	8021	7031.5	1979	1.64	2.55	1.857	2.306	142	PARP1	s1099
3	49	2.07	C01	sample	sample	4812	9643	7227.5	4831	1.31	3.07	0.617	3.519	572	BAD	s1863
1	53	2.05	C05	sample	sample	5021	9827	7424	4806	1.1	1.86	1.207	2.9	581	BAX	s1889
2	118	2.04	E22	sample	sample	7087	8510	7798.5	1423	1.6	2.05	1.968	2.118	5982	RFC2	s11946
3	65	2.02	C17	sample	sample	8081	6359	7220	-1722	2.19	2.03	2.29	1.755	602	BCL3	s1926
4	181	2.02	H13	sample	sample	6714	12481	9597.5	5767	1.33	2.9	0.684	3.355	79677	SMC6	s36081
3	186	2.01	H18	sample	sample	5955	6813	6384	858	1.62	2.17	1.839	2.174	9577	BRE	s18398
5	299	2	M11	sample	sample	6409	8158	7283.5	1749	1.26	1.81	1.446	2.557	54840	APTX	s29559
6	150	1.99	G06	sample	sample	8315	11046	9680.5	2731	1.48	2.11	1.374	2.611	283899	INO80E	s49404
2	363	1.99	P03	sample	sample	10132	3575	6853.5	-6557	2.29	0.861	2.978	1.006	5692	PSMB4	s11353
2	49	1.99	C01	sample	sample	10037	8048	9042.5	-1989	2.26	1.94	2.159	1.823	572	BAD	s1862
1	159	1.98	G15	sample	sample	9550	7861	8705.5	-1689	2.09	1.49	2.481	1.483	1196	CLK2	s3167
5	21	1.97	A21	sample	sample	8385	6666	7525.5	-1719	1.65	1.48	2.437	1.504	23064	SETX	s22952
2	210	1.96	I18	sample	sample	10396	9606	10001	-790	2.34	2.31	2.38	1.549	6794	STK11	s13581
5	14	1.94	A14	sample	sample	7963	7009	7486	-954	1.57	1.56	1.432	2.451	146956	EME1	s44945
4	65	1.94	C17	sample	sample	5607	10488	8047.5	4881	1.11	2.44	0.618	3.263	23581	CASP14	s24128
3	228	1.94	J12	sample	sample	6808	4466	5637	-2342	1.85	1.42	2.414	1.464	9891	NUAK1	s90
3	9	1.94	A09	sample	sample	5774	5752	5763	-22	1.57	1.83	1.956	1.916	324	APC	s1434
4	343	1.94	O07	sample	sample	9444	4371	6907.5	-5073	1.88	1.02	2.808	1.063	55183	RIF1	s30377
5	365	1.93	P05	sample	sample	7249	4870	6059.5	-2379	1.43	1.08	2.276	1.58	118611	C10orf90	s42228
6	227	1.93	J11	sample	sample	10145	7960	9052.5	-2185	1.8	1.52	2.569	1.284	80279	CDK5RAP3	s37161
3	165	1.92	G21	sample	sample	12707	4468	8587.5	-8239	3.45	1.42	3.522	0.326	1396	CRIP1	s194352
2	78	1.9	D06	sample	sample	8705	6358	7531.5	-2347	1.96	1.53	2.524	1.283	8450	CUL4B	s16044
3	320	1.9	N08	sample	sample	5825	6020	5922.5	195	1.58	1.92	1.427	2.375	10432	RBM14	s20407
6	66	1.9	C18	sample	sample	7504	7196	7350	-308	1.33	1.38	1.955	1.845	200933	FBXO45	s47298
4	299	1.89	M11	sample	sample	6266	9606	7936	3340	1.24	2.23	0.774	3.011	54840	APTX	s29560
3	43	1.89	B19	sample	sample	5440	8622	7031	3182	1.48	2.75	0.971	2.813	4255	MGMT	s8750
3	185	1.88	H17	sample	sample	6039	7853	6946	1814	1.64	2.5	1.382	2.385	5387	PMS2L3	s194697
3	19	1.88	A19	sample	sample	4907	5562	5234.5	655	1.33	1.77	1.788	1.973	546	ATRX	s1824
2	108	1.88	E12	sample	sample	7337	7858	7597.5	521	1.65	1.89	1.735	2.021	5929	RBBP5	s11842
2	190	1.87	H22	sample	sample	6933	10141	8537	3208	1.56	2.44	1.417	2.325	9665	KIAA0430	s18593
4	113	1.87	E17	sample	sample	7419	5997	6708	-1422	1.47	1.39	2.099	1.639	26122	EPC2	s25125
3	89	1.86	D17	sample	sample	6638	8682	7660	2044	1.8	2.77	1.136	2.591	4438	MSH4	s8972
2	215	1.86	I23	neg	neg	6960	10026	8493	3066	1.57	2.42	1.225	2.499	NA	NA	NA
5	101	1.85	E05	sample	sample	6071	6521	6296	450	1.19	1.45	1.893	1.813	25788	RAD54B	s24479
1	57	1.85	C09	sample	sample	6964	10365	8664.5	3401	1.52	1.97	1.758	1.941	596	BCL2	s224526
1	318	1.85	N06	sample	sample	4878	5133	5005.5	255	1.07	0.973	1.809	1.883	10413	YAP1	s20366
6	311	1.84	M23	neg	neg	9503	9544	9523.5	41	1.69	1.82	1.925	1.746	NA	NA	NA
3	213	1.82	I21	sample	sample	9692	9586	9639	-106	2.63	3.05	1.739	1.91	1859	DYRK1A	s4399
3	263	1.82	K23	neg	neg	6766	8753	7759.5	1987	1.84	2.79	1.264	2.383	NA	NA	NA
2	133	1.8	F13	sample	sample	8404	9374	8889	970	1.9	2.26	1.676	1.919	4776	NFATC4	s9483
2	93	1.8	D21	sample	sample	8084	9183	8633.5	1099	1.82	2.21	1.849	1.742	4487	MSX1	s224066
2	109	1.78	E13	sample	sample	8634	6530	7582	-2104	1.95	1.57	2.206	1.362	902	CCNH	s225066
2	222	1.78	J06	sample	sample	6834	6597	6715.5	-237	1.54	1.59	2.022	1.535	9774	BCLAF1	s18875
4	303	1.78	M15	sample	sample	9593	9331	9462	-262	1.91	2.17	1.441	2.113	54929	TMEM161A	s29778
1	71	1.77	C23	neg	neg	5250	11393	8321.5	6143	1.15	2.16	0.837	2.698	NA	NA	NA
3	15	1.76	A15	sample	sample	5053	5409	5231	356	1.37	1.72	1.814	1.714	472	ATM	s1708
5	116	1.76	E20	sample	sample	5644	6869	6256.5	1225	1.11	1.53	1.174	2.351	254394	MCM9	s223646
3	189	1.75	H21	sample	sample	5897	10049	7973	4152	1.6	3.2	0.619	2.879	5423	POLB	s10776
4	49	1.75	C01	sample	sample	9231	8978	9104.5	-253	1.83	2.09	1.448	2.049	23137	SMC5	s23115
4	158	1.74	G14	sample	sample	8884	6470	7677	-2414	1.77	1.5	2.493	0.991	340533	KIAA2022	s50736
2	272	1.74	L08	sample	sample	4739	7923	6331	3184	1.07	1.91	1.257	2.22	10038	PARP2	s19504
5	58	1.73	C10	sample	sample	7525	8253	7889	728	1.48	1.83	1.915	1.542	197370	NSMCE1	s47104
4	17	1.73	A17	sample	sample	8586	5752	7169	-2834	1.71	1.34	2.39	1.066	22976	PAXIP1	s22748
5	63	1.73	C15	sample	sample	9400	7705	8552.5	-1695	1.85	1.71	2.315	1.14	23514	KIAA0146	s23975
2	351	1.73	O15	sample	sample	9476	5228	7352	-4248	2.14	1.26	2.102	1.353	3508	IGHMBP2	s7245
3	303	1.72	M15	sample	sample	4421	9244	6832.5	4823	1.2	2.94	0.456	2.985	2765	GML	s5856
1	340	1.72	O04	sample	sample	10723	5892	8307.5	-4831	2.34	1.12	2.608	0.825	7374	UNG	s14680
3	223	1.71	J07	sample	sample	6029	4223	5126	-1806	1.64	1.35	2.118	1.298	5427	POLE2	s10786
4	213	1.71	I21	sample	sample	8179	6512	7345.5	-1667	1.63	1.51	2.379	1.032	51246	SHISA5	s27749
1	311	1.7	M23	neg	neg	7444	9169	8306.5	1725	1.63	1.74	1.863	1.547	NA	NA	NA
2	119	1.7	E23	neg	neg	6520	8024	7272	1504	1.47	1.93	1.272	2.137	NA	NA	NA
6	233	1.7	J17	sample	sample	9450	6638	8044	-2812	1.68	1.27	2.38	1.028	83666	PARP9	s38095
5	118	1.7	E22	sample	sample	4950	6824	5887	1874	0.974	1.52	1.034	2.369	254528	C16orf73	s48550
3	150	1.7	G06	sample	sample	5265	5772	5518.5	507	1.43	1.84	1.131	2.264	5985	RFC5	s11954
1	302	1.69	M14	sample	sample	8162	10092	9127	1930	1.78	1.91	1.806	1.58	7317	UBA1	s599
6	81	1.69	D09	sample	sample	8332	11015	9673.5	2683	1.48	2.11	0.938	2.434	57646	USP28	s33508
3	285	1.68	L21	sample	sample	6868	8576	7722	1708	1.86	2.73	0.957	2.406	5594	MAPK1	s11139
3	145	1.68	G01	sample	sample	6591	6677	6634	86	1.79	2.13	1.206	2.153	1027	CDKN1B	s2837
4	301	1.67	M13	sample	sample	7623	10849	9236	3226	1.51	2.52	0.179	3.156	54891	INO80D	s29690
3	278	1.67	L14	sample	sample	8391	3819	6105	-4572	2.28	1.22	2.753	0.581	10111	RAD50	s793
5	263	1.67	K23	neg	neg	9211	7399	8305	-1812	1.81	1.64	2.166	1.167	NA	NA	NA
3	80	1.66	D08	sample	sample	5679	7730	6704.5	2051	1.54	2.46	0.999	2.326	8505	PARG	s16159
6	206	1.65	I14	sample	sample	7970	10726	9348	2756	1.42	2.05	0.601	2.696	100507436	MICA	s458042
1	310	1.65	M22	sample	sample	8189	10307	9248	2118	1.79	1.95	1.989	1.303	7334	UBE2N	s14597
2	279	1.65	L15	sample	sample	6870	6170	6520	-700	1.55	1.49	1.524	1.767	5527	PPP2R5C	s10988
4	119	1.64	E23	neg	neg	8095	5235	6665	-2860	1.61	1.22	2.278	1.006	NA	NA	NA
4	153	1.64	G09	sample	sample	10275	5275	7775	-5000	2.04	1.23	2.893	0.385	27244	SESN1	s26032
1	41	1.63	B17	sample	sample	9270	11952	10611	2682	2.02	2.27	1.298	1.958	4221	MEN1	s8683
5	49	1.62	C01	sample	sample	8421	10590	9505.5	2169	1.66	2.35	0.9	2.349	23137	SMC5	s23116
5	81	1.62	D09	sample	sample	5614	8077	6845.5	2463	1.1	1.79	1.064	2.178	57646	USP28	s33510
1	228	1.62	J12	sample	sample	8610	8666	8638	56	1.88	1.64	2.153	1.084	9891	NUAK1	s88
2	167	1.62	G23	neg	neg	7844	9758	8801	1914	1.77	2.35	0.967	2.267	NA	NA	NA
5	145	1.61	G01	sample	sample	9085	8850	8967.5	-235	1.79	1.97	1.594	1.629	27030	MLH3	s25713
3	339	1.61	O03	sample	sample	10943	3596	7269.5	-7347	2.97	1.15	3.217	0.005	2967	GTF2H3	s6314
2	228	1.61	J12	sample	sample	8316	6891	7603.5	-1425	1.88	1.66	2.194	1.024	9891	NUAK1	s89
1	332	1.61	N20	sample	sample	7882	5770	6826	-2112	1.72	1.09	1.825	1.392	10538	BATF	s20667
4	251	1.6	K11	sample	sample	5656	8731	7193.5	3075	1.12	2.03	1.409	1.796	51455	REV1	s28167
5	343	1.6	O07	sample	sample	8029	4812	6420.5	-3217	1.58	1.07	2.088	1.108	55183	RIF1	s30376
5	108	1.59	E12	sample	sample	7386	6932	7159	-454	1.45	1.54	1.78	1.399	252969	NEIL2	s229595
3	219	1.59	J03	sample	sample	5532	5628	5580	96	1.5	1.79	1.748	1.427	5425	POLD2	s10778
4	349	1.59	O13	sample	sample	10002	4022	7012	-5980	1.99	0.935	2.808	0.367	55294	FBXW7	s30665
3	179	1.58	H11	sample	sample	7128	6375	6751.5	-753	1.93	2.03	1.956	1.211	5378	PMS1	s229952
2	23	1.58	A23	neg	neg	4660	6792	5726	2132	1.05	1.64	0.964	2.194	NA	NA	NA
3	123	1.57	F03	sample	sample	10009	7377	8693	-2632	2.72	2.35	2.091	1.058	4595	MUTYH	s9091
4	12	1.56	A12	sample	sample	5507	5416	5461.5	-91	1.09	1.26	1.112	2.01	144715	RAD9B	s44687
4	267	1.56	L03	sample	sample	5246	10776	8011	5530	1.04	2.51	-0.031	3.153	84083	ZRANB3	s224929
2	81	1.55	D09	sample	sample	9239	9143	9191	-96	2.08	2.2	1.719	1.389	4350	MPG	s8929
5	25	1.55	B01	sample	sample	9340	8086	8713	-1254	1.84	1.8	1.402	1.693	55602	CDKN2AIP	s31051
2	322	1.55	N10	sample	sample	9938	4116	7027	-5822	2.24	0.992	2.096	0.998	10451	VAV3	s347
2	241	1.54	K01	sample	sample	7262	10699	8980.5	3437	1.64	2.58	0.485	2.598	2067	ERCC1	s4785
3	297	1.54	M09	sample	sample	7227	6172	6699.5	-1055	1.96	1.97	1.579	1.492	2237	FEN1	s5105
2	5	1.53	A05	sample	sample	4555	4657	4606	102	1.03	1.12	1.418	1.642	143	PARP4	s1101
6	215	1.53	I23	neg	neg	8789	7767	8278	-1022	1.56	1.48	1.468	1.59	NA	NA	NA
6	211	1.52	I19	sample	sample	9777	7482	8629.5	-2295	1.74	1.43	1.649	1.396	51065	RPS27L	s27335
1	1	1.52	A01	sample	sample	6244	7221	6732.5	977	1.36	1.37	1.43	1.602	25	ABL1	s866
6	281	1.51	L17	sample	sample	10331	6168	8249.5	-4163	1.83	1.18	2.328	0.69	84464	SLX4	s39052
6	323	1.51	N11	sample	sample	11894	2699	7296.5	-9195	2.11	0.516	2.968	0.048	91419	XRCC6BP1	s40652
2	364	1.51	P04	sample	sample	4821	6048	5434.5	1227	1.09	1.46	0.673	2.337	10714	POLD3	s21045
4	200	1.5	I08	sample	sample	6809	6105	6457	-704	1.35	1.42	1.196	1.811	400410	ST20	s458384
3	246	1.5	K06	sample	sample	6589	5413	6001	-1176	1.79	1.72	1.452	1.554	6917	TCEA1	s13847
2	232	1.5	J16	sample	sample	8908	9585	9246.5	677	2.01	2.31	1.565	1.44	9923	ZBTB40	s19249
6	123	1.5	F03	sample	sample	5190	9764	7477	4574	0.922	1.87	0.139	2.865	63979	FIGNL1	s34357
6	105	1.5	E09	sample	sample	9627	10164	9895.5	537	1.71	1.94	1.59	1.412	25896	INTS7	s24697
4	61	1.49	C13	sample	sample	6142	10557	8349.5	4415	1.22	2.46	0.323	2.666	23503	ZFYVE26	s23944
4	323	1.49	N11	sample	sample	6148	3660	4904	-2488	1.22	0.851	2.422	0.549	91419	XRCC6BP1	s40653
1	291	1.48	M03	sample	sample	8107	6968	7537.5	-1139	1.77	1.32	2.331	0.635	2187	FANCB	s5014
3	282	1.48	L18	sample	sample	4566	5719	5142.5	1153	1.24	1.82	1.067	1.89	10197	PSME3	s19873
2	347	1.48	O11	sample	sample	11940	3614	7777	-8326	2.69	0.871	2.963	-0.011	3162	HMOX1	s6673
3	245	1.48	K05	sample	sample	6385	7198	6791.5	813	1.73	2.29	1.481	1.47	2071	ERCC3	s4797
6	301	1.47	M13	sample	sample	7537	9069	8303	1532	1.34	1.73	1.401	1.544	54891	INO80D	s29689
4	198	1.47	I06	sample	sample	6222	7410	6816	1188	1.24	1.72	1.451	1.486	389898	UBE2NL	s52589
1	238	1.47	J22	sample	sample	9209	10140	9674.5	931	2.01	1.92	2.013	0.922	9984	THOC1	s19397
5	315	1.47	N03	sample	sample	7531	5095	6313	-2436	1.48	1.13	1.807	1.126	84930	MASTL	s39686
4	23	1.46	A23	neg	neg	7533	6742	7137.5	-791	1.5	1.57	1.51	1.412	NA	NA	NA
5	277	1.45	L13	sample	sample	7027	10074	8550.5	3047	1.38	2.24	0.236	2.664	84303	CHCHD6	s38868
5	147	1.43	G03	sample	sample	7868	6232	7050	-1636	1.55	1.38	2.188	0.674	27033	ZBTB32	s25720
3	314	1.43	N02	sample	sample	9154	4123	6638.5	-5031	2.48	1.31	2.383	0.474	10309	CCNO	s223106
1	50	1.43	C02	sample	sample	4680	10168	7424	5488	1.02	1.93	0.299	2.552	5716	PSMD10	s11412
1	366	1.42	P06	sample	sample	5940	3939	4939.5	-2001	1.3	0.747	1.666	1.172	10721	POLQ	s21061
4	97	1.42	E01	sample	sample	9686	5046	7366	-4640	1.92	1.17	2.097	0.738	23626	SPO11	s24231
1	66	1.42	C18	sample	sample	5403	10274	7838.5	4871	1.18	1.95	0.79	2.042	5884	RAD17	s11723
1	355	1.41	O19	sample	sample	8224	7550	7887	-674	1.8	1.43	1.458	1.367	3661	IRF3	s7509
6	57	1.41	C09	sample	sample	7265	11624	9444.5	4359	1.29	2.22	0.017	2.806	23411	SIRT1	s223593
5	289	1.41	M01	sample	sample	8773	7758	8265.5	-1015	1.73	1.72	1.523	1.294	51720	UIMC1	s28575
1	23	1.41	A23	neg	neg	6296	8082	7189	1786	1.37	1.53	1.27	1.543	NA	NA	NA
3	34	1.4	B10	sample	sample	8679	3978	6328.5	-4701	2.35	1.27	2.475	0.335	7832	BTG2	s15386
2	16	1.4	A16	sample	sample	6670	7639	7154.5	969	1.5	1.84	1.071	1.721	5711	PSMD5	s11399
1	148	1.39	G04	sample	sample	7328	8964	8146	1636	1.6	1.7	1.048	1.729	5984	RFC4	s11952
3	108	1.39	E12	sample	sample	8086	4103	6094.5	-3983	2.19	1.31	2.022	0.75	5929	RBBP5	s11840
5	204	1.38	I12	sample	sample	9815	5605	7710	-4210	1.93	1.25	2.861	-0.093	728340	GTF2H2C	s230759
2	260	1.38	K20	sample	sample	9290	8910	9100	-380	2.1	2.15	1.572	1.193	7157	TP53	s606
5	137	1.38	F17	sample	sample	12281	5757	9019	-6524	2.42	1.28	2.717	0.042	64789	EXO5	s34954
1	322	1.38	N10	sample	sample	6075	5574	5824.5	-501	1.33	1.06	1.806	0.948	10451	VAV3	s346
1	225	1.37	J09	sample	sample	8566	8593	8579.5	27	1.87	1.63	2.11	0.635	5428	POLG	s10788
6	141	1.37	F21	sample	sample	9285	7655	8470	-1630	1.65	1.46	1.311	1.421	64859	OBFC2A	s35049
1	328	1.37	N16	sample	sample	6698	4422	5560	-2276	1.46	0.838	1.997	0.733	10519	CIB1	s20617
3	87	1.36	D15	sample	sample	4843	7675	6259	2832	1.31	2.44	0.676	2.053	4437	MSH3	s224063
2	71	1.36	C23	neg	neg	5744	8760	7252	3016	1.3	2.11	0.674	2.042	NA	NA	NA
1	43	1.36	B19	sample	sample	8391	7521	7956	-870	1.83	1.43	1.606	1.108	4255	MGMT	s224042
5	185	1.35	H17	sample	sample	10132	5692	7912	-4440	1.99	1.26	1.763	0.934	79791	FBXO31	s36337
1	301	1.35	M13	sample	sample	6941	8714	7827.5	1773	1.52	1.65	1.449	1.242	2547	XRCC6	s5457
5	359	1.34	O23	neg	neg	9025	3547	6286	-5478	1.78	0.788	2.248	0.441	NA	NA	NA
2	161	1.34	G17	sample	sample	7069	8697	7883	1628	1.59	2.1	0.723	1.963	1263	PLK3	s3245
6	6	1.34	A06	sample	sample	9655	7839	8747	-1816	1.71	1.5	1.474	1.213	140733	MACROD2	s44382
4	327	1.34	N15	sample	sample	8594	4231	6412.5	-4363	1.71	0.984	2.549	0.124	91603	ZNF830	s40699
1	164	1.33	G20	sample	sample	8422	8443	8432.5	21	1.84	1.6	1.099	1.568	6419	SETMAR	s12709
1	316	1.33	N04	sample	sample	6091	5286	5688.5	-805	1.33	1	1.473	1.185	10397	NDRG1	s20336
5	183	1.33	H15	sample	sample	7491	9033	8262	1542	1.47	2.01	0.397	2.26	79728	PALB2	s36198
3	368	1.32	P08	sample	sample	6545	4050	5297.5	-2495	1.78	1.29	1.24	1.392	10887	PROKR1	s21386
2	129	1.31	F09	sample	sample	8380	9250	8815	870	1.89	2.23	1.234	1.384	4750	NEK1	s224107
3	33	1.31	B09	sample	sample	6904	5668	6286	-1236	1.87	1.81	1.42	1.195	4170	MCL1	s8583
2	219	1.3	J03	sample	sample	6993	6032	6512.5	-961	1.58	1.45	1.775	0.832	5425	POLD2	s10780
3	302	1.3	M14	sample	sample	6929	5232	6080.5	-1697	1.88	1.67	1.634	0.972	7317	UBA1	s601
2	7	1.3	A07	sample	sample	5663	5002	5332.5	-661	1.28	1.21	1.192	1.411	322	APBB1	s1429
1	127	1.3	F07	sample	sample	7519	7444	7481.5	-75	1.64	1.41	1.736	0.864	4683	NBN	s9291
1	16	1.3	A16	sample	sample	5604	8260	6932	2656	1.22	1.57	1.026	1.571	5711	PSMD5	s11400
3	359	1.29	O23	neg	neg	5957	5433	5695	-524	1.62	1.73	1.052	1.524	NA	NA	NA
2	19	1.29	A19	sample	sample	5057	4522	4789.5	-535	1.14	1.09	1.241	1.332	546	ATRX	s1825
1	135	1.28	F15	sample	sample	7859	7587	7723	-272	1.72	1.44	1.624	0.945	4796	NFKBIL2	s226686
5	251	1.28	K11	sample	sample	6752	8289	7520.5	1537	1.33	1.84	0.63	1.936	51455	REV1	s28165
3	262	1.28	K22	sample	sample	5586	7374	6480	1788	1.52	2.35	1.019	1.533	7158	TP53BP1	s14315
1	368	1.27	P08	sample	sample	6120	4884	5502	-1236	1.34	0.926	1.848	0.701	10887	PROKR1	s21385
1	73	1.27	D01	sample	sample	8147	7369	7758	-778	1.78	1.4	1.727	0.821	4287	ATXN3	s8794
1	151	1.27	G07	sample	sample	6094	7429	6761.5	1335	1.33	1.41	1.245	1.296	1106	CHD2	s2978
5	104	1.27	E08	sample	sample	8044	6119	7081.5	-1925	1.58	1.36	2.209	0.325	221120	ALKBH3	s47968
4	154	1.26	G10	sample	sample	7833	3965	5899	-3868	1.56	0.922	2.521	0	286053	NSMCE2	s50084
1	263	1.26	K23	neg	neg	7609	12430	10019.5	4821	1.66	2.36	0.457	2.054	NA	NA	NA
5	249	1.25	K09	sample	sample	6315	6783	6549	468	1.24	1.51	1.301	1.209	51426	POLK	s28114
3	136	1.25	F16	sample	sample	9559	7187	8373	-2372	2.59	2.29	1.31	1.196	9070	ASH2L	s17302
1	157	1.25	G13	sample	sample	10499	5089	7794	-5410	2.29	0.965	2.43	0.075	1161	ERCC8	s3104
